address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Adolf Fredriks Kyrkogata 2,Box 213,Stockholm,101 24,Sweden,46 84 51 54 00,https://www.academedia.se,Education & Training Services,education-training-services,Education & Training Services,Consumer Defensive,consumer-defensive,Consumer Defensive,"AcadeMedia AB (publ) operates as an independent education provider in Sweden, Norway, the Netherlands, and Germany. The company operates through four segments: Preschool & International, Compulsory Schools, Upper Secondary School, and Adult Education. It operates preschools, compulsory schools, primary schools, upper secondary schools, and adult education units. The company was formerly known as Anew Learning AB. AcadeMedia AB (publ) was founded in 1898 and is headquartered in Stockholm, Sweden.",21000,"[{'maxAge': 1, 'name': 'Mr. Marcus  Strömberg', 'age': 57, 'title': 'President & CEO', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 11722000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Katarina  Wilson', 'age': 53, 'title': 'Deputy CEO & COO', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 7234000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Petter  Sylvan', 'age': 50, 'title': 'Chief Financial Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Hanna  Clausen', 'title': 'Head of Group Accounting & IR', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jimmy  Kjellstrom', 'age': 45, 'title': 'Director of Administration & Head of Upper Secondary School Segment', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonas  Nordstrom', 'title': 'Chief Legal Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lisa  Oldmark', 'age': 60, 'title': 'Head of HR & Head of AcadeMedia Academy', 'yearBorn': 1964, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christer  Hammar', 'age': 55, 'title': 'Head of the Business Segment Adult Education', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kristofer  Hammar', 'age': 46, 'title': 'Director of Business Development & Acting Head of the Preschool Segment', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ingela  Gullberg', 'title': 'Head of Quality', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,88.8,88.9,88.0,90.1,88.8,88.9,88.0,90.1,1.75,2.1,1732838400,0.23809999,2.86,0.787,12.14966,8.283859,86916,86916,185629,168481,168481,89.1,89.3,0,0,8841744384,50.9,90.1,0.47133344,82.748,73.687,1.75,0.019707207,SEK,False,19959908352,0.03993,59918951,99011696,0.31992,0.62029,99011696,63.562,1.4049275,1719705600,1751241600,1743379200,0.121,749000000,7.35,10.78,1.064,9.638,0.7207031,0.10611236,1.75,1732838400,EQUITY,89.3,95.0,90.0,92.5,92.5,1.0,strong_buy,2,1001000000,10.112,2071000064,12714999808,0.431,0.431,18759000064,202.082,184.771,0.047509998,0.12156,5848000000,2503375104,3803000064,0.161,0.092,0.31174,0.1104,0.10264,SEK,ACAD.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752852571,STO,finmb_36827615,Europe/Stockholm,CEST,7200000,se_market,False,AcadeMedia AB,AcadeMedia AB (publ),CLOSED,1752904800,1752904800,1752904800,1746689400,1746689400,False,7.35,10.78,8.48,10.530662,6.552002,0.07918018,15.613007,0.2118828,15,0,1.0 - Strong Buy,False,False,1465974000000,0.5,88.0 - 90.1,Stockholm,185629,38.4,0.75442046,50.9 - 90.1,-0.7999954,-0.008878972,72.07031,0.563063,89.3,
