address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Box 75,Lammhult,360 30,Sweden,46 47 22 69 670,https://lammhultsdesigngroup.com,"Furnishings, Fixtures & Appliances",furnishings-fixtures-appliances,"Furnishings, Fixtures & Appliances",Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Lammhults Design Group AB (publ), together with its subsidiaries, engages in the design, development, and sale of office and library interiors. The company markets and sells its products under the Abstracta, Fora Form, Lammhults Möbel, Morgana, Ragnars, BCI, Eurobib Direct, and Schulz Speyer brand names. It serves companies and municipalities, as well as public sectors clients. The company was formerly known as Expanda AB and changed its name to Lammhults Design Group AB (publ) in June 2008. The company was founded in 1988 and is based in Lammhult, Sweden.",274,"[{'maxAge': 1, 'name': 'Ms. Susanna  Hilleskog', 'age': 61, 'title': 'CEO, President & Director', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 4483000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jesper  Langebro', 'title': 'Chief Financial Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'David  Magnusson', 'age': 49, 'title': 'Chief Operating Officer', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Beatrice Kortner Henriksson', 'age': 59, 'title': 'Chief Strategy Officer', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Peter  Warnbring', 'age': 44, 'title': 'CEO of Morgana AB & Ragnar Inredningar AB', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Yngvi  Fridriksson', 'age': 55, 'title': 'Chief Executive Officer of Abstracta', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Heidi  Niss', 'age': 50, 'title': 'Chief Executive Officer of Fora Form AS', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mikael  Kjeldsen', 'age': 59, 'title': 'Business Area Manager of Public Interiors', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,3,2,8,2,1748736000,1735603200,[],86400,2,36.7,37.0,36.9,38.8,36.7,37.0,36.9,38.8,1.0,2.97,1746748800,6.0606,3.14,0.511,6.29752,28706,28706,14764,20776,20776,37.8,38.1,0,0,284123488,20.6,39.0,0.32582968,34.4398,27.884825,1.0,0.027247956,SEK,False,424901120,-0.091400005,3879876,7349310,0.0,0.06447,8456050,46.881,0.8126959,1735603200,1767139200,1743379200,-79700000,-8.47,6.05,0.487,13.114,0.3740157,0.10611236,1.0,1746748800,EQUITY,38.1,none,34700000,4.107,32400000,174500000,0.652,0.948,872000000,43.376,103.22,0.00985,-0.17299,313100000,63612500,52200000,0.005,0.35906,0.03716,0.00095,SEK,LAMM-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752766198,STO,finmb_1233090,Europe/Stockholm,CEST,7200000,se_market,False,Lammhults Design Group AB ser. ,Lammhults Design Group AB (publ),PREPRE,1752233400,1752233400,1752233400,1745584200,1745584200,False,-8.47,6.05,3.6601982,0.10627815,10.215174,0.36633453,15,0,False,False,946886400000,1.3999977,36.9 - 38.8,Stockholm,14764,17.499998,0.8495145,20.6 - 39.0,-0.9000015,-0.023076963,37.40157,3.8147078,38.1,
