address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,regularMarketChangePercent,regularMarketPrice,shortName,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,corporateActions,regularMarketTime,trailingPegRatio
Linnégatan 87B,Stockholm,11523,Sweden,46 8 51 83 31 00,https://www.stendorren.se,Real Estate - Diversified,real-estate-diversified,Real Estate - Diversified,Real Estate,real-estate,Real Estate,"Stendörren Fastigheter AB (publ), a real estate company, engages in managing, developing, and acquiring properties and building rights in logistics, warehouse, and light industry primarily located in Greater Stockholm, Västerås, and Mälardalen. It acquired industrial property Strombrytaren 1 area amounts to 2,700 square meters. The company was formerly known as Header Compression Sweden Holding AB and changed its name to Stendörren Fastigheter AB (publ) in November 2014. Stendörren Fastigheter AB (publ) was incorporated in 2010 and is based in Stockholm, Sweden.",55,"[{'maxAge': 1, 'name': 'Mr. Erik  Ranje', 'age': 52, 'title': 'Chief Executive Officer', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 6109000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Per-Henrik  Karlsson', 'age': 47, 'title': 'Chief Financial Officer', 'yearBorn': 1977, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Johan  Malmberg', 'age': 50, 'title': 'CIO & Head of Business Development', 'yearBorn': 1974, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Caroline  Gebauer', 'age': 44, 'title': 'Legal Counsel & Company Secretary', 'yearBorn': 1980, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mats  Nilsson', 'title': 'Marketing & Project Rental Manager', 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Asa  Thorell', 'age': 61, 'title': 'Head of HR', 'yearBorn': 1963, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anders  Nilsson', 'age': 57, 'title': 'Head of Asset Management, VP & Deputy CEO', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 4739000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Maria  Jonsson', 'age': 50, 'title': 'Head of Development', 'yearBorn': 1974, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Linda  Schuur', 'age': 46, 'title': 'Head of Sustainability', 'yearBorn': 1978, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}]",1672444800,[],86400,2,195.5,195.5,193.0,197.5,195.5,195.5,193.0,197.5,1554076800,0.0,1.182,16.987741,13.8869,6509,6509,16170,7640,7640,193.5,195.0,0,0,6227400192,168.0,229.5,6.7177997,190.68,199.3335,0.0,0.0,SEK,False,13997460480,0.40669,18464573,30105500,0.09822,0.72600996,32100000,167.136,1.1607313,1735603200,1767139200,1743379200,0.877,324000000,11.42,13.97,1:4,1418688000,15.1,21.436,0.010416627,0.10611236,0.56,1554076800,EQUITY,194.0,265.0,228.0,246.5,246.5,1.5,strong_buy,2,363000000,11.688,653000000,8272999936,0.837,0.837,927000000,150.665,31.375,0.02819,0.072680004,740000000,153000000,296000000,1.118,0.112,0.79827005,0.70442003,0.66934997,SEK,STEF-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Stendörren Fastigheter AB (publ),-0.7672635,194.0,Stendörren Fastigheter AB ser.,STO,finmb_118942802,Europe/Stockholm,CEST,7200000,se_market,False,False,1296806400000,-1.5,193.0 - 197.5,Stockholm,16170,26.0,0.15476191,168.0 - 229.5,-35.5,-0.1546841,1.0416627,1753181940,1753181940,1753181940,1753171200,1753171200,False,11.42,13.97,11.65,16.65236,3.3200073,0.017411409,-5.333496,-0.026756648,15,0,1.5 - Strong Buy,False,CLOSED,[],1752852591,
