address1,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,epsTrailingTwelveMonths,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,marketState,hasPrePostMarketData,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,cryptoTradeable,longName,trailingPegRatio
Höjdrodergatan 18,Malmö,212 39,Sweden,46 0 40 31 69 00,46 0 40 94 76 17,https://www.novotek.com,Information Technology Services,information-technology-services,Information Technology Services,Technology,technology,Technology,"Novotek AB delivers solutions in the industrial IT and automation areas in Sweden, Norway, Denmark, Finland, Benelux countries, the United Kingdom, Ireland, and Switzerland. The company designs, implements, deploys, and maintains its customers' systems for production management and control. It serves the energy, infrastructure, iron and steel, chemistry and petrochemical, food, pharmaceutical, paper and pulp, manufacturing, and VA industries. Novotek AB was incorporated in 1955 and is headquartered in Malmö, Sweden.",197,"[{'maxAge': 1, 'name': 'Mr. Tobias  Antius', 'age': 52, 'title': 'CEO & MD', 'yearBorn': 1972, 'fiscalYear': 2011, 'totalPay': 1331000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Helena  Bramstorp', 'age': 42, 'title': 'Chief Financial Officer', 'yearBorn': 1982, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Veronika  Grozdanovska', 'age': 54, 'title': 'Chief Operating Officer', 'yearBorn': 1970, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bjørn Inge Olsen', 'age': 54, 'title': 'CEO of Novotek AS,Norge', 'yearBorn': 1970, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Antti  Kaikkonen MP', 'age': 46, 'title': 'Chief Executive Officer of Novotek Oy', 'yearBorn': 1978, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mart  Scheepers', 'age': 60, 'title': 'Managing Director of Novotek B.V., Netherlands and Novotek BVBA', 'yearBorn': 1964, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jens  Molin', 'age': 42, 'title': 'CEO of Novotek Sverige AB', 'yearBorn': 1982, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Remo  Ingold', 'age': 56, 'title': 'Managing Director of Novotek Switzerland AG, Switzerland', 'yearBorn': 1968, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'George  Walker', 'age': 53, 'title': 'Managing Director of Novotek UK & Ireland LTD, UK and Ireland', 'yearBorn': 1971, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Harald  Taschek', 'age': 59, 'title': 'Managing Director of Novotek Austria GmbH', 'yearBorn': 1965, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,9,8,10,10,1748736000,1325289600,[],86400,2,96.0,96.6,95.0,99.8,96.0,96.6,95.0,99.8,1.8,2.0,1746489600,0.2324,4.69,0.769,14.056338,6767,6767,8733,9016,9016,99.4,99.8,0,0,1013359232,54.2,99.8,2.062339,86.4,74.5816,1.8,0.018749999,SEK,False,808380032,0.15287,6093728,9100000,0.54393,0.07769,10689500,21.264,4.6933784,1735603200,1767139200,1743379200,-0.162,75115000,7.1,1.645,7.99,0.41791046,0.10611236,1.8,1746489600,EQUITY,99.8,none,150700000,14.217,101168000,1300000,0.846,1.224,491364000,0.562,46.355,0.117580004,0.33888,335147008,124518624,76147000,-0.162,0.024,0.68207,0.20589,0.11906999,SEK,NTEK-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,946886400000,3.800003,95.0 - 99.8,Stockholm,8733,45.600002,0.84132844,54.2 - 99.8,0.0,0.0,41.791046,7.1,13.400002,0.15509261,25.218407,0.33813176,15,0,CLOSED,False,[],1752851762,STO,finmb_9898268,Europe/Stockholm,CEST,7200000,se_market,False,3.9583366,99.8,NOVOTEK AB ser. B,False,Novotek AB,
