address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,marketState,regularMarketChangePercent,regularMarketPrice,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
Tullhusgatan 1B,Karlstad,652 09,Sweden,46 54 53 56 00,https://www.embracer.com,Electronic Gaming & Multimedia,electronic-gaming-multimedia,Electronic Gaming & Multimedia,Communication Services,communication-services,Communication Services,"Embracer Group AB (publ), together with its subsidiaries, develops and publishes PC, console, mobile, VR, and board games for the games market worldwide. The company operates through, PC/Console Games, Mobile Games, and Entertainment and Services. The company also publishes films and comic books, as well as engages in the trading of card games. It distributes games through retailers, physical stores, and digital distributors. The company was formerly known as THQ Nordic AB (publ) and changed its name to Embracer Group AB (publ) in October 2019. Embracer Group AB (publ) was founded in 1990 and is headquartered in Karlstad, Sweden.",5097,"[{'maxAge': 1, 'name': 'Mr. Lars  Wingefors', 'age': 47, 'title': 'Co-Founder, CEO & Director', 'yearBorn': 1977, 'fiscalYear': 2025, 'totalPay': 1000000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Magistrate Klemens  Kreuzer', 'age': 48, 'title': 'Co-Founder', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Muge  Bouillon', 'age': 45, 'title': 'Group CFO', 'yearBorn': 1979, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Oscar  Erixon', 'title': 'Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ian  Gulam', 'age': 42, 'title': 'Chief of Staff, Legal & Governance', 'yearBorn': 1982, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Atieh  Jardenas', 'title': 'Head of Governance & Compliance Legal', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Beatrice Flink Forsgren', 'title': 'Head of Brand & Communication', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ellinor  Johansson', 'title': 'Human Resources Manager', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Karin Edner Karlsson', 'title': 'Head of Sustainability', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mikael  Le Bourhis', 'title': 'Head of the Access+ studio', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",10,6,4,7,5,1748736000,1767139200,[],86400,2,107.56,107.96,105.86,108.08,107.56,107.96,105.86,108.08,0.0,0.819,8.624391,371727,371727,937842,507289,507289,106.46,106.48,23871713280,91.0,226.7,1.0640389,113.7448,142.71591,0.0,0.0,SEK,False,19621922816,9.324174,0.26579002,148547490,216035008,0.30616,0.35162997,229384992,138.295,0.7670559,1743379200,1774915200,1743379200,2543000064,12.3,1:6,1736899200,0.875,2.895,-0.2913279,0.10611236,EQUITY,106.08,170.0,93.0,137.54546,140.0,none,11,7096999936,31.525,6776999936,2351000064,1.687,1.874,22435000320,7.536,108.908,0.01883,0.06078,18449000448,10374625280,2318000128,-0.075,0.82233,0.30207002,0.15172,SEK,EMBRAC-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Embracer Group AB ser. B,Embracer Group AB (publ),False,1479801600000,-1.4799957,105.86 - 108.08,Stockholm,937842,15.080002,0.16571431,91.0 - 226.7,-120.619995,-0.5320688,-29.13279,CLOSED,-1.3759723,106.08,[],1752852580,STO,finmb_408057324,Europe/Stockholm,CEST,7200000,se_market,False,1755185400,1755185400,1755185400,1747897200,1747897200,False,12.3,8.2169,12.909979,-7.664795,-0.0673859,-36.63591,-0.25670516,15,0,False,
