address1,city,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestampStart,earningsTimestampEnd,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Pirgatan 13,Karlshamn,374 35,Sweden,https://paxmanscalpcooling.com,Medical Devices,medical-devices,Medical Devices,Healthcare,healthcare,Healthcare,"Paxman AB (publ), together with its subsidiaries, develops and sells Paxman scalp cooling system to minimize hair loss in connection with chemotherapy treatment worldwide. It serves various cancer centers and hospitals. The company has collaborated with the University of Huddersfield and the University of Leeds to utilize state-of-the-art technological advances to develop a wearable medical cooling device, and the National University Hospital of Singapore for the development of a cooling and compression system. Paxman AB (publ) was founded in 1996 and is headquartered in Karlshamn, Sweden.",102,"[{'maxAge': 1, 'name': 'Mr. Richard  Paxman O.B.E.', 'age': 41, 'title': 'CEO & Director', 'yearBorn': 1983, 'fiscalYear': 2018, 'totalPay': 1643000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Emelie  Gustafsson', 'age': 44, 'title': 'Chief Financial Officer', 'yearBorn': 1980, 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Alexandra  Sheldrake', 'age': 39, 'title': 'Head of Quality & Operations', 'yearBorn': 1985, 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Simon  Taylor', 'title': 'Technical Manager', 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Louise  Aspey-Smith', 'title': 'Head of Brand & Marketing Manager', 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Liza  Hirst', 'age': 50, 'title': 'EA to CEO & Head of HR', 'yearBorn': 1974, 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Patrick  Burke', 'age': 65, 'title': 'Head of Research and Development', 'yearBorn': 1959, 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Emma  Thornhill', 'age': 39, 'title': 'Finance Director', 'yearBorn': 1985, 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Stuart  Rowling', 'age': 42, 'title': 'Head of UK Sales & Training', 'yearBorn': 1982, 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Parker', 'age': 41, 'title': 'Head of International Sales', 'yearBorn': 1983, 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}]",1546214400,[],86400,2,77.2,76.8,75.8,79.4,77.2,76.8,75.8,79.4,0.0,0.361,70.26549,19.365854,30788,30788,47248,37504,37504,78.6,79.4,0,0,1895786240,48.8,85.8,6.9674973,77.9,70.223,0.0,0.0,SEK,False,1542361472,0.07931,7346980,23273400,0.56868,0.14923,23876400,13.196,6.016975,1735603200,1767139200,1743379200,21580000,1.13,4.1,5.669,31.887,0.38327527,0.12969577,EQUITY,79.4,116.0,97.5,106.75,106.75,0.0,strong_buy,2,152724000,7.303,48369000,9538000,5.024,5.717,272089984,3.456,14.267,0.07995,0.10475001,179463008,10350375,28722000,0.146,0.65957,0.17777,0.08906,SEK,PAX.ST,en-US,US,Equity,Delayed Quote,True,HIGH,PREPRE,Paxman AB,Paxman AB (publ),False,1497250800000,2.2000046,75.8 - 79.4,Stockholm,47248,30.600002,0.6270492,48.8 - 85.8,-6.4000015,-0.07459209,38.327526,1645786740,1646049600,1.13,4.1,1.095,72.51141,1.5,0.019255456,9.177002,0.1306837,15,0,0.0 - Strong Buy,False,[],1752679794,STO,finmb_426614692,Europe/Stockholm,CEST,7200000,se_market,False,2.849747,79.4,
