address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,marketState,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,corporateActions,regularMarketTime,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
JOergen Kocksgatan 1B,Malmö,21120,Sweden,46 1 04 82 90 00,https://careium.com,Security & Protection Services,security-protection-services,Security & Protection Services,Industrials,industrials,Industrials,"Careium AB (Publ) provides technology-enabled care services in Sweden, Norway, the United Kingdom, the Netherlands, Germany, France, and Spain. The company offers social alarms and mobile social alarms; smoke detectors, cooker monitors, flood, heat, motion sensors; cameras; fall detectors; pill dispensers; epilepsy, enuresis, magic stick bed, and chair sensors; voice, chair, mat, and bed alarms; blow and ping-pong switches; and pull cords. It also provides Visit, a virtual monitoring service, which is an alternative to physical home visits; mBox 9200, a control unit and door alarm; Motion 9200, a wireless motion sensor; Enzo bogus caller button; and PikoButton, which is used to control switch for users with special needs; Heat alarm i10, a connected heat alarm that provides extra security; Abby, a small and convenient mobile GPS social alarm that increases safety in the home; Eliza S, a unique, innovative welfare hub that offers the best possible security and reliability for service users, alarm receiving centres and service providers; as well as i-care plus, a mobile application and monitoring centres. The company was founded in 1974 and is headquartered in Malmö, Sweden.",548,"[{'maxAge': 1, 'name': 'Mr. Christian  Walen', 'age': 43, 'title': 'CEO & President', 'yearBorn': 1981, 'fiscalYear': 2024, 'totalPay': 3405000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David  Granath', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alexander  Jubner', 'age': 45, 'title': 'Chief Technology Officer', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Annika  Ramsing', 'age': 52, 'title': 'Chief Human Resources Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ulrik  Nilsson M.B.A.', 'age': 53, 'title': 'Chief Supply Chain Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Martin  Puumalainen', 'age': 55, 'title': 'Chief Commercial Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Pernilla Haller Nilsson', 'title': 'Head of Sweden', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Oskar  Hagglund', 'age': 48, 'title': 'C.I.O.', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joe  McLoughlin', 'title': 'Regional Managing Director of UK', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Arvid  Bakken', 'age': 52, 'title': 'Regional Manager of Norway', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,29.7,29.7,29.2,29.7,29.7,29.7,29.2,29.7,0.0,0.811,16.312849,12.372882,26997,26997,37066,30576,30576,29.0,29.2,754113408,26.2,37.7,0.8693952,29.904,30.3755,0.0,0.0,SEK,False,933912640,0.059949998,16784844,24326200,0.22889,0.39019,25825800,27.727,1.0531251,1735603200,1767139200,1743379200,-0.474,52000000,1.79,2.36,1.077,8.023,-0.1888889,0.11729753,EQUITY,29.2,30.5,30.5,30.5,30.5,0.0,strong_buy,1,37400000,1.537,116400000,217200000,1.449,1.742,867400000,32.854,35.657,0.04862,0.084709994,375800000,-11750000,83300000,-0.477,-0.016,0.43325,0.13419,0.080520004,SEK,CARE.ST,en-US,US,Equity,Delayed Quote,True,HIGH,-0.70399857,-0.023541953,-1.175499,-0.03869892,15,0,0.0 - Strong Buy,False,Careium AB,Careium AB (Publ),False,1639123200000,-0.5,29.2 - 29.7,Stockholm,37066,3.0,0.114503816,26.2 - 37.7,-8.5,-0.22546418,-18.888891,1752247800,1752247800,1752247800,1752222600,1752222600,False,1.79,2.36,2.72,10.735294,PREPRE,STO,finmb_698055335,Europe/Stockholm,CEST,7200000,se_market,False,[],1752592065,-1.6835017,29.2,
