address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,shortName,longName,regularMarketChangePercent,regularMarketPrice,marketState,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,trailingPegRatio
Krusegränd 42 D,Malmö,212 25,Sweden,46 7 01 82 78 30,https://slproperty.se,Real Estate Services,real-estate-services,Real Estate Services,Real Estate,real-estate,Real Estate,"Swedish Logistic Property AB engages in acquiring, developing, and managing properties in Sweden. The company was incorporated in 2018 and is based in Malmö, Sweden.",15,"[{'maxAge': 1, 'name': 'Mr. Tommy  Astrand', 'age': 56, 'title': 'CEO & Director', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 4593000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  Strand', 'age': 53, 'title': 'Founder, Deputy Chairman & Head of Transactions', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 140000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Matilda  Olsson', 'age': 31, 'title': 'Chief Financial Officer', 'yearBorn': 1993, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christian  Berglund', 'age': 54, 'title': 'COO & Property Manager', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sofia  Stensson', 'title': 'Head of Group Accounting', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Henrik  Ronndah', 'title': 'Technical Manager', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Viktoria  Wohl', 'age': 33, 'title': 'Head of Sustainability', 'yearBorn': 1991, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Filip  Persson', 'age': 33, 'title': 'Head of Project Management', 'yearBorn': 1991, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Eli  Blomberg', 'title': 'Financial Controller', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christoffer  Wideen', 'title': 'Financial Controller', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,40.7,40.5,40.5,41.0,40.7,40.5,40.5,41.0,0.0,1.165,17.050209,21.33508,32521,32521,274693,90534,90534,40.6,40.75,10590313472,31.8,43.0,13.577325,39.919,38.41825,0.0,0.0,SEK,False,18649671680,0.82948995,169270837,221488992,0.23165001,0.53361,261167008,27.997,1.4555131,1735603200,1767139200,1743379200,0.377,647000000,2.39,1.91,23.91,28.736,0.04755783,0.12969577,EQUITY,40.75,53.0,38.0,43.25,41.0,2.0,buy,4,104000000,0.4,649000000,7720999936,0.039,0.071,780000000,107.986,3.182,0.0299,0.103690006,674000000,229250000,347000000,0.207,0.422,0.86410004,0.83205,0.83475,SEK,SLP-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752679773,Swedish Logistic Property AB se,Swedish Logistic Property AB,0.12284824,40.75,PREPRE,2.0 - Buy,False,False,1648022400000,STO,finmb_667530383,Europe/Stockholm,CEST,7200000,se_market,False,0.049999237,40.5 - 41.0,Stockholm,274693,8.950001,0.28144658,31.8 - 43.0,-2.25,-0.05232558,4.755783,1752127200,1752127200,1752127200,1745913600,1745913600,False,2.39,1.91,2.13642,19.073965,0.8310013,0.020817187,2.331749,0.06069378,15,0,
