address1,city,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,trailingPegRatio
SveavAegen 151,Stockholm,113 46,Sweden,https://www.qliro.com,Credit Services,credit-services,Credit Services,Financial Services,financial-services,Financial Services,"Qliro AB (publ) operates as a fintech company. It provides digital checkout payment solutions to both enterprise and small and medium enterprise merchants in the Nordic region, as well as offers online pay-after-delivery products, including invoicing, Buy Now Pay Later, and various partial payments. The company offers personal loans and savings accounts, as well as consumer and digital financial services to consumers in Sweden. Its payment solutions include payment methods offered through card, direct payments from bank accounts and other payments. The company was incorporated in 2014 and is headquartered in Stockholm, Sweden. Qliro AB (publ) is a subsidiary of Nelly Group AB (publ).",215,"[{'maxAge': 1, 'name': 'Mr. Christoffer  Rutgersson', 'age': 38, 'title': 'Chief Executive Officer', 'yearBorn': 1986, 'fiscalYear': 2024, 'totalPay': 5051000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carl  Lofgren', 'age': 44, 'title': 'Chief Financial Officer', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Emma  Lunde', 'age': 42, 'title': 'COO & Interim Chief People Officer', 'yearBorn': 1982, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fredrik  Milton', 'age': 47, 'title': 'Chief Technology Officer', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Engman', 'age': 35, 'title': 'Chief People Officer (Leave of Absence)', 'yearBorn': 1989, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joel  Nisses', 'age': 43, 'title': 'Chief Risk Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robin  Soubry', 'age': 38, 'title': 'Chief Strategy Officer', 'yearBorn': 1986, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Peder  Alenius', 'age': 45, 'title': 'Chief Commercial Officer', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Lina  Natterlund', 'age': 36, 'title': 'Chief Credit Officer', 'yearBorn': 1988, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Evelin  Kaup', 'age': 37, 'title': 'Chief Product Officer', 'yearBorn': 1987, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,23.7,23.7,23.0,24.2,23.7,23.7,23.0,24.2,0.0,0.807,22.429905,7054,7054,25409,28817,28817,23.2,24.0,541811968,17.6,31.25,1.859341,20.712194,22.838194,0.0,0.0,SEK,False,115660632,-0.07515,9408626,21900100,0.27155,0.23311001,22575500,23.791,1.0087848,1735603200,1767139200,1735603200,-27500000,-2.02,1.07,0.397,-0.17753625,0.10611236,EQUITY,24.0,28.0,21.0,24.5,24.5,none,2,405100000,19.024,9700000,291400000,15.001,-0.00769,-0.05292,291400000,662200000,0.054,0.0,0.0,-0.23010999,SEK,QLIRO.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752851217,STO,finmb_288471812,Europe/Stockholm,CEST,7200000,se_market,False,1.2658195,24.0,-2.02,1.07,-1.55078,-15.476083,3.2878056,0.15873767,1.1618061,0.05087119,15,0,False,0.29999924,23.0 - 24.2,Stockholm,25409,6.3999996,0.36363634,17.6 - 31.25,-7.25,-0.232,-17.753624,1752730200,1752730200,1752730200,1752739200,1752739200,False,CLOSED,False,1601622000000,Qliro AB,Qliro AB (publ),
