address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,trailingPegRatio
SolnavAegen 4,Stockholm,113 65,Sweden,46 8 55 39 90 00,https://www.axfood.com,Grocery Stores,grocery-stores,Grocery Stores,Consumer Defensive,consumer-defensive,Consumer Defensive,"Axfood AB (publ) engages in the food retail and wholesale businesses primarily in Sweden. It operates through five segments: Willys, Hemköp, City Gross, Snabbgross, and Dagab. The company sells groceries through Willys, HANDLAR'N, Hemköp, and Eurocash, City Gross, Tempo, and Tempo store chains. It is also involved in the e-commerce business; and provision of private label products. In addition, it operates Urban Deli, a combination of restaurant and market hall; Apohem, an online retail pharmacy; Matöppe, a personal grocery store and the retailer-owned mini-mart; Snabbgriss, a restaurant; and Tempo, a mini-mart format of retailer-owned stores. The company serves restaurants, fast food operators, and cafés; and retailer-owned stores, mini-marts, and other convenience retailers. Axfood AB (publ) was incorporated in 1997 and is headquartered in Stockholm, Sweden. Axfood AB (publ) is a subsidiary of Axretail AB.",15000,"[{'maxAge': 1, 'name': 'Ms. Simone  Margulies', 'age': 46, 'title': 'President & CEO', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anders  Lexmon', 'age': 56, 'title': 'Chief Financial Officer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Catarina  Forsgren', 'title': 'Head of Group Accounting', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alexander  Bergendorf', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sandra  Branstad', 'age': 49, 'title': 'General Counsel & Company Secretary', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sara Kraft Westrell', 'age': 50, 'title': 'Head of Corporate Communications', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Monica  Langbo', 'age': 61, 'title': 'Head of Human Resources', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Åsa  Domeij', 'age': 62, 'title': 'Head of Sustainability', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nicholas  Pettersson', 'age': 48, 'title': 'Managing Director of Willys', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Eva  Pettersson', 'age': 58, 'title': 'Managing Director of Axfood Snabbgross', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,4,7,3,5,1748736000,[],86400,2,288.5,288.9,284.2,288.9,288.5,288.9,284.2,288.9,8.5,3.04,1758153600,0.91150004,3.11,0.469,29.486654,22.976002,195335,195335,269614,236842,236842,286.6,286.8,0,0,62911164416,218.6,296.0,0.74148345,277.46,249.107,8.75,0.030329289,SEK,False,76166275072,0.02454,105028930,215922000,0.5102,0.28331,219050000,28.83,9.961845,1735603200,1767139200,1743379200,-0.196,2082000000,9.74,12.5,4:1,1429228800,0.898,15.753,0.09243059,0.11729753,4.25,1758153600,EQUITY,287.2,270.0,240.0,253.75,252.5,3.0,hold,4,335000000,1.553,4834999808,15841999872,0.121,0.571,84845002752,265.85,393.202,0.06419,0.35493,12366000128,2998247936,4995999744,-0.197,0.039,0.14575,0.056989998,0.0346,SEK,AXFO.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752593392,-0.45060235,287.2,PREPRE,Axfood AB,Axfood AB (publ),False,951120000000,-1.2999878,284.2 - 288.9,Stockholm,269614,68.600006,0.3138152,218.6 - 296.0,-8.799988,-0.029729689,9.243059,1752247800,1752247800,1752247800,1752219000,1752219000,False,9.74,12.5,11.57198,24.818571,9.740021,0.035104234,38.093018,0.1529183,15,0,3.0 - Hold,False,STO,finmb_5467359,Europe/Stockholm,CEST,7200000,se_market,False,
