address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,regularMarketChangePercent,regularMarketPrice,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,trailingPegRatio
Birger Jarlsgatan 41A,Stockholm,111 45,Sweden,46 3 13 36 69 00,https://www.bernerindustrier.se,Specialty Industrial Machinery,specialty-industrial-machinery,Specialty Industrial Machinery,Industrials,industrials,Industrials,"Berner Industrier AB engages in the technology distribution, and energy and environment business in Sweden, Norway, Finland, and Denmark. The company is involved in the technology and distribution business, that includes water treatment, packaging equipment, vibration dampening, technical plastics, and process technology. It also offers energy and environment products, such as electric boilers, high pressure pumps, food and pharmaceutical pumps, industrial dampers, sound isolation, and noise-reducing control cabins. In addition, the company provides wear parts and noisy machinery for industrial corporates. Berner Industrier AB was formerly known as Christian Berner Tech Trade AB (publ) and changed its name to Berner Industrier AB in May 2024. The company was founded in 1897 and is headquartered in Stockholm, Sweden.",212,"[{'maxAge': 1, 'name': 'Ms. Caroline  Reuterskiold', 'age': 48, 'title': 'President & CEO', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henrik  Nordin', 'age': 57, 'title': 'Executive VP & CFO', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sara  Johansson', 'age': 36, 'title': 'HR Manager & Head of HR', 'yearBorn': 1988, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Katarina  Munter', 'age': 54, 'title': 'Chief Executive Officer of Bullerbekämparen Svenska AB', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Thomas  Fredriksen', 'age': 43, 'title': 'Managing Director of Empakk', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jan  Dehn', 'age': 60, 'title': 'Managing Director of A/S Christian Berner', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mattias  Lysebring', 'age': 44, 'title': 'Managing director of Christian Berner AB', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henrik  Westerholm', 'age': 54, 'title': 'Chief Executive Officer of Christian Berner Oy', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hans  Lindqvist', 'age': 59, 'title': 'CEO of Christian Berner AB & A/S Christian Berner and Supply Chain Director', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Marcus  Wigren', 'age': 49, 'title': 'Chief Executive Officer at Zander & Ingeström AB', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}]",[],86400,2,51.4,56.0,56.0,63.8,51.4,56.0,56.0,63.8,0.95,1.63,1745971200,0.4186,2.62,0.762,24.20635,382479,382479,38498,34655,34655,60.2,60.6,1068073408,29.2,63.8,1.1177297,55.252,41.6505,0.95,0.01848249,SEK,False,1200736000,17.528736,0.042280003,7163651,17509400,0.63141,0.20379,19197400,13.358,4.566552,1735603200,1767139200,1743379200,0.399,40401000,2.52,1.257,18.818,0.10212767,0.10611236,0.95,1745971200,EQUITY,61.0,47.5,47.5,47.5,47.5,none,1,82495000,4.398,63809000,191434000,0.957,1.296,955574016,73.078,50.939,0.05371,0.16102,376268000,48634376,66349000,0.404,-0.029,0.39376,0.06678,0.07603,SEK,BERNER-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Berner Industrier AB ser. B,Berner Industrier AB,18.67704,61.0,CLOSED,False,1413788400000,9.599998,56.0 - 63.8,Stockholm,38498,31.8,1.089041,29.2 - 63.8,-2.7999992,-0.043887135,10.212767,1752818400,1752818400,1752818400,False,2.52,3.14,19.42675,5.748001,0.10403246,19.349499,0.4645682,15,0,False,[],1752852592,STO,finmb_82765785,Europe/Stockholm,CEST,7200000,se_market,False,
