address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,longName,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,trailingPegRatio
Grevgatan 34,Stockholm,114 53,Sweden,46 8 58 70 70 00,https://www.bts.com,Consulting Services,consulting-services,Consulting Services,Industrials,industrials,Industrials,"BTS Group AB (publ) operates as a professional services firm. It operates through BTS North America, BTS Europe, BTS Other Markets, and APG segments. The company offers strategy execution and business transformation, leadership readiness and development, go to market, and talent acquisition and succession services. BTS Group AB (publ) was founded in 1986 and is headquartered in Stockholm, Sweden.",1178,"[{'maxAge': 1, 'name': 'Mr. Henrik  Ekelund', 'age': 69, 'title': 'Founder & Chairman', 'yearBorn': 1955, 'fiscalYear': 2024, 'totalPay': 519000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jessica  Skon', 'age': 47, 'title': 'President & CEO', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Stefan  Brown', 'age': 61, 'title': 'CFO & Executive VP', 'yearBorn': 1963, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lisa  Stawreberg', 'title': 'Chief Accounting & Control Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Wallin', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Roanne  Neuwirth', 'title': 'Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Stefan  Hellberg', 'age': 67, 'title': 'Executive VP of BTS Europe & Global Head of Sustainability', 'yearBorn': 1957, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rommin  Adl', 'age': 60, 'title': 'Executive Vice President of BTS North America', 'yearBorn': 1964, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  Mulford', 'age': 56, 'title': 'Executive VP and Global Head of Innovation & Digital Transformation', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dan  Parisi', 'age': 56, 'title': 'Executive VP and Global Head of Strategy Execution & Business Acumen', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,8,7,9,9,1748736000,1735603200,[],86400,2,233.0,233.5,225.5,233.5,233.0,233.5,225.5,233.5,6.1,2.64,1763337600,0.3079,1.48,1.0,12.452728,17.662834,7682,7682,13903,14394,14394,230.0,231.0,0,0,4558252544,202.0,327.0,1.6104498,226.82,257.9875,6.1,0.026180258,SEK,False,4427208192,0.12681,13275571,18543000,0.27768,0.60219,19775500,80.328,2.869485,1735603200,1767139200,1743379200,-0.517,358927008,18.51,13.05,3:1,1147046400,1.564,11.643,-0.26825398,0.12969577,3.05,1763337600,EQUITY,230.5,264.5,264.5,264.5,264.5,none,1,462582016,23.848,380259008,409124992,1.371,1.841,2830422016,26.258,145.922,0.062340003,0.24113001,1235161984,298152736,301484992,-0.517,0.046,0.43639,0.13435,0.062989995,SEK,BTS-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,False,991897200000,-2.5,225.5 - 233.5,Stockholm,13903,28.5,0.14108911,202.0 - 327.0,-96.5,-0.29510704,-26.825397,1755844200,1755844200,1755844200,1747375200,1747375200,False,18.51,13.05,13.815,16.684763,BTS Group AB (publ),3.6799927,0.016224286,-27.487488,-0.10654582,15,0,False,[],1752679786,STO,finmb_7687696,Europe/Stockholm,CEST,7200000,se_market,False,-1.0729613,230.5,PREPRE,BTS Group AB ser. B,
