address1,city,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,regularMarketChangePercent,regularMarketPrice,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,cryptoTradeable,shortName,longName,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,hasPrePostMarketData,firstTradeDateMilliseconds,trailingPegRatio
Mäster Samuelsgatan 56,Stockholm,111 21,Sweden,https://www.truecaller.com,Software - Application,software-application,Software - Application,Technology,technology,Technology,"Truecaller AB (publ), together with its subsidiaries, develops and publishes mobile caller ID applications for individuals and business in India, the Middle East, Africa, and internationally. The company operates a platform for verifying contacts and blocking unwanted communication under the Truecaller brand. Its software also offers Caller ID that helps prevent scams, and allows users to avoid junk calls and text by verifying the caller's identity. The company was founded in 2009 and is based in Stockholm, Sweden.",423,"[{'maxAge': 1, 'name': 'Mr. Rishit  Jhunjhunwala', 'age': 47, 'title': 'Group Chief Executive Officer', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Odd  Bolin Ph.D.', 'age': 61, 'title': 'Chief Financial Officer', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fredrik  Kjell', 'age': 43, 'title': 'Chief Operating Officer', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andreas  Frid', 'age': 47, 'title': 'Head of Investor Relations & Communication', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ola  Espelund', 'age': 42, 'title': 'Chief Legal Officer', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Fatima  Antonsson', 'age': 57, 'title': 'Chief Human Resource Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Shiladitya  Mukhopadhyaya', 'title': 'Global Head of Enterprise Solutions', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ben  Zhang', 'age': 41, 'title': 'Chief Business Officer', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Seema  Jindal', 'title': 'Head of Public Affairs - Telecom India', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gaurav  Loomba', 'title': 'Senior Director of Public Affairs, India', 'exercisedValue': 0, 'unexercisedValue': 0}]",2,5,1,10,4,1748736000,[],86400,2,63.7,61.55,58.7,63.15,63.7,61.55,58.7,63.15,0.37,0.55,1748217600,0.27969998,1.553,42.482273,29.653467,2197546,2197546,913814,493358,493358,60.45,60.5,21715427328,30.34,84.75,11.132441,66.637,61.6103,0.4,0.006279435,SEK,False,21717223424,0.25274,236185596,297752000,0.02629,0.66603,362528000,4.392,13.638433,1735603200,1767139200,1743379200,-0.235,493006016,1.41,2.02,11.133,33.557,0.9039451,0.10611236,EQUITY,59.9,100.0,68.0,85.16667,88.0,1.2,strong_buy,6,1396971008,4.072,647171968,96629000,5.456,5.456,1950643968,6.0,5.648,0.18702,0.28716,1500664064,520146560,658211968,-0.22,0.176,0.76932,0.33176997,0.26431,SEK,TRUE-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,CLOSED,-5.9654617,59.9,[],1752852573,STO,finmb_1674695851,Europe/Stockholm,CEST,7200000,se_market,False,False,Truecaller AB ser. B,Truecaller AB (publ),-3.7999992,58.7 - 63.15,Stockholm,913814,29.560001,0.9742914,30.34 - 84.75,-24.849998,-0.29321533,90.39451,1752852600,1752852600,1752852600,1752836400,1752836400,False,1.41,2.02,1.60211,37.388195,-6.7369995,-0.10109998,-1.7102966,-0.027759915,15,0,1.2 - Strong Buy,False,1633676400000,
