address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,marketState,regularMarketChangePercent,regularMarketPrice,longName,corporateActions,regularMarketTime,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,trailingPegRatio
Åvägen 1,Habo,566 80,Sweden,46 36 10 85 00,https://www.fagerhultgroup.com,Electrical Equipment & Parts,electrical-equipment-parts,Electrical Equipment & Parts,Industrials,industrials,Industrials,"Fagerhult Group AB, together with its subsidiaries, designs, manufactures, and markets professional lighting solutions worldwide. The company offers indoor and outdoor lighting products for use in offices, schools, healthcare, retail, and urban environments under the ateljé Lyktan, iGuzzini, LED Linear, WE-EF, Fagerhult, LTS, Arlight, Eagle Lighting, Whitecroft, Designplan Lighting, i-Valo, and Veko brand names. The company was formerly known as AB Fagerhult (publ.) and changed its name to Fagerhult Group AB in 2023. Fagerhult Group AB was founded in 1934 and is headquartered in Habo, Sweden.",3886,"[{'maxAge': 1, 'name': 'Ms. Bodil Sonesson Gallon', 'age': 56, 'title': 'Acting Head of Business Area Premium, CEO & President', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 8400000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Wood', 'age': 60, 'title': 'Chief Financial Officer', 'yearBorn': 1964, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Johan  Lembre', 'age': 58, 'title': 'Chief Technology Officer', 'yearBorn': 1966, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Andrea  Gageik', 'age': 52, 'title': 'Chief People Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Brüer', 'age': 41, 'title': 'Head of Business Area Professional', 'yearBorn': 1983, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Stephanie  Praloran', 'age': 44, 'title': 'Head of Business Area Infrastructure', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Edwin  Roobol', 'age': 54, 'title': 'Head of Business Area Collection', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Magnus  Haegermark', 'title': 'Head of Mergers & Acquisitions', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Josefin Unger Belin', 'title': 'Head of Sustainability', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andrea  Sasso M.Sc.', 'age': 59, 'title': 'CEO of  iGuzzini illuminazione', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,8,7,4,8,1748736000,1735603200,[],86400,2,43.35,42.3,37.6,42.3,43.35,42.3,37.6,42.3,1.4,3.31,1745884800,1.0976,2.31,1.062,29.414064,11.008772,292308,292308,121366,43443,43443,38.1,38.4,0,0,6937464832,36.85,74.9,0.86013,42.841,49.35,0.0,0.0,SEK,False,9606643712,0.03576,86483793,176332000,0.08891,0.83656,184262000,42.3,0.890071,1735603200,1767139200,1743379200,-0.477,288400000,1.28,3.42,3:1,1497484800,1.191,10.098,-0.4281879,0.10611236,1.4,1745884800,EQUITY,37.65,none,1719600000,9.752,951299968,3867300096,1.861,2.703,8065600000,53.68,45.749,0.031059999,0.03915,3211599872,756849984,876099968,-0.474,-0.11,0.39818,0.11795,0.07387,SEK,FAG.ST,en-US,US,Equity,Delayed Quote,True,HIGH,STO,finmb_3466417,Europe/Stockholm,CEST,7200000,se_market,False,CLOSED,-13.148782,37.65,Fagerhult Group AB,[],1752852571,Fagerhult Group AB,False,946886400000,1.28,3.42,2.42,15.557852,-5.190998,-0.12116893,-11.699997,-0.23708202,15,0,False,-5.699997,37.6 - 42.3,Stockholm,121366,0.80000305,0.021709718,36.85 - 74.9,-37.25,-0.49732977,-42.81879,1752836340,1752836340,1752836340,1745911800,1745911800,False,
