address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,trailingPegRatio
Scheelevägen 27,8th floor,Lund,223 63,Sweden,46 46 31 11 00,https://precisebiometrics.com,Security & Protection Services,security-protection-services,Security & Protection Services,Industrials,industrials,Industrials,"Precise Biometrics AB (publ) operates in the field of cybersecurity and biometric solutions in Sweden, Taiwan, China, the United States, and internationally. The company operates in two segments, Digital Identity and Biometric Technologies. It offers YOUNiQ Access, a physical access management system based on biometrics, such as facial recognition; YOUNiQ Visit system for secure and efficient visitor management in companies; Precise BioMatch Automotive for identity authentication in cars and other automotive; and Precise BioMatch Smart Card for identity authentication in smart cards. The company also provides Precise BioMatch Mobile for identity authentication in smartphones and tablets; Precise BioLive, an anti-tampering and liveness product for preventing fraud and tampering using fake palm or fingerprints; Precise BioMatch Smart door lock for identity authentication door locks; Precise BioMatch Laptop for identity authentication in laptops; and BioEnhance for image enhancement. It offers its products to sensor manufacturers, systems integrators, and suppliers of applications. Precise Biometrics AB (publ) was incorporated in 1997 and is headquartered in Lund, Sweden.",36,"[{'maxAge': 1, 'name': 'Mr. Joakim  Nydemark', 'age': 53, 'title': 'Chief Executive Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 3990000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Maria  Wester', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ann-sofi  Höijenstam', 'age': 71, 'title': 'Director of Investors Relations & Communications', 'yearBorn': 1953, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fredrik  Andre', 'age': 51, 'title': 'Chief Marketing Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sarandis  Kalogeropoulos', 'age': 52, 'title': 'Chief Commercial Officer of Digital Identity', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henrik  Winberg', 'age': 48, 'title': 'CCO - Biometric Technologies', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,8,6,7,8,1748736000,1735603200,[],86400,4,3.122,3.13,3.074,3.142,3.122,3.13,3.074,3.142,0.0,0.72,-30.880001,194623,194623,164354,165206,165206,3.082,3.1,0,0,262316016,2.73,7.29,3.0797303,3.56848,4.021545,0.0,0.0,SEK,False,246131952,-0.1486,68860637,77379296,0.16266,0.053940002,84946896,1.856,1.6637932,1735603200,1767139200,1743379200,-12657000,-0.16,-0.1,1:10,1654732800,2.89,-24.437,-0.50353694,0.12969577,EQUITY,3.088,none,36036000,0.466,-10072000,19233000,1.679,1.684,85175000,13.391,1.086,-0.04078,-0.08434,61801000,7651625,14990000,-0.077,0.72558,-0.11825,-0.35237998,SEK,PREC.ST,en-US,US,Equity,Delayed Quote,True,HIGH,PREPRE,[],1752679774,STO,finmb_419136,Europe/Stockholm,CEST,7200000,se_market,False,Precise Biometrics AB,Precise Biometrics AB (publ),False,970642800000,Stockholm,164354,0.35800004,0.13113554,2.73 - 7.29,-4.2019997,-0.576406,-50.353695,1755237600,1755237600,1755237600,1747220400,1747220400,False,-0.16,-0.1,-0.48047996,-0.13464555,-0.9335449,-0.23213588,15,0,False,-1.0890429,3.088,-0.03399992,3.074 - 3.142,
