address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,longName,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,regularMarketTime,marketState,shortName,trailingPegRatio
Torshamnsgatan 48,Kista,164 40,Sweden,46 87 03 68 00,https://www.sivers-semiconductors.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,"Sivers Semiconductors AB (publ), through its subsidiaries, develops, manufactures, and sells chips, components, modules, and subsystems in North America, Europe, and Asia. The company operates through Wireless and Photonics segments. It provides products based on semiconductor technology for 5G mmWave networks, as well as optical semiconductors for fiber networks, wireless optical networks, and sensors. In addition, the company offers radio-frequency integrated circuits, radiofrequency modules, evaluation kits and 5G RFICs for various applications, such as fixed wireless access, 5G Open RAN, radar, train tracking, and satellite communications. Further, III-V compound semiconductor laser devices for optical communication, sensing/sensors, and wireless networks. Sivers Semiconductors AB (publ) has a partnership agreement with LioniX International to develop laser technology. The company was founded in 1951 and is based in Kista, Sweden.",129,"[{'maxAge': 1, 'name': 'Dr. Bamdad  Bastani Ph.D.', 'age': 71, 'title': 'Independent Chairman', 'yearBorn': 1953, 'fiscalYear': 2024, 'totalPay': 1433000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Vickram  Vathulya', 'age': 50, 'title': 'President & CEO', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 3691760, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lottie  Saks', 'age': 57, 'title': 'Chief Financial Officer', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 358492, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Erik  Ojefors', 'age': 49, 'title': 'Chief Technical Officer of Sivers Wireless', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Harish  Krishnaswamy Ph.D.', 'age': 44, 'title': 'Managing Director of Sivers Wireless', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Andrew  McKee', 'age': 55, 'title': 'Managing Director of Sivers Photonics', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,4,3.8,3.838,3.752,3.874,3.8,3.838,3.752,3.874,0.0,1.073,-19.09,554539,554539,860197,569540,569540,3.8,3.838,0,0,1072060096,1.759,6.28,3.5526323,4.10532,3.57879,0.0,0.0,SEK,False,1126129408,-0.45992002,189863132,270859008,0.26299998,0.18344,280791008,4.338,0.88012916,1735603200,1767139200,1743379200,-138787008,-0.57,-0.2,3.732,-49.396,-0.09051931,0.11729753,EQUITY,3.818,6.2,6.0,6.06667,6.0,1.0,strong_buy,3,73500000,0.273,-22798000,152900000,0.716,1.377,301764992,13.084,1.248,-0.03579,-0.11622,237062000,-62459876,-66811000,0.509,0.78558,-0.07555,-0.29844,SEK,SIVE.ST,en-US,US,Equity,Delayed Quote,True,HIGH,860197,2.059,1.1705515,1.759 - 6.28,-2.4620001,-0.39203823,-9.051931,1752766200,1752766200,1752766200,1746691200,1746691200,False,-0.57,-0.2,-0.50667,-7.5354767,-0.2873199,-0.069987215,0.23921013,0.066841066,15,0,1.0 - Strong Buy,False,Sivers Semiconductors AB (publ),STO,finmb_117472772,Europe/Stockholm,CEST,7200000,se_market,False,0.47368753,3.818,0.018000126,3.752 - 3.874,Stockholm,False,1360224000000,[],1752593378,PREPRE,Sivers Semiconductors AB,
