address1,city,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,corporateActions,regularMarketTime,fiftyTwoWeekChangePercent,earningsTimestampStart,earningsTimestampEnd,epsTrailingTwelveMonths,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,shortName,longName,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,trailingPegRatio
Hyllie Stationstorg 2,Malmö,215 32,Sweden,https://www.doxa.se,Real Estate Services,real-estate-services,Real Estate Services,Real Estate,real-estate,Real Estate,"Doxa AB (publ) focuses on real estate investments in Sweden and internationally. Its property portfolio includes offices, sports and event spaces, hotels, restaurants and conferences, commercial, warehouse and light industrial, and community properties, as well as apartments, residences, logistics, and project properties. The company also offers comprehensive services in contracting and project development; and owns and manages properties and property-related companies. Doxa AB (publ) was incorporated in 1987 and is headquartered in Malmö, Sweden.",5,"[{'maxAge': 1, 'name': 'Mr. Christian  Lindgren', 'age': 50, 'title': 'CEO & Acting CFO', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 1389000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Patrik  Lindstrom', 'age': 52, 'title': 'Head of Project Development', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,4,0.45,0.438,0.4075,0.446,0.45,0.438,0.4075,0.446,0.0,0.93,3116391,3116391,1703232,646362,646362,0.4315,0.4345,0,0,564990464,0.32,1.328,42.802307,0.4492,0.5664775,0.0,0.0,SEK,False,1896534784,0.0,757293262,1285529984,0.67731005,0.1005,1320860032,1.766,0.2488675,1735603200,1767139200,1743379200,-1431399936,-1.85,143.677,-3.402,-0.66279066,0.10611236,EQUITY,0.4395,none,241700000,0.188,-557500032,1581600000,0.417,4.479,13200000,69.671,0.012,-0.08647,-0.55341,11700000,-3492312576,-165900000,-0.479,0.88636,0.0,-8.88,SEK,DOXA.ST,en-US,US,Equity,Delayed Quote,True,HIGH,STO,finmb_559013,Europe/Stockholm,CEST,7200000,se_market,False,-2.33333,0.4395,[],1752766185,-66.27907,1603191540,1603191540,-1.85,-0.0097,-0.021593945,-0.12697747,-0.22415273,15,0,False,Doxa AB,Doxa AB (publ),PREPRE,False,1396854000000,-0.010499984,0.4075 - 0.446,Stockholm,1703232,0.11950001,0.37343755,0.32 - 1.328,-0.8885,-0.66905123,
