address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,shortName,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Lästmakargatan 20,Stockholm,111 44,Sweden,46 08 22 90 00,https://www.intea.se,Real Estate Services,real-estate-services,Real Estate Services,Real Estate,real-estate,Real Estate,"Intea Fastigheter AB (publ), an entrepreneurial real estate company, invests in developing and managing properties for social infrastructure in Sweden. The company's portfolio includes properties and projects in the categories of justice, higher education, health care, and other public sector activities. The company was incorporated in 2015 and is based in Stockholm, Sweden.",57,"[{'maxAge': 1, 'name': 'Mr. Christian  Haglund', 'age': 45, 'title': 'Founder & Director', 'yearBorn': 1979, 'fiscalYear': 2024, 'totalPay': 263000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Charlotta  Wallman Horlin', 'age': 48, 'title': 'Chief Executive Officer', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Magnus  Ekstrom', 'age': 56, 'title': 'Chief Financial Officer', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Therese  Magnusson', 'age': 42, 'title': 'Operations Manager', 'yearBorn': 1982, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Johanna  Lundstrom', 'title': 'Group Accounting Manager', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  Jacobsson', 'age': 53, 'title': 'Head of Business Development & Projects', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Johanna  Thideman', 'title': 'CEO of Intea Halmstad', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lisa  Ek', 'title': 'Controller', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Johan  Elwing', 'title': 'CEO of Intea Linköping', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jerker  Haggstrom', 'title': 'CEO of Intea Östersund', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,79.65,78.7,77.0,79.55,79.65,78.7,77.0,79.55,0.5,0.64,1746489600,0.0,30.734125,41361,41361,254424,161942,161942,77.5,78.0,17476204544,42.3,83.6,13.892055,73.031,58.30621,0.5,0.006277464,SEK,False,32435828736,21.395027,0.53895,230988945,207844000,0.36593,0.36319,234824992,40.983,1.8898078,1735603200,1767139200,1743379200,0.466,678000000,2.52,25.784,33.022,0.77973473,0.10611236,0.5,1746489600,EQUITY,77.45,75.0,72.0,73.5,73.5,2.0,buy,2,241000000,0.937,982249984,12396000256,0.073,0.073,1258000000,116.449,5.689,0.025120001,0.07303,1044000000,1037124992,720000000,0.192,0.215,0.82989,0.78080004,0.78371,SEK,INTEA-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,False,1733990400000,-2.2000046,77.0 - 79.55,Intea Fastigheter AB ser. B,Stockholm,254424,35.149998,0.8309692,42.3 - 83.6,-6.1500015,-0.07356461,77.97347,1752218204,1752218204,1752218204,1752222600,1752222600,False,2.52,3.375,22.948147,4.4189987,0.060508534,19.143787,0.3283319,15,0,2.0 - Buy,False,CLOSED,[],1752852588,STO,finmb_329233886,Europe/Stockholm,CEST,7200000,se_market,False,-2.76209,77.45,
