address1,city,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketChangePercent,regularMarketPrice,shortName,longName,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketTime,marketState,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,trailingPegRatio
Klarabergsviadukten 90,Stockholm,Sweden,46 8 50 64 85 00,46 8 50 64 85 85,https://www.assaabloy.com,Security & Protection Services,security-protection-services,Security & Protection Services,Industrials,industrials,Industrials,"ASSA ABLOY AB (publ) provides door opening and access products for the institutional, commercial, and residential markets. It operates through Europe, the Middle East, India, and Africa (EMEIA); North and South America (Americas); Asia and Oceania (Asia Pacific); Global Technologies; and Entrance Systems divisions. The company offers digital access solutions, such as electronic access control ecosystem, wireless and keyed access solutions, and standalone access and wired solutions; swing, revolving, and sliding doors; hinges, lever handles, mortise lockcases, euro profile cylinders, panic exit devices, door closers, floor springs, pull handles, and general hardware; wooden and steel doors; and security entrance control and loading dock equipment. It also provides repair and maintenance; building specification; and educational program and training services. In addition, the company's technology platforms for hi-tech door and entrance environments include Aperio, Accentra, CLIQ, Hi-O, Incedo, and Seos. Further, it provides Openings Studio, a building information modeling software that integrates with design software to create and visualize openings for door, frame, and hardware specifications. The company offers its products under the ASSA ABLOY, Yale, ABLOY, Vachette, TESA, Kwikset, Baldwin, Weiser, Sargent, Curries, Norton Rixson, Papaiz, Odis, Philips, PanPan, Gateman, Lockwood, and HID brands, as well as other brands. It sells its products through distributors and wholesalers. The company serves the education, distribution and logistics, entertainment and public facility, finance and banking, government and military, healthcare, industry and manufacturing, mining, office and enterprise, home and residence, retail, shipyard, transportation, aviation, hospitality, heavy, construction, critical infrastructure, key and asset management, marine, self-storage, and senior care industries. ASSA ABLOY AB (publ) was founded in 1881 and is based in Stockholm, Sweden.",64460,"[{'maxAge': 1, 'name': 'Mr. Nico  Delvaux', 'age': 58, 'title': 'President, CEO & Head of the Global Technologies of Asia Pacific Division', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 53847000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Erik  Pieder', 'age': 56, 'title': 'Executive VP & CFO', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Björn  Tibell', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ann  Holmberg', 'title': 'Head of Corporate Communications', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Allan  Cooper', 'age': 56, 'title': 'Executive VP & Chief Human Resources Office', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Lucas  Boselli', 'age': 48, 'title': 'Executive VP & Head of Americas Division', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Neil  Vann', 'age': 53, 'title': 'Executive VP & Head of EMEA division', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bjorn  Lidefelt', 'age': 43, 'title': 'Executive VP & Head of Global Technologies Business Unit HID Global', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Simon  Ellis M.B.A.', 'age': 50, 'title': 'EVP and Head of Asia Pacific Business Unit ASSA ABLOY Opening Solutions Pacific & North East Asia', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Martin  Poxton', 'age': 52, 'title': 'EVP and Head of Asia Pacific Business Unit ASSA ABLOY Opening Solutions Greater China & SEA', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",6,7,2,9,6,1748736000,1735603200,[],86400,2,302.5,301.2,300.7,304.7,302.5,301.2,300.7,304.7,5.9,2.0,1762732800,0.4097,1.64,0.781,22.888552,19.719137,1234932,1234932,1748013,1030411,1030411,301.6,301.8,0,0,330345021440,252.5,349.5,2.1605017,302.566,316.635,5.9,0.019504132,SEK,False,399201075200,0.09571999,970162866,1053249984,0.01719,0.68321997,1110780032,91.152,3.31205,1735603200,1767139200,1743379200,-0.291,14636000256,13.19,15.31,3:1,1433203200,2.611,14.618,-0.046129525,0.12969577,2.95,1762732800,EQUITY,301.9,410.0,261.0,335.9375,337.5,2.05882,buy,16,4139000064,3.726,27307999232,75306999808,0.653,1.047,152901992448,74.281,137.653,0.06795,0.14521,63843999744,16711249920,21133000704,-0.291,0.078,0.41755,0.17860001,0.11344,SEK,ASSA-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],-0.19834912,301.9,ASSA ABLOY AB ser. B,ASSA ABLOY AB (publ),STO,finmb_620284,Europe/Stockholm,CEST,7200000,se_market,False,1752679785,PREPRE,-0.6000061,300.7 - 304.7,Stockholm,1748013,49.399994,0.19564354,252.5 - 349.5,-47.600006,-0.13619459,-4.612952,1752732000,1752732000,1752732000,1745391600,1745391600,False,13.19,15.31,14.21969,21.231123,-0.6660156,-0.0022012242,-14.735016,-0.04653628,15,0,2.1 - Buy,False,False,946886400000,1.963
