address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Linjegatan 7,Halmstad,30250,Sweden,46 1 04 50 71 00,https://www.arise.se,Utilities - Renewable,utilities-renewable,Utilities - Renewable,Utilities,utilities,Utilities,"Arise AB (publ), together with its subsidiaries, operates in the renewable energy sector. It operates through three segments: Development, Production, and Solutions. The company develops, constructs, and sells solar, battery, and wind farms, as well as develops and manages renewable electricity production. The company operates a project portfolio of renewable energy in Sweden, Norway, Finland, and the United Kingdom. In addition, the company provides operation and maintenance, technical management, hedging, environmental reporting, financial management, and administration solutions. Arise AB (publ)was formerly known as Arise Windpower AB (publ) and changed its name to Arise AB (publ) in June 2013. The company was incorporated in 1986 and is headquartered in Halmstad, Sweden.",76,"[{'maxAge': 1, 'name': 'Mr. Per-Erik  Eriksson', 'age': 61, 'title': 'Chief Executive Officer', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 5800000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ulf  Corné', 'age': 70, 'title': 'Co-Founder', 'yearBorn': 1954, 'fiscalYear': 2024, 'totalPay': 400000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Markus  Larsson', 'age': 48, 'title': 'Chief Financial Officer', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Karmen  Bergholcs', 'age': 54, 'title': 'General Counsel', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Bibbi  Franzén', 'title': 'Head of Communications', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Cambridge', 'age': 38, 'title': 'Chief Commercial Officer, Head of Business Development and M&A', 'yearBorn': 1986, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jonas  Frii', 'title': 'Secretary of the Board of Directors', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",8,6,8,4,7,1748736000,1735603200,[],86400,2,35.05,35.0,34.45,35.0,35.05,35.0,34.45,35.0,1.25,3.65,1746662400,0.4396,0.819,12.728938,5.5958133,52518,52518,44988,39455,39455,34.6,34.8,0,0,1417278720,30.55,56.5,3.1992748,34.233,36.75525,0.0,0.0,SEK,False,2218237184,0.26185,21427399,40785000,0.31370002,0.38621,42437700,44.744,0.7766405,1735603200,1767139200,1743379200,116000000,2.73,6.21,5.007,12.972,-0.32191783,0.10611236,1.25,1746662400,EQUITY,34.75,77.0,73.0,75.0,75.0,0.0,strong_buy,2,127000000,3.087,171000000,644000000,0.481,1.883,443000000,30.192,10.513,0.01608,0.04856,432000000,-41375000,188000000,-0.241,0.97516996,0.38599998,0.023529999,SEK,ARISE.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752852586,-0.29999924,34.45 - 35.0,Stockholm,44988,False,1269417600000,Arise AB,Arise AB (publ),4.200001,0.13747957,30.55 - 56.5,-21.75,-0.38495576,-32.191784,1752852600,1752852600,1752852600,1752829200,1752829200,False,2.73,6.21,4.39,7.9157176,0.5169983,0.015102336,-2.005249,-0.054556806,15,0,0.0 - Strong Buy,False,CLOSED,STO,finmb_32629533,Europe/Stockholm,CEST,7200000,se_market,False,-0.85591793,34.75,
