address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,marketState,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,corporateActions,regularMarketTime,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
Klarabergsviadukten 63,PO Box 200,Stockholm,101 23,Sweden,46 87 88 51 00,https://www.essity.com,Household & Personal Products,household-personal-products,Household & Personal Products,Consumer Defensive,consumer-defensive,Consumer Defensive,"Essity AB (publ) develops, produces, and sells hygiene and health products and services in Europe, North and Latin America, Asia, and internationally. The company operates through three segments: Health & Medical, Consumer Goods, and Professional Hygiene. The Health & Medical segment offers incontinence products, wound care, compression therapy, orthopedics, skincare products, wet wipes, wash gloves, and digital solutions with sensor technology under the TENA, Leukoplast, JOBST, Actimove, Cutimed, Delta-Cast, AquaCast Liner, and Hydrofera brands to family carers, professional caregivers, and patients and consumers through pharmacies, medical device stores, hospitals, distributors, care institutions, and e-commerce. The Consumer Goods segment provides pads, panty liners, tampons, diapers, wet wipes, shampoos, lotions, baby oil, skin creams, intimate soaps, intimate wipes, leakproof apparel, menstrual cups, toilet papers, household towels, handkerchiefs, facial tissues, and napkins under the TENA, Knix, Modibodi, Libero, Lotus, Drypers, Libresse, Bodyform, Nana, Saba, Nosotras, TOM Organic, Tempo, Zewa, Cushelle, Plenty, Regio, and Familia brands through retail trade and e-commerce. The Professional Hygiene segment offers toilet papers, paper hand towels, napkins, hand soaps, hand lotions, hand sanitizers, dispensers, and cleaning and wiping products, as well as vision cleaning and data-driven cleaning solutions under the Tork brand to companies and office buildings, universities, healthcare facilities, airports, industries, restaurants, hotels, stadiums, and other public venues through direct to the end-customer, e-commerce, or distributors. Essity AB (publ) was founded in 1849 and is headquartered in Stockholm, Sweden.",36000,"[{'maxAge': 1, 'name': 'Ms. Ulrika  Kolsrud MSc Eng.', 'age': 54, 'title': 'President & CEO', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carl Fredrik Stenson Rystedt B.Sc., MSc Econ.', 'age': 61, 'title': 'CFO, Executive VP & Head of Group Function Finance', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 18287055, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carl-Magnus  Månsson', 'age': 58, 'title': 'Chief Digital & Information Officer', 'yearBorn': 1966, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sandra  Åberg', 'title': 'VP & Head of Investor Relations', 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mikael  Schmidt', 'age': 64, 'title': 'Group Chief of Function Legal Affairs & Compliance, General Counsel & Secretary to the Board', 'yearBorn': 1960, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jessica  Alm', 'age': 47, 'title': 'Chief Communication Officer', 'yearBorn': 1977, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tuomas  Yrjölä B.A., M.Sc.', 'age': 46, 'title': 'President of Global Marketing & Innovation', 'yearBorn': 1978, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Savinger-Åslund B.Sc.', 'age': 55, 'title': 'Chief Human Resource Officer', 'yearBorn': 1969, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Volker  Zoller B.A., B.Sc.', 'age': 57, 'title': 'President of Consumer Goods EMEA', 'yearBorn': 1967, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pablo  Fuentes M.B.A., M.Sc.', 'age': 51, 'title': 'President of Professional Hygiene', 'yearBorn': 1973, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}]",1672444800,[],86400,2,267.0,267.5,267.5,269.5,267.0,267.5,267.5,269.5,8.25,3.13,1743120000,0.45810002,0.268,14.927857,19.535221,1780,1780,8351,5685,5685,268.0,268.5,0,0,184374476800,255.5,326.0,1.2656823,271.9,289.4075,8.25,0.030898876,SEK,False,210841665536,0.08632,577167925,58973700,0.5806,0.2622,697185024,114.54,2.3485246,1735603200,1767139200,1743379200,-0.73,12478999552,18.02,13.77,1.447,8.403,-0.036101103,0.12677538,8.25,1743120000,EQUITY,269.0,none,12659999744,18.288,25091000320,40676999168,0.905,1.325,145671995392,51.035,208.683,0.06664,0.15615,47523999744,13661500416,16051999744,-0.727,0.004,0.32624,0.17224,0.12722999,SEK,ESSITY-A.ST,en-US,US,Equity,Delayed Quote,True,HIGH,0.7490637,269.0,CLOSED,STO,finmb_403212338,Europe/Stockholm,CEST,7200000,se_market,False,Essity AB ser. A,Essity AB (publ),False,1497510000000,2.0,267.5 - 269.5,Stockholm,8351,13.5,0.052837573,255.5 - 326.0,-57.0,-0.17484662,-3.6101103,1752728400,1752728400,1752728400,1745478000,1745478000,False,18.02,13.77,-2.899994,-0.0106656635,-20.407501,-0.07051476,[],1751642978,15,0,False,1.1609
