address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,regularMarketChange,regularMarketDayRange,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,marketState,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketTime,trailingPegRatio
Regeringsgatan 28,Stockholm,111 53,Sweden,46 87 38 90 00,https://www.husqvarnagroup.com,Tools & Accessories,tools-accessories,Tools & Accessories,Industrials,industrials,Industrials,"Husqvarna AB (publ) produces and sells outdoor power products, watering products, and lawn care power equipment. It operates through three divisions: Husqvarna Forest & Garden; Gardena; and Husqvarna Construction. The Husqvarna Forest & Garden division offers handheld products, such as chainsaws, brush cutters, trimmers, and leaf blowers; wheeled products, such as front riders and zero-turn mowers; robotic lawn mowers; and accessories and spare parts. The Gardena division provides residential and smart watering; garden hand tools; electric battery-system gardening tools; and smart garden systems. The Husqvarna Construction division offers power cutters, floor saws, surface preparation equipment, dust and slurry solutions, diamond tools for construction and stone industries, and demolition robots. The company sells its products and solutions to forestry, tree care, landscaping, commercial lawn, and garden services sectors, as well as home and garden owners, and light construction and stone industries primarily under the Husqvarna, Gardena, Jonsered, Orbit, Flymo, RedMax, Zenoah, and McCulloch brands through dealers and retailers. It operates in Germany, France, Sweden, the United Kingdom, Austria, rest of Europe, the Asia/Pacific, Canada, the United States, Latin America, and internationally. Husqvarna AB (publ) was founded in 1689 and is headquartered in Stockholm, Sweden.",12596,"[{'maxAge': 1, 'name': 'Mr. Pavel  Hajman', 'age': 59, 'title': 'CEO & Director', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Terry  Burke', 'age': 52, 'title': 'CFO and Executive VP of Finance, IR & Communication', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Sophie  Jonsson', 'title': 'General Counsel', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Leigh  Dagberg', 'age': 54, 'title': 'Executive Vice President of People & Organization', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Glen Anthony Instone', 'age': 47, 'title': 'Executive VP and President of Forest & Garden Division', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Karin  Falk', 'age': 59, 'title': 'Executive VP & President of Construction Division', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henrik  Sjöström', 'age': 50, 'title': 'Head of External Communications', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert  Hafredal', 'age': 46, 'title': 'Executive VP of Global Information Services & Group CIO', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andreas  Rangert', 'title': 'President of North America', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Maha  Elkharbotly', 'age': 45, 'title': 'President of Gardena Division & Executive VP of Husqvarna Group', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,51.4,51.2,50.6,52.5,51.4,51.2,50.6,52.5,1.0,2.0,1761782400,1.7751,3.33,1.327,31.065088,8411,8411,20509,13755,13755,51.2,51.5,0,0,28773412864,41.05,91.4,0.5952669,48.989,55.51525,1.0,0.019455252,SEK,False,42333675520,0.020130001,361089490,107825000,0.36646998,0.44313,573174976,42.265,1.2421626,1735603200,1767139200,1743379200,-0.266,973000000,1.69,13:10,1179100800,0.876,9.339,-0.43329656,0.10611236,0.5,1761782400,EQUITY,52.5,none,1919000064,3.357,4533000192,15720999936,0.687,1.545,48336998400,65.052,84.542,0.02784,0.03886,14325999616,5049625088,7513999872,-0.268,-0.001,0.29638,0.09378,0.106029995,SEK,HUSQ-A.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Stockholm,20509,11.450001,0.27892816,41.05 - 91.4,-38.9,-0.42560175,-43.329655,1752814800,1752814800,1752814800,1745481600,1745481600,False,1.69,3.5110016,0.07166918,-3.0152512,-0.054313924,15,0,False,1.0999985,50.6 - 52.5,Husqvarna AB ser. A,Husqvarna AB (publ),False,946886400000,[],PREPRE,STO,finmb_677207,Europe/Stockholm,CEST,7200000,se_market,False,2.1400747,52.5,1752506986,
