address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,longName,regularMarketTime,marketState,corporateActions,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
Gamla Brogatan 34,Stockholm,111 20,Sweden,46 8 401 01 80,https://www.infrea.se,Engineering & Construction,engineering-construction,Engineering & Construction,Industrials,industrials,Industrials,"Infrea AB is a publicly owned investment manager. The firm invests in infrastructure. The firm was formerly known as Grand Capital. Infrea AB is based in Stockholm, Sweden.",298,"[{'maxAge': 1, 'name': 'Mr. Martin  Reinholdsson', 'age': 51, 'title': 'CEO & President', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 3200000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Johan  Garmstedt', 'age': 36, 'title': 'Chief Financial Officer', 'yearBorn': 1988, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Johansson', 'title': 'Partner', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonas  Olsson', 'age': 57, 'title': 'Head of Business Development', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Malin  Eriksson', 'age': 44, 'title': 'Sustainability Manager', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ann  Ekström Jonsjö', 'age': 47, 'title': 'Group Controller', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carl-Johan  Grimslatt', 'age': 47, 'title': 'Chief Executive Officer of Bramark & VA', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jesper  Strandberg', 'title': 'Chief Executive Officer of Jonab', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Andreas  Ingemarsson', 'title': 'Chief Executive Officer of Anläggningsgruppen', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Anita  Lundberg', 'title': 'Chief Executive Officer of Cleanpipe', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,16.7,16.7,15.0,16.75,16.7,16.7,15.0,16.75,0.5,3.12,1747353600,0.0,1.076,53.166664,60684,60684,19723,11437,11437,15.7,15.95,0,0,487232608,9.84,16.95,0.2245622,14.618,12.44525,0.0,0.0,SEK,False,737436608,11.312057,-0.00341,21591483,29983600,0.59411,0.04362,30547500,19.991,0.7978591,1735603200,1767139200,1743379200,-7400000,0.3,0.34,16.722,0.30158734,0.10611236,0.5,1747353600,EQUITY,15.95,13.0,13.0,13.0,13.0,none,1,89300000,2.978,44100000,345500000,1.292,1.37,2169700096,57.641,73.603,0.00294,-0.01317,720700032,42587500,64000000,0.288,0.33216998,0.02033,-0.118030004,SEK,INFREA.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Infrea AB,STO,finmb_231031681,Europe/Stockholm,CEST,7200000,se_market,False,Infrea AB,1752852585,CLOSED,[],-4.4910235,15.95,False,1524207600000,-0.75000095,15.0 - 16.75,Stockholm,19723,6.1099997,0.6209349,9.84 - 16.95,-1.000001,-0.058997102,30.158733,1745924340,1752749940,1753099200,True,0.3,1.26,12.6587305,1.3319998,0.09112052,3.5047503,0.2816135,15,0,False,
