Ticker,Growth_Metric,Value
COLLAX,Total_Revenue_year_2024,436000.0
COLLAX,Total_Revenue_year_AvgGrowth,-0.05321206686735423
COLLAX,Total_Revenue_year_AvgGrowth_Rank,14.265129682997118
COMPDM,Basic_EPS_year_2021,-4.52
COMPDM,Basic_EPS_year_2022,-5.18
COMPDM,Basic_EPS_year_2023,-0.46
COMPDM,Basic_EPS_year_2024,-0.7739
COMPDM,Basic_EPS_year_AvgGrowth,-0.5838099854580708
COMPDM,Basic_EPS_year_AvgGrowth_Rank,17.87790697674419
COMPDM,Total_Revenue_year_2021,46774000.0
COMPDM,Total_Revenue_year_2022,58550000.0
COMPDM,Total_Revenue_year_2023,35379000.0
COMPDM,Total_Revenue_year_2024,35379000.0
COMPDM,Total_Revenue_year_AvgGrowth,-0.13029384036982786
COMPDM,Total_Revenue_year_AvgGrowth_Rank,8.93371757925072
COOR,Basic_EPS_year_2021,2.78
COOR,Basic_EPS_year_2022,2.7
COOR,Basic_EPS_year_2023,1.64
COOR,Basic_EPS_year_2024,1.33
COOR,Basic_EPS_year_AvgGrowth,-0.256094674556213
COOR,Basic_EPS_year_AvgGrowth_Rank,34.883720930232556
COOR,Total_Revenue_year_2021,10104000000.0
COOR,Total_Revenue_year_2022,11789000000.0
COOR,Total_Revenue_year_2023,12443000000.0
COOR,Total_Revenue_year_2024,12439000000.0
COOR,Total_Revenue_year_AvgGrowth,0.06549652592196685
COOR,Total_Revenue_year_AvgGrowth_Rank,37.17579250720461
CORE-A,Basic_EPS_year_2021,5.52
CORE-A,Basic_EPS_year_2022,-2.25
CORE-A,Basic_EPS_year_2023,-7.88
CORE-A,Basic_EPS_year_2024,-1.43
CORE-A,Basic_EPS_year_AvgGrowth,1.75364238410596
CORE-A,Basic_EPS_year_AvgGrowth_Rank,94.76744186046511
CORE-A,Total_Revenue_year_2021,2912000000.0
CORE-A,Total_Revenue_year_2022,4491000000.0
CORE-A,Total_Revenue_year_2023,4244000000.0
CORE-A,Total_Revenue_year_2024,3695000000.0
CORE-A,Total_Revenue_year_AvgGrowth,0.05480380654412712
CORE-A,Total_Revenue_year_AvgGrowth_Rank,32.20461095100865
CORE-B,Basic_EPS_year_2021,5.52
CORE-B,Basic_EPS_year_2022,-2.25
CORE-B,Basic_EPS_year_2023,-7.88
CORE-B,Basic_EPS_year_2024,-1.43
CORE-B,Basic_EPS_year_AvgGrowth,1.75364238410596
CORE-B,Basic_EPS_year_AvgGrowth_Rank,94.76744186046511
CORE-B,Total_Revenue_year_2021,2912000000.0
CORE-B,Total_Revenue_year_2022,4491000000.0
CORE-B,Total_Revenue_year_2023,4244000000.0
CORE-B,Total_Revenue_year_2024,3695000000.0
CORE-B,Total_Revenue_year_AvgGrowth,0.05480380654412712
CORE-B,Total_Revenue_year_AvgGrowth_Rank,32.20461095100865
CORE-D,Basic_EPS_year_2021,5.52
CORE-D,Basic_EPS_year_2022,-2.25
CORE-D,Basic_EPS_year_2023,-7.88
CORE-D,Basic_EPS_year_2024,-1.43
CORE-D,Basic_EPS_year_AvgGrowth,1.75364238410596
CORE-D,Basic_EPS_year_AvgGrowth_Rank,94.76744186046511
CORE-D,Total_Revenue_year_2021,2912000000.0
CORE-D,Total_Revenue_year_2022,4491000000.0
CORE-D,Total_Revenue_year_2023,4244000000.0
CORE-D,Total_Revenue_year_2024,3695000000.0
CORE-D,Total_Revenue_year_AvgGrowth,0.05480380654412712
CORE-D,Total_Revenue_year_AvgGrowth_Rank,32.20461095100865
CORE-PREF,Basic_EPS_year_2021,5.52
CORE-PREF,Basic_EPS_year_2022,0.0
CORE-PREF,Basic_EPS_year_2023,0.0
CORE-PREF,Basic_EPS_year_2024,0.0
CORE-PREF,Basic_EPS_year_AvgGrowth,-1.2
CORE-PREF,Basic_EPS_year_AvgGrowth_Rank,7.412790697674419
CORE-PREF,Total_Revenue_year_2021,2912000000.0
CORE-PREF,Total_Revenue_year_2022,4491000000.0
CORE-PREF,Total_Revenue_year_2023,4244000000.0
CORE-PREF,Total_Revenue_year_2024,3695000000.0
CORE-PREF,Total_Revenue_year_AvgGrowth,0.05480380654412712
CORE-PREF,Total_Revenue_year_AvgGrowth_Rank,32.20461095100865
CRAD-B,Basic_EPS_year_2021,0.74
CRAD-B,Basic_EPS_year_2022,0.22
CRAD-B,Basic_EPS_year_2023,1.05
CRAD-B,Basic_EPS_year_2024,1.67
CRAD-B,Basic_EPS_year_AvgGrowth,0.3934782608695653
CRAD-B,Basic_EPS_year_AvgGrowth_Rank,82.55813953488372
CRAD-B,Total_Revenue_year_2021,261152000.0
CRAD-B,Total_Revenue_year_2022,301326000.0
CRAD-B,Total_Revenue_year_2023,424615000.0
CRAD-B,Total_Revenue_year_2024,469004000.0
CRAD-B,Total_Revenue_year_AvgGrowth,0.20516352962749043
CRAD-B,Total_Revenue_year_AvgGrowth_Rank,72.76657060518733
CRED-A,Basic_EPS_year_2021,31.97
CRED-A,Basic_EPS_year_2022,-29.08
CRED-A,Basic_EPS_year_2023,4.11
CRED-A,Basic_EPS_year_2024,8.85
CRED-A,Basic_EPS_year_AvgGrowth,-0.9128075709779172
CRED-A,Basic_EPS_year_AvgGrowth_Rank,11.627906976744185
CRED-A,Total_Revenue_year_2021,4466000000.0
CRED-A,Total_Revenue_year_2022,-4199000000.0
CRED-A,Total_Revenue_year_2023,538000000.0
CRED-A,Total_Revenue_year_2024,1275000000.0
CRED-A,Total_Revenue_year_AvgGrowth,-0.9299999999999999
CRED-A,Total_Revenue_year_AvgGrowth_Rank,1.729106628242075
CRNO-B,Basic_EPS_year_2021,-0.154423
CRNO-B,Basic_EPS_year_2022,-0.2
CRNO-B,Basic_EPS_year_2023,-0.21
CRNO-B,Basic_EPS_year_2024,-0.38
CRNO-B,Basic_EPS_year_AvgGrowth,0.29085738064405464
CRNO-B,Basic_EPS_year_AvgGrowth_Rank,78.63372093023256
CRNO-B,Total_Revenue_year_2021,0.0
CRNO-B,Total_Revenue_year_2022,0.0
CRNO-B,Total_Revenue_year_2023,0.0
CRNO-B,Total_Revenue_year_2024,0.0
CRNO-B,Total_Revenue_year_AvgGrowth,inf
CRNO-B,Total_Revenue_year_AvgGrowth_Rank,97.91066282420749
CS,Basic_EPS_year_2021,-48.910843
CS,Basic_EPS_year_2022,9.233823
CS,Basic_EPS_year_2023,0.878992
CS,Basic_EPS_year_2024,1.957463
CS,Basic_EPS_year_AvgGrowth,-1.5662092804494177
CS,Basic_EPS_year_AvgGrowth_Rank,4.651162790697675
CS,Total_Revenue_year_2021,108989679.326261
CS,Total_Revenue_year_2022,62127630.066198
CS,Total_Revenue_year_2023,54883146.282118
CS,Total_Revenue_year_2024,109583794.466403
CS,Total_Revenue_year_AvgGrowth,-0.006510601568886981
CS,Total_Revenue_year_AvgGrowth_Rank,17.86743515850144
CTEK,Basic_EPS_year_2021,0.087054
CTEK,Basic_EPS_year_2022,0.05
CTEK,Basic_EPS_year_2023,-3.95
CTEK,Basic_EPS_year_2024,-0.6
CTEK,Basic_EPS_year_AvgGrowth,0.549398247791838
CTEK,Basic_EPS_year_AvgGrowth_Rank,84.73837209302324
CTEK,Total_Revenue_year_2021,921800000.0
CTEK,Total_Revenue_year_2022,950200000.0
CTEK,Total_Revenue_year_2023,884200000.0
CTEK,Total_Revenue_year_2024,913800000.0
CTEK,Total_Revenue_year_AvgGrowth,-0.009809264305177126
CTEK,Total_Revenue_year_AvgGrowth_Rank,17.146974063400577
CTM,Basic_EPS_year_2021,-0.095181
CTM,Basic_EPS_year_2022,0.103928
CTM,Basic_EPS_year_2023,-0.505217
CTM,Basic_EPS_year_2024,-0.637269
CTM,Basic_EPS_year_AvgGrowth,0.788685579308818
CTM,Basic_EPS_year_AvgGrowth_Rank,88.66279069767442
CTM,Total_Revenue_year_2021,102823000.0
CTM,Total_Revenue_year_2022,98610000.0
CTM,Total_Revenue_year_2023,76748000.0
CTM,Total_Revenue_year_2024,49643000.0
CTM,Total_Revenue_year_AvgGrowth,-0.22134071941041544
CTM,Total_Revenue_year_AvgGrowth_Rank,6.772334293948126
CTT,Basic_EPS_year_2021,1.13
CTT,Basic_EPS_year_2022,5.29
CTT,Basic_EPS_year_2023,7.62
CTT,Basic_EPS_year_2024,6.82
CTT,Basic_EPS_year_AvgGrowth,0.3720038350910834
CTT,Basic_EPS_year_AvgGrowth_Rank,81.8313953488372
CTT,Total_Revenue_year_2021,151300000.0
CTT,Total_Revenue_year_2022,240600000.0
CTT,Total_Revenue_year_2023,308900000.0
CTT,Total_Revenue_year_2024,300100000.0
CTT,Total_Revenue_year_AvgGrowth,0.20569487461284838
CTT,Total_Revenue_year_AvgGrowth_Rank,72.91066282420749
CX,Basic_EPS_year_2021,3.674333
CX,Basic_EPS_year_2022,2.14
CX,Basic_EPS_year_2023,4.15
CX,Basic_EPS_year_2024,2.82
CX,Basic_EPS_year_AvgGrowth,-0.01730239661310456
CX,Basic_EPS_year_AvgGrowth_Rank,53.633720930232556
CX,Total_Revenue_year_2021,560200000.0
CX,Total_Revenue_year_2022,650500000.0
CX,Total_Revenue_year_2023,765700000.0
CX,Total_Revenue_year_2024,929900000.0
CX,Total_Revenue_year_AvgGrowth,0.16850290747686056
CX,Total_Revenue_year_AvgGrowth_Rank,67.43515850144092
DE,Basic_EPS_year_2021,2.224115
DE,Basic_EPS_year_2022,3.241003
DE,Basic_EPS_year_2023,3.353268
DE,Basic_EPS_year_2024,103.107439
DE,Basic_EPS_year_AvgGrowth,1.0820102938709633
DE,Basic_EPS_year_AvgGrowth_Rank,91.56976744186046
DE,Total_Revenue_year_2021,307288000.0
DE,Total_Revenue_year_2022,341217000.0
DE,Total_Revenue_year_2023,375951000.0
DE,Total_Revenue_year_2024,398769000.0
DE,Total_Revenue_year_AvgGrowth,0.0868947636529712
DE,Total_Revenue_year_AvgGrowth_Rank,42.93948126801153
DEDI,Basic_EPS_year_2021,6.98
DEDI,Basic_EPS_year_2022,10.69
DEDI,Basic_EPS_year_2023,11.55
DEDI,Basic_EPS_year_2024,4.92
DEDI,Basic_EPS_year_AvgGrowth,-0.062331575864089175
DEDI,Basic_EPS_year_AvgGrowth_Rank,49.41860465116279
DEDI,Total_Revenue_year_2021,1249883000.0
DEDI,Total_Revenue_year_2022,1768008000.0
DEDI,Total_Revenue_year_2023,1970695000.0
DEDI,Total_Revenue_year_2024,1719715000.0
DEDI,Total_Revenue_year_AvgGrowth,0.09613062979732132
DEDI,Total_Revenue_year_AvgGrowth_Rank,45.38904899135447
DEVP-B,Basic_EPS_year_2021,1.96
DEVP-B,Basic_EPS_year_2022,3.56
DEVP-B,Basic_EPS_year_2023,3.51
DEVP-B,Basic_EPS_year_2024,2.63
DEVP-B,Basic_EPS_year_AvgGrowth,0.06723842195540304
DEVP-B,Basic_EPS_year_AvgGrowth_Rank,60.90116279069767
DEVP-B,Total_Revenue_year_2021,409759000.0
DEVP-B,Total_Revenue_year_2022,527628000.0
DEVP-B,Total_Revenue_year_2023,550427000.0
DEVP-B,Total_Revenue_year_2024,528139000.0
DEVP-B,Total_Revenue_year_AvgGrowth,0.07498964509589251
DEVP-B,Total_Revenue_year_AvgGrowth_Rank,40.05763688760807
DIAH,Basic_EPS_year_2021,0.99
DIAH,Basic_EPS_year_2022,1.38
DIAH,Basic_EPS_year_2023,0.936877
DIAH,Basic_EPS_year_2024,-0.398537
DIAH,Basic_EPS_year_AvgGrowth,-0.6338645412847193
DIAH,Basic_EPS_year_AvgGrowth_Rank,16.86046511627907
DIAH,Total_Revenue_year_2021,53070000.0
DIAH,Total_Revenue_year_2022,70773000.0
DIAH,Total_Revenue_year_2023,78820000.0
DIAH,Total_Revenue_year_2024,64744000.0
DIAH,Total_Revenue_year_AvgGrowth,0.06442464109017335
DIAH,Total_Revenue_year_AvgGrowth_Rank,36.59942363112392
DICOT,Basic_EPS_year_2021,-0.204663
DICOT,Basic_EPS_year_2022,-0.191224
DICOT,Basic_EPS_year_2023,-0.26
DICOT,Basic_EPS_year_2024,-0.08
DICOT,Basic_EPS_year_AvgGrowth,-0.16590210181726286
DICOT,Basic_EPS_year_AvgGrowth_Rank,40.69767441860465
DICOT,Total_Revenue_year_2021,0.0
DICOT,Total_Revenue_year_2022,0.0
DICOT,Total_Revenue_year_2023,0.0
DICOT,Total_Revenue_year_2024,0.0
DICOT,Total_Revenue_year_AvgGrowth,inf
DICOT,Total_Revenue_year_AvgGrowth_Rank,97.91066282420749
DIOS,Basic_EPS_year_2021,17.08
DIOS,Basic_EPS_year_2022,5.87
DIOS,Basic_EPS_year_2023,-6.01
DIOS,Basic_EPS_year_2024,4.88
DIOS,Basic_EPS_year_AvgGrowth,-0.8887259395050413
DIOS,Basic_EPS_year_AvgGrowth_Rank,12.063953488372094
DIOS,Total_Revenue_year_2021,1963000000.0
DIOS,Total_Revenue_year_2022,2208000000.0
DIOS,Total_Revenue_year_2023,2504000000.0
DIOS,Total_Revenue_year_2024,2527000000.0
DIOS,Total_Revenue_year_AvgGrowth,0.08641599652249514
DIOS,Total_Revenue_year_AvgGrowth_Rank,42.50720461095101
DIST,Basic_EPS_year_2021,1.743022
DIST,Basic_EPS_year_2022,-0.754957
DIST,Basic_EPS_year_2023,-10.999915
DIST,Basic_EPS_year_2024,-0.873504
DIST,Basic_EPS_year_AvgGrowth,0.6649130933178654
DIST,Basic_EPS_year_AvgGrowth_Rank,86.77325581395348
DIST,Total_Revenue_year_2021,2520230000.0
DIST,Total_Revenue_year_2022,2558530000.0
DIST,Total_Revenue_year_2023,2112615000.0
DIST,Total_Revenue_year_2024,1605838000.0
DIST,Total_Revenue_year_AvgGrowth,-0.14500460543583524
DIST,Total_Revenue_year_AvgGrowth_Rank,8.789625360230549
DIVIO-B,Basic_EPS_year_2021,-0.09303
DIVIO-B,Basic_EPS_year_2022,-0.077673
DIVIO-B,Basic_EPS_year_2023,-0.061242
DIVIO-B,Basic_EPS_year_2024,-0.077656
DIVIO-B,Basic_EPS_year_AvgGrowth,-0.08081756841870671
DIVIO-B,Basic_EPS_year_AvgGrowth_Rank,47.23837209302326
DIVIO-B,Total_Revenue_year_2021,15702829.0
DIVIO-B,Total_Revenue_year_2022,18840000.0
DIVIO-B,Total_Revenue_year_2023,19864000.0
DIVIO-B,Total_Revenue_year_2024,25197000.0
DIVIO-B,Total_Revenue_year_AvgGrowth,0.14826680259312652
DIVIO-B,Total_Revenue_year_AvgGrowth_Rank,62.10374639769453
DLAB,Basic_EPS_year_2021,-0.95
DLAB,Basic_EPS_year_2022,-0.53
DLAB,Basic_EPS_year_2023,-0.65
DLAB,Basic_EPS_year_2024,-0.37
DLAB,Basic_EPS_year_AvgGrowth,-0.2592
DLAB,Basic_EPS_year_AvgGrowth_Rank,34.593023255813954
DLAB,Total_Revenue_year_2021,18052000.0
DLAB,Total_Revenue_year_2022,45763000.0
DLAB,Total_Revenue_year_2023,44866000.0
DLAB,Total_Revenue_year_2024,46785000.0
DLAB,Total_Revenue_year_AvgGrowth,0.2194743545212458
DLAB,Total_Revenue_year_AvgGrowth_Rank,74.92795389048992
DMXSE-SDB,Basic_EPS_year_2022,-0.02
DMXSE-SDB,Basic_EPS_year_2023,-0.02
DMXSE-SDB,Basic_EPS_year_2024,-0.02
DMXSE-SDB,Basic_EPS_year_2025,-0.03
DMXSE-SDB,Basic_EPS_year_AvgGrowth,0.13333333333333322
DMXSE-SDB,Basic_EPS_year_AvgGrowth_Rank,67.00581395348837
DMXSE-SDB,Total_Revenue_year_2022,0.0
DMXSE-SDB,Total_Revenue_year_2023,0.0
DMXSE-SDB,Total_Revenue_year_2024,0.0
DMXSE-SDB,Total_Revenue_year_2025,0.0
DMXSE-SDB,Total_Revenue_year_AvgGrowth,inf
DMXSE-SDB,Total_Revenue_year_AvgGrowth_Rank,97.91066282420749
DMYD-B,Basic_EPS_year_2021,0.874637
DMYD-B,Basic_EPS_year_2022,-1.360546
DMYD-B,Basic_EPS_year_2023,-1.49304
DMYD-B,Basic_EPS_year_2024,-1.5
DMYD-B,Basic_EPS_year_AvgGrowth,0.8343215149172925
DMYD-B,Basic_EPS_year_AvgGrowth_Rank,89.24418604651163
DMYD-B,Total_Revenue_year_2021,253000.0
DMYD-B,Total_Revenue_year_2022,454000.0
DMYD-B,Total_Revenue_year_2023,546000.0
DMYD-B,Total_Revenue_year_2024,130000.0
DMYD-B,Total_Revenue_year_AvgGrowth,-0.08011569052783821
DMYD-B,Total_Revenue_year_AvgGrowth_Rank,10.662824207492795
DOM,Basic_EPS_year_2021,5.58
DOM,Basic_EPS_year_2022,5.58
DOM,Basic_EPS_year_2023,4.17
DOM,Basic_EPS_year_2024,-7.21
DOM,Basic_EPS_year_AvgGrowth,-1.9596059113300495
DOM,Basic_EPS_year_AvgGrowth_Rank,3.6337209302325584
DOM,Total_Revenue_year_2021,21516000000.0
DOM,Total_Revenue_year_2022,29764000000.0
DOM,Total_Revenue_year_2023,27775000000.0
DOM,Total_Revenue_year_2024,24620000000.0
DOM,Total_Revenue_year_AvgGrowth,0.028253677357125577
DOM,Total_Revenue_year_AvgGrowth_Rank,26.22478386167147
DONE,Basic_EPS_year_2021,-1.086448
DONE,Basic_EPS_year_2022,-3.064192
DONE,Basic_EPS_year_2023,-2.39746
DONE,Basic_EPS_year_2024,27.931159
DONE,Basic_EPS_year_AvgGrowth,1.6409168211152578
DONE,Basic_EPS_year_AvgGrowth_Rank,94.18604651162791
DONE,Total_Revenue_year_2021,210985000.0
DONE,Total_Revenue_year_2022,257193000.0
DONE,Total_Revenue_year_2023,327307000.0
DONE,Total_Revenue_year_2024,413177000.0
DONE,Total_Revenue_year_AvgGrowth,0.22394681060544636
DONE,Total_Revenue_year_AvgGrowth_Rank,75.79250720461094
DORO,Basic_EPS_year_2021,15.37
DORO,Basic_EPS_year_2022,1.68
DORO,Basic_EPS_year_2023,1.33
DORO,Basic_EPS_year_2024,3.53
DORO,Basic_EPS_year_AvgGrowth,-0.6548607941579185
DORO,Basic_EPS_year_AvgGrowth_Rank,16.424418604651162
DORO,Total_Revenue_year_2021,1039600000.0
DORO,Total_Revenue_year_2022,909500000.0
DORO,Total_Revenue_year_2023,973600000.0
DORO,Total_Revenue_year_2024,882300000.0
DORO,Total_Revenue_year_AvgGrowth,-0.042869908015768746
DORO,Total_Revenue_year_AvgGrowth_Rank,15.129682997118154
DOXA,Basic_EPS_year_2021,0.533225
DOXA,Basic_EPS_year_2022,-0.11142
DOXA,Basic_EPS_year_2023,0.75
DOXA,Basic_EPS_year_2024,-2.374796
DOXA,Basic_EPS_year_AvgGrowth,2.6143646959952322
DOXA,Basic_EPS_year_AvgGrowth_Rank,96.80232558139535
DOXA,Total_Revenue_year_2021,10900000.0
DOXA,Total_Revenue_year_2022,5200000.0
DOXA,Total_Revenue_year_2023,9900000.0
DOXA,Total_Revenue_year_2024,15500000.0
DOXA,Total_Revenue_year_AvgGrowth,0.17831325301204826
DOXA,Total_Revenue_year_AvgGrowth_Rank,69.59654178674351
DRIL,Basic_EPS_year_2021,-0.15
DRIL,Basic_EPS_year_2022,0.08
DRIL,Basic_EPS_year_2023,0.47
DRIL,Basic_EPS_year_2024,0.45
DRIL,Basic_EPS_year_AvgGrowth,1.0305882352941176
DRIL,Basic_EPS_year_AvgGrowth_Rank,91.42441860465115
DRIL,Total_Revenue_year_2021,374067000.0
DRIL,Total_Revenue_year_2022,413966000.0
DRIL,Total_Revenue_year_2023,472862000.0
DRIL,Total_Revenue_year_2024,414799000.0
DRIL,Total_Revenue_year_AvgGrowth,0.04322794018478308
DRIL,Total_Revenue_year_AvgGrowth_Rank,29.106628242074926
DSNO,Basic_EPS_year_2021,0.4
DSNO,Basic_EPS_year_2022,-0.15
DSNO,Basic_EPS_year_2023,-1.91
DSNO,Basic_EPS_year_2024,-0.15
DSNO,Basic_EPS_year_AvgGrowth,0.7535911602209946
DSNO,Basic_EPS_year_AvgGrowth_Rank,87.93604651162791
DSNO,Total_Revenue_year_2021,1227200000.0
DSNO,Total_Revenue_year_2022,964900000.0
DSNO,Total_Revenue_year_2023,967200000.0
DSNO,Total_Revenue_year_2024,856200000.0
DSNO,Total_Revenue_year_AvgGrowth,-0.11064126509774634
DSNO,Total_Revenue_year_AvgGrowth_Rank,9.36599423631124
DUG,Basic_EPS_year_2021,-1.511525
DUG,Basic_EPS_year_2022,-2.901355
DUG,Basic_EPS_year_2023,-0.595586
DUG,Basic_EPS_year_2024,-0.34
DUG,Basic_EPS_year_AvgGrowth,-0.43529071700184707
DUG,Basic_EPS_year_AvgGrowth_Rank,24.8546511627907
DUG,Total_Revenue_year_2021,2573000.0
DUG,Total_Revenue_year_2022,2541000.0
DUG,Total_Revenue_year_2023,4817000.0
DUG,Total_Revenue_year_2024,953000.0
DUG,Total_Revenue_year_AvgGrowth,-0.09496508636530698
DUG,Total_Revenue_year_AvgGrowth_Rank,9.94236311239193
DUNI,Basic_EPS_year_2021,1.62
DUNI,Basic_EPS_year_2022,4.25
DUNI,Basic_EPS_year_2023,8.3
DUNI,Basic_EPS_year_2024,5.48
DUNI,Basic_EPS_year_AvgGrowth,0.3181679389312977
DUNI,Basic_EPS_year_AvgGrowth_Rank,80.37790697674419
DUNI,Total_Revenue_year_2021,5062000000.0
DUNI,Total_Revenue_year_2022,6977000000.0
DUNI,Total_Revenue_year_2023,7720000000.0
DUNI,Total_Revenue_year_2024,7578000000.0
DUNI,Total_Revenue_year_AvgGrowth,0.12131543329553356
DUNI,Total_Revenue_year_AvgGrowth_Rank,53.31412103746398
DURC-B,Basic_EPS_year_2022,1.67
DURC-B,Basic_EPS_year_2023,-6.1
DURC-B,Basic_EPS_year_2024,0.58
DURC-B,Basic_EPS_year_2025,-0.05
DURC-B,Basic_EPS_year_AvgGrowth,-0.15589743589743613
DURC-B,Basic_EPS_year_AvgGrowth_Rank,41.133720930232556
DURC-B,Total_Revenue_year_2022,3720500000.0
DURC-B,Total_Revenue_year_2023,3493100000.0
DURC-B,Total_Revenue_year_2024,3111100000.0
DURC-B,Total_Revenue_year_2025,3013800000.0
DURC-B,Total_Revenue_year_AvgGrowth,-0.07503392435431276
DURC-B,Total_Revenue_year_AvgGrowth_Rank,11.239193083573488
DUST,Basic_EPS_year_2021,1.186053
DUST,Basic_EPS_year_2022,1.310247
DUST,Basic_EPS_year_2023,0.479651
DUST,Basic_EPS_year_2024,0.3
DUST,Basic_EPS_year_AvgGrowth,-0.4259837830297218
DUST,Basic_EPS_year_AvgGrowth_Rank,25.581395348837212
DUST,Total_Revenue_year_2021,15028000000.0
DUST,Total_Revenue_year_2022,23600900000.0
DUST,Total_Revenue_year_2023,23577400000.0
DUST,Total_Revenue_year_2024,21482000000.0
DUST,Total_Revenue_year_AvgGrowth,0.09243108056920736
DUST,Total_Revenue_year_AvgGrowth_Rank,44.524495677233425
DVYSR,Basic_EPS_year_2021,-1.85
DVYSR,Basic_EPS_year_2022,-2.89
DVYSR,Basic_EPS_year_2023,-3.31
DVYSR,Basic_EPS_year_2024,-3.75
DVYSR,Basic_EPS_year_AvgGrowth,0.20745762711864402
DVYSR,Basic_EPS_year_AvgGrowth_Rank,74.70930232558139
DVYSR,Total_Revenue_year_2021,93481000.0
DVYSR,Total_Revenue_year_2022,126600000.0
DVYSR,Total_Revenue_year_2023,169300000.0
DVYSR,Total_Revenue_year_2024,216900000.0
DVYSR,Total_Revenue_year_AvgGrowth,0.27245254263287155
DVYSR,Total_Revenue_year_AvgGrowth_Rank,80.54755043227667
DYVOX,Basic_EPS_year_2021,0.3
DYVOX,Basic_EPS_year_2022,0.46
DYVOX,Basic_EPS_year_2023,0.99
DYVOX,Basic_EPS_year_2024,1.39
DYVOX,Basic_EPS_year_AvgGrowth,0.48407643312101917
DYVOX,Basic_EPS_year_AvgGrowth_Rank,83.86627906976744
DYVOX,Total_Revenue_year_2021,871200000.0
DYVOX,Total_Revenue_year_2022,1216300000.0
DYVOX,Total_Revenue_year_2023,1613300000.0
DYVOX,Total_Revenue_year_2024,1972100000.0
DYVOX,Total_Revenue_year_AvgGrowth,0.2608683389448077
DYVOX,Total_Revenue_year_AvgGrowth_Rank,79.82708933717579
EAST,Basic_EPS_year_2021,0.8175
EAST,Basic_EPS_year_2022,1.2225
EAST,Basic_EPS_year_2023,-0.81
EAST,Basic_EPS_year_2024,0.07
EAST,Basic_EPS_year_AvgGrowth,-1.3153846153846156
EAST,Basic_EPS_year_AvgGrowth_Rank,6.104651162790697
EAST,Total_Revenue_year_2021,79964000.0
EAST,Total_Revenue_year_2022,117594000.0
EAST,Total_Revenue_year_2023,-70258000.0
EAST,Total_Revenue_year_2024,16972000.0
EAST,Total_Revenue_year_AvgGrowth,-1.0447709881335259
EAST,Total_Revenue_year_AvgGrowth_Rank,1.1527377521613833
EFFH,Basic_EPS_year_2020,-0.323958
EFFH,Basic_EPS_year_2022,-0.5
EFFH,Basic_EPS_year_2023,0.1
EFFH,Basic_EPS_year_2024,-0.44
EFFH,Basic_EPS_year_AvgGrowth,-0.08655776239348865
EFFH,Basic_EPS_year_AvgGrowth_Rank,46.80232558139535
EFFH,Total_Revenue_year_2020,7167000.0
EFFH,Total_Revenue_year_2022,14070000.0
EFFH,Total_Revenue_year_2023,16882000.0
EFFH,Total_Revenue_year_2024,8254000.0
EFFH,Total_Revenue_year_AvgGrowth,0.052383930304271825
EFFH,Total_Revenue_year_AvgGrowth_Rank,30.979827089337174
EG7,Basic_EPS_year_2021,1.13
EG7,Basic_EPS_year_2022,-14.04
EG7,Basic_EPS_year_2023,1.76
EG7,Basic_EPS_year_2024,-2.67
EG7,Basic_EPS_year_AvgGrowth,-0.1273516642547036
EG7,Basic_EPS_year_AvgGrowth_Rank,43.16860465116279
EG7,Total_Revenue_year_2021,1833000000.0
EG7,Total_Revenue_year_2022,1878700000.0
EG7,Total_Revenue_year_2023,2056100000.0
EG7,Total_Revenue_year_2024,1898100000.0
EG7,Total_Revenue_year_AvgGrowth,0.019447162107515147
EG7,Total_Revenue_year_AvgGrowth_Rank,24.35158501440922
EGTX,Basic_EPS_year_2021,-0.6
EGTX,Basic_EPS_year_2022,-1.0
EGTX,Basic_EPS_year_2023,-1.3
EGTX,Basic_EPS_year_2024,-1.1
EGTX,Basic_EPS_year_AvgGrowth,0.17999999999999997
EGTX,Basic_EPS_year_AvgGrowth_Rank,72.52906976744185
EGTX,Total_Revenue_year_2021,38300000.0
EGTX,Total_Revenue_year_2022,22500000.0
EGTX,Total_Revenue_year_2023,57600000.0
EGTX,Total_Revenue_year_2024,46100000.0
EGTX,Total_Revenue_year_AvgGrowth,0.1422492401215805
EGTX,Total_Revenue_year_AvgGrowth_Rank,60.6628242074928
EKTA-B,Basic_EPS_year_2022,3.02
EKTA-B,Basic_EPS_year_2023,2.47
EKTA-B,Basic_EPS_year_2024,3.41
EKTA-B,Basic_EPS_year_2025,0.62
EKTA-B,Basic_EPS_year_AvgGrowth,-0.2630252100840337
EKTA-B,Basic_EPS_year_AvgGrowth_Rank,34.44767441860465
EKTA-B,Total_Revenue_year_2022,14548000000.0
EKTA-B,Total_Revenue_year_2023,16869000000.0
EKTA-B,Total_Revenue_year_2024,18119000000.0
EKTA-B,Total_Revenue_year_2025,18016000000.0
EKTA-B,Total_Revenue_year_AvgGrowth,0.06900757934628131
EKTA-B,Total_Revenue_year_AvgGrowth_Rank,38.18443804034582
ELAN-B,Basic_EPS_year_2021,9.12
ELAN-B,Basic_EPS_year_2022,13.29
ELAN-B,Basic_EPS_year_2023,7.02
ELAN-B,Basic_EPS_year_2024,4.99
ELAN-B,Basic_EPS_year_AvgGrowth,-0.2168506682161534
ELAN-B,Basic_EPS_year_AvgGrowth_Rank,37.645348837209305
ELAN-B,Total_Revenue_year_2021,11733100000.0
ELAN-B,Total_Revenue_year_2022,14974500000.0
