,Category,Values,Ticker
2,Latest_clusterRank,52.219321148825074,VOLV-B
3,Trend_clusterRank,67.36292428198433,VOLV-B
0,Latest_clusterAvg,69.03394255874673,ALLEI
1,Trend_clusterAvg,62.37597911227154,ALLEI
2,Latest_clusterRank,89.16449086161879,ALLEI
3,Trend_clusterRank,70.75718015665797,ALLEI
0,Latest_clusterAvg,61.72323759791122,BILL
1,Trend_clusterAvg,36.31853785900783,BILL
2,Latest_clusterRank,80.28720626631853,BILL
3,Trend_clusterRank,26.762402088772845,BILL
0,Latest_clusterAvg,72.40208877284596,BOL
1,Trend_clusterAvg,29.530026109660575,BOL
2,Latest_clusterRank,93.66840731070496,BOL
3,Trend_clusterRank,15.535248041775457,BOL
0,Latest_clusterAvg,47.18015665796345,GRNG
1,Trend_clusterAvg,71.6710182767624,GRNG
2,Latest_clusterRank,43.01566579634465,GRNG
3,Trend_clusterRank,86.55352480417756,GRNG
0,Latest_clusterAvg,68.5378590078329,HPOL-B
1,Trend_clusterAvg,46.344647519582246,HPOL-B
2,Latest_clusterRank,88.64229765013056,HPOL-B
3,Trend_clusterRank,42.297650130548305,HPOL-B
0,Latest_clusterAvg,80.86161879895562,HOLM-A
1,Trend_clusterAvg,51.33159268929504,HOLM-A
2,Latest_clusterRank,99.08616187989556,HOLM-A
3,Trend_clusterRank,52.284595300261095,HOLM-A
0,Latest_clusterAvg,75.87467362924282,HOLM-B
1,Trend_clusterAvg,51.749347258485635,HOLM-B
2,Latest_clusterRank,96.54046997389034,HOLM-B
3,Trend_clusterRank,52.87206266318538,HOLM-B
0,Latest_clusterAvg,68.04177545691905,LUG
1,Trend_clusterAvg,72.42819843342036,LUG
2,Latest_clusterRank,87.53263707571801,LUG
3,Trend_clusterRank,87.46736292428199,LUG
0,Latest_clusterAvg,48.38120104438642,LUMI
1,Trend_clusterAvg,19.06005221932115,LUMI
2,Latest_clusterRank,46.60574412532637,LUMI
3,Trend_clusterRank,4.960835509138381,LUMI
0,Latest_clusterAvg,73.73368146214099,SCA-A
1,Trend_clusterAvg,29.347258485639685,SCA-A
2,Latest_clusterRank,95.16971279373368,SCA-A
3,Trend_clusterRank,15.208877284595301,SCA-A
0,Latest_clusterAvg,65.4046997389034,SCA-B
