Ticker,pct_Close_vs_SMA_short,pct_SMA_short_vs_SMA_medium,pct_SMA_medium_vs_SMA_long,pct_ch_1_m,pct_ch_3_m,cagr_close
ORTIN,9.538462188540146,-58.84408989012958,-28.072939601728127,-15.238092751189312,-70.33333381017049,-0.7738240391306741
VBG-B,3.792736672947556,9.435285669373322,15.78407315617596,7.645431053605445,35.118219004365095,0.26758117403793524
LUND-B,1.0761636177656395,0.5736588353172178,1.2158584873815472,-0.0979431929480911,6.783918233338948,0.013227354445775719
ALIF-B,2.6021043424740977,-2.7754053104442997,6.681307986407805,-8.651032101179934,6.617222271982293,-0.13845576024195483
ORGC,1.470588214669668,-1.1455475463577691,-13.104407713558686,-7.258063947579707,-1.7094000838336787,-0.2994017904653825
AAK,1.3698606912040956,1.936324875690048,-2.01139937482298,-0.3739715866961202,1.2157984578420322,0.1160446594106943
INVE-A,1.9673986921703928,2.7309360769497317,4.331851911984549,2.383913703845697,11.308416002185528,0.12464117348274062
SLP-B,2.812919653018765,-0.7630804442558258,4.070279732148525,-0.593824249551167,8.419689452005862,0.005592079227268343
OPTER,4.808329087549095,1.502407653799293,-13.331447065095617,1.2847932854794353,1.068376085792866,0.10111005854089794
MEKO,1.4002888612840625,-2.102887313571598,-24.570073660695364,-1.1021588302413845,-3.136050636587051,-0.13753953347394465
SSAB-A,6.39365502599466,4.906675554350575,2.2763292302595417,11.465176445096969,27.844759362178028,0.2108611503887754
INIT,-3.601694014520924,-8.313908280921947,-30.485664474361226,-4.545450377297411,-27.96833650260197,-0.24131960330450386
CI,-2.8108644529187385,33.47407834588886,-10.0288672602407,-13.191490764799251,168.42105624335636,-0.7153202873547378
GCOR,0.588810245138804,-2.177251466253197,-5.313869372398116,-2.3809502184254927,-5.963307819265163,-0.2289519187235084
SF,-4.494817793787201,4.766179682926079,2.237322279910198,0.0,17.432957103928494,-0.40135956434656206
PERP-B,-0.4491004673298516,10.88517418335759,-3.64764996904965,14.655179412555096,9.465021101024806,-0.6059092652708535
SINT,3.333333333333333,-0.9373678909736788,0.4222433502827189,2.8593267371532782,4.29456698169961,-0.01565683680322949
CX,-0.232695424150778,-1.3146567151108668,-6.172573449397411,-2.556822461283803,-3.651683406687678,-0.009336702601427493
KEBNI-B,-1.1371553637042542,-9.364351646154292,-0.2988390221584044,-1.8433149028166171,-33.95348656686846,0.35234774607031527
NDA-SE,3.008904864471078,2.811290169564134,10.383621832388034,3.8699690402476783,15.490533562822728,0.1305233842449398
ELTEL,1.3560060724789804,-1.0911566895072906,1.3536086056353418,-7.15789794921875,2.797200154455237,-0.13425053719529534
SPEC,0.1189098501708535,-14.233558495360576,-72.2010797053086,-6.444445658613085,-3.6613211448422778,-0.6030113431336717
SHB-B,3.4482741317504604,1.011730817513675,9.233286871562068,5.96727320229915,11.663286184551346,0.28522314159358997
SILEON,-21.66095471630364,-19.02385030392737,-30.60797506058561,-17.19456962318645,-34.64285449714072,-0.7313793713378133
ICO,-9.519003231674397,-22.09936102272348,-12.356731170640527,-24.01129699977829,-37.7314826312624,-0.6366909195803929
W5,2.329287703752152,-7.612793908990273,-11.969074173566186,-7.052437188042438,-14.900661875221765,0.17420074670281083
BICO,-0.911952898345962,-11.095621439521135,-32.01628438206847,-15.545454892245203,-18.22182885021042,-0.5022122626604405
IRLAB-A,-9.379372009793048,-16.105544455328655,-51.1319306129676,-19.41908870090865,-29.637679776031657,-0.5524403100475102
VIMAB,0.0251319186049925,-30.71082746934799,-21.67971444191772,-26.296297244737808,-42.31884110051527,-0.25787151171073475
SFL,-3.01467767594974,-7.965830585776517,-6.89010551259234,-18.500002225240078,-12.365592592377372,-0.12069633800469637
BIOG-B,-1.0680709248824665,-2.586256044469108,0.7838326054851441,-1.082675679765166,-3.735633590878984,0.0404680121139418
GARO,-4.045155896258617,-2.380789462358825,-10.558049598000858,-5.1162850527969645,-16.135660520939478,-0.4677096517717564
VOLV-A,4.935989588928142,1.2588985767455516,-2.9189804322576323,7.996953355637748,2.456654122265678,0.1640572727842653
ONCO,1.3842480405406727,0.0802538445463858,56.37761853929153,-4.667867520088153,11.32075396252179,-0.09136541072969573
EMIL-PREF,-0.9615396841978392,-0.5809502326012658,4.868239784365254,-2.5236628553790497,-0.0153119981633031,0.06333333108714445
SFTR,-1.783923398524402,5.480147554696431,-11.769808184220109,6.52174341205396,-1.9999980926513672,-0.1398038160808872
NBZ,-22.958396411423845,23.878602737115628,-37.32597599203622,11.111108351636933,-28.057552144416487,-0.45696784849916605
NREST,-2.02495397831867,11.621004410666542,23.992237130809425,8.126410835214436,7.640449438202257,0.6592173943390476
VH,-0.1663899847504066,-10.618679500116038,-9.490993089093784,-10.89109247449016,-16.279069767441857,-0.24065973884395997
TROAX,1.493854007556837,-3.4611480344958103,-7.933651209205321,-9.41176071665646,0.8733713685135536,-0.23686885915164058
SPEONE,-1.8677733068011115,3.453564510703979,-26.50880806163433,14.930560585847452,-10.540541629011036,-0.405844687005808
DE,0.7821194952426676,0.4759984716612082,-10.91253685643479,0.2222188313802053,-3.4261290421393364,0.13049430043944055
DIOS,1.5625,-2.1446113780289844,0.0723445524618147,-1.9607888264242648,5.050796495585885,-0.10364959509492044
MCOV-B,-1.948051948051948,-7.854322071083808,4.035514114743228,-12.71676300578035,-13.051823416506714,-0.048394425307107136
OGUN-B,4.922747548921662,8.241608998741318,-2.617065366039152,14.960634651493976,11.663484469987928,-0.0083460933242121
POLYG,5.088494910042934,3.116758228384508,-14.51293941883636,0.2109753030531624,10.477546261458826,-0.28628035206676605
EMBELL,-0.0515219968935828,0.1341311631736381,6.98283463695884,-6.053268876955875,3.4666646321614536,0.0552837964257995
ALLEI,2.446862403502696,4.019641805631958,0.232879782214565,-0.5398883701022594,18.091175398483728,0.2598422164854608
ARJO-B,3.3728083253901957,-0.8994071620526234,-5.871007629006062,5.5190485162688985,-4.119406173478312,-0.25157783688778246
FPAR-D,-0.0787843168981152,1.023654668814772,4.022380425157808,-1.2329714990388263,1.7560416565501449,0.07869533936691808
ZZ-B,15.776596894804255,11.59130133283404,-24.065555771694942,46.64371632676028,-1.1600928484956197,0.351482923591131
DUNI,1.140921105143481,0.7086915847217636,2.9418130314816224,-7.1693087666462985,11.891375492103574,-0.0084283162187061
AQ,2.510689788859666,-1.6041509674310568,4.404220399018514,-3.508773449266533,2.0185471285548484,0.36417824667056053
INSTAL,2.810326410096883,-9.018772383535827,-7.527374666600052,-5.352796849115727,-3.394038493390361,-0.2478698210585656
IMMU,-3.610073076236781,-11.90277715877553,-7.386289990811121,-26.183839589850965,-24.71590597367236,-0.5089940328974563
SNX,0.0750551460914438,-2.20210384314122,31.27987456551239,-3.3816460731378783,0.7556655700132975,0.37084078302372747
SIBEK,1.8256587996439508,-14.978953597167283,14.630089303712907,-12.96703632061298,-5.972603087145767,0.5755240833605153
GOTL-A,3.1976744186046515,2.001482579688658,8.81298047192278,3.649635036496357,7.575757575757569,0.09577729052468453
VPLAY-A,2.67857217101608,-26.4367814258242,36.31403803301653,-23.966943166529653,-30.82706864635346,-0.746420316776722
SCA-A,0.3797245508946609,-1.9490399499262607,-3.680304630379772,-2.720001220703128,-4.702194413597017,-0.02951048898422204
LIPUM,11.68258461911544,18.245004675473268,-19.05908816886946,63.09013204910645,14.716979692567069,-0.0663085181718549
HULT-B,-0.4767604331323853,0.0,0.0,,,-0.12740835410250517
BONAV-B,2.41023896947702,-7.205300926048443,-3.5754076635013163,-8.078999501504002,1.1857696335581869,-0.3907089295461287
WPAY,6.948231969517896,-4.314951584563343,25.268937559193645,11.347524086406624,2.614384432045646,-0.14803677270586668
BURE,1.2404974348198483,-7.478711777336088,-8.888596820927331,-10.852709343820422,-7.0536411998497694,-0.10796362330856579
LCLEAN,5.217390188873378,-24.01215782726222,-34.74731238636684,-22.43589945651836,-51.40562235777425,-0.6118366375263296
THUNDR,1.1990396362315627,-2.1310556155698523,-55.67438263116164,1.4423034214498198,2.9268279563522404,-0.7549347997329978
NORION,2.6923703819783302,2.3706231512520017,22.871081797441605,3.5608330438351654,-1.690136546819987,0.20446036215188368
ELAN-B,-1.916205176370676,3.0869170701493114,-1.0681417595397682,-6.501543417101963,6.151142190054504,-0.19001185095727902
CINPHA,1.7957186840289092,3.2377666634740088,12.26045959707147,7.099869664516678,16.03649973926271,-0.3441981974671994
OEM-B,-0.2123180725768264,1.807570767916752,6.581042702370235,-3.217503343874406,20.127793580266527,0.14844344661002706
NOTEK,-1.6712043352811152,-1.3873975940114085,-2.0537483522128617,-4.528304765809255,-11.228072852419135,-0.04170369557014364
CCC,-3.2797862222185192,-7.256813878365456,-5.3987986755055,-5.863195764418716,-9.119495874548756,-0.092446860726761
MODEL,-2.6217265921643964,-8.46760362874156,-5.495484245893289,-11.111112922458366,-24.08759296845475,-0.04738711193887213
INDT,1.4341557360808346,-3.0406710163650064,-7.65446000236889,-10.230771578275244,1.038958396746481,-0.00433880627917993
SWEC-A,-0.1260239445494572,-0.4079071226859151,-3.979787281052162,-6.213017751479288,0.0,0.03208950330625404
VNV,0.2952553832089971,-7.999727527175249,17.26545853251369,-6.050128156686796,-1.539855768852838,-0.3351173819187889
MNTC,6.609806801649877,23.64013583122,-28.21165071670979,55.92515778006426,9.090909090909085,-0.37419634158647586
GIGA,-5.295951062781648,10.188109264043304,2.58649522140742,-0.977197786388284,-9.792282935087036,-0.2966207638305558
ALBERT,-2.527071531131306,12.075165665865246,28.41102529131842,13.023253905573371,65.30612377297555,-0.44107731553523355
SBB-B,-0.5746148682421343,-15.182634130057536,2.9007596028814486,-18.745126635016277,-11.12531640513964,-0.41625389666317836
PREC,-4.210208350234323,-6.747825585812915,-14.438269855972866,-13.35616762719958,-10.60070531462829,-0.2543106878648348
PACT,4.8585799210352,4.683792899787133,-8.185936139485756,4.724412523471089,19.282517002345777,0.07240358230701527
INTRUM,0.736457839748293,-15.552107312519215,5.517526555175366,-24.30582802801483,-19.01673702442276,-0.3181295173518416
BRE2,0.3097021224052956,-1.156462449655426,13.764761559361505,0.5172367583558657,-9.063459838083752,0.1414496121243538
KINV-A,3.798377738469196,-3.5350509750505537,-2.544906596711399,-4.7149074191346845,2.840238492164393,-0.29001623244595054
NITRO,-1.0077080341894358,-6.847046371972559,-8.629089437931661,-10.695192534948806,-11.170212007070756,-0.551550635231535
LEMSE,-0.4162690701560129,-11.147149464933436,20.298177866687976,-25.598085578584307,17.80302164831582,-0.13283963156341816
NCAB,-0.7085431307265906,-1.2081291605550109,5.192080818717871,-10.371651094656588,8.791436508862049,-0.10474938758780672
GRNG,1.93889720150716,6.929433253267554,0.9315599770509668,0.2059552302945411,2.698286483424761,0.12809358842119178
HEXA-B,0.7514715053596488,-2.7669614889071257,7.101668944154188,-4.9256926129578,8.636578003800999,-0.03607176501836351
GPG,-2.4451718770635464,0.2042583210315971,-5.960027654529445,-2.976928244242105,-3.2182844186079307,-0.27184701515460485
CHARGE,-12.03267486560922,-12.770622320122744,9.912949171318076,-25.1336913054418,-31.3725489050276,-0.3206068496204184
SKF-B,2.387221255657163,-0.6834526668726729,8.488276058097098,-0.3256015717111871,2.812761139412623,0.08456454412171444
GBK,-6.641261135904634,-14.002153200707484,-19.299571476708213,-20.60185346154513,-19.85981545288776,-0.7984801031527882
KLARA-B,1.0810813388308915,-4.575230885802541,-1.8292758684255088,-5.793451320301424,-4.469986054187702,-0.2578028860737863
ARION-SDB,0.3005292175969177,-3.1083938604695454,4.756639731411565,-3.610108203816098,-2.554740384439347,0.03415281631780909
ZAPLOX,3.3875951731381555,0.6598452760974901,0.2469437547339211,4.677059645797077,11.37440969154595,-0.491399010465001
SDOS,-0.1426532229720968,-5.030710916905899,-14.715964766857548,-5.829601494574432,-16.666669820351597,-0.24837996746127244
FRAG,-4.200439898969096,-26.94744019109917,20.14077913492365,-23.902437163562308,-41.79104169563868,0.865919600763841
ACCON,-6.187262004057905,52.11627237740251,22.51666416180917,32.645157844789566,98.45559987727424,-0.40108998016515374
WIHL,-1.311214662908358,0.3415420686956288,-2.6330935479155912,-1.2319245256310452,1.5977927804321723,-0.006866175844374656
CAT-A,8.557842523312809,-13.750682957123804,-0.4554960674803844,-8.66666793823242,-6.802721176701776,-0.02922159508768507
FNMC-SDB,-3.132063376539034,-6.542338181692423,0.0,0.0,13.20754309573109,-0.26390913838624164
SEYE,-5.811356730530123,-6.4145843653848384,21.60566334526346,-16.56013886650165,-10.30605832040482,-0.1859379049018458
NETEL,-0.3791363464824286,-32.86699807957977,-39.88122693579624,-22.87449597878596,-63.71428625924247,-0.4617707751859953
BEGR,-1.6843641287327225,4.216753098152124,-26.208324878397416,3.269232236422015,5.708664506757,-0.2875978283251278
NEOLA,-11.103045211715305,-25.424830026764745,-18.60270492269234,-34.31635294489131,-47.42488995907795,-0.20384311035144487
THULE,1.0051076842095945,1.387436402171325,-9.749527896237202,-1.6840405176535178,-2.864305542366241,-0.1391866306550359
FLUI,-10.774408422902855,-17.728530954757925,13.098782535499144,-17.829451977321774,-34.567901961343,-0.7229637171113081
IDUN-B,3.015825619587944,-0.9640406907972696,-2.060372298806389,-3.631284916201116,2.678571428571419,0.01847735489820912
GAPW-B,1.2626911037186768,-20.83452194757892,26.620434289122407,-13.98527751520815,-18.03606532688479,-0.2510635065604018
ELUX-A,-0.7444168734491362,-1.9623743107362857,-21.120129904678294,-4.761904761904767,-18.91891891891892,-0.2829303265951234
8TRA,2.70614648313136,2.9093768429329647,-7.861703743849661,6.962864580577088,-1.945286898627474,0.10836070910074347
FLOWS,-3.388121538576752,-1.6301464510208534,-3.760163223715817,-3.678926245651348,-7.096767643859847,-0.25991719550771475
CLIME-B,-1.7834828216680878,-11.337579387543704,-2.259984477803412,-15.002028765157416,-16.135485084039125,-0.535021793392618
TERRNT-B,-1.6145280458444562,-8.8070876316707,-12.23172321365341,-7.253268621069409,-13.333334989017844,-0.4978510041570462
GGEO,4.22996357851063,-2.5062674155293867,-7.820745224723022,-5.106378316123572,-2.832246407826866,0.028875787412162346
MINEST,-33.999583288701714,-38.89355954222842,-36.58209762803055,-58.50785310700524,-79.54838635993423,-0.5681395755111858
SBB-D,-4.1898777964208245,-5.641160857021772,14.875027383091682,-14.85301315844353,-0.7215811060764632,-0.09990325553847301
NEPA,0.2346614274918119,-3.1870702245921527,-14.210608197450805,-0.6644543535041847,-12.05882465138155,-0.3396337613855568
LIDDS,2.5459672243475544,-3.579953060300528,-18.72532081310966,1.754382983762759,-22.459894859159125,-0.725431847036818
XPC,-8.805791817152219,-10.610308120152784,-5.5927631323732125,-16.74008934920129,-28.409092191904385,-0.48053309186334525
TRUE-B,0.7462694938035469,-27.80510667420248,-38.14568403849823,-14.403860231702758,-43.15789538005252,-0.29375831634254856
INTEG-B,9.927469846561,-16.57820222788582,-48.56628596249472,12.790690453520902,-77.12264278258404,-0.4110083023990394
AXIC-A,-6.613229689257456,-11.140394058854216,18.209469833180105,-13.059706504957193,-38.84514544096736,-0.4376838178087189
MOB,2.929440101317116,1.5170268010578758,1.249820851038293,14.593903576508582,-8.2317114538222,-0.2999227518375239
SKMO,2.0749661418489684,-0.3269061177426638,-1.5962620590036798,4.810995189614364,-8.682638902372307,0.05222677365478545
ARPL,-1.0309286134784423,-14.786702747123709,8.81421496107791,-21.311475409836067,-18.64406779661017,0.021146496193020337
HUSQ-A,0.8155872921354067,-6.434096869691031,-4.7966046686532025,-2.197802197802201,-13.97894626309296,-0.2109055451841374
WPTG-B,-4.11339714458779,-6.267909715900736,65.41839407915255,-25.0,-10.389610389610391,0.6736194477813147
DOM,0.3524570740818226,-12.859866548325952,4.526586907633583,-12.205568886120666,-20.0,-0.23377791191546682
FASTAT,-2.4845583694298967,-7.566706696701857,-30.10470826706672,-7.869738050117725,-22.043624988922502,-0.576735985212339
TOBII,7.034257450062979,-41.777480083580976,-16.57462991186842,-11.01123500692016,-46.049048611646285,-0.5374847521697794
MAGI,0.0685416639975946,-9.821372420866972,-7.615880015737305,-8.750001241763384,-38.95470386053999,-0.21087287665526655
BONAV-A,3.403275034992073,-7.194499274192115,-4.3113903697430365,-7.207208677851751,0.9803959150949336,-0.39025357758744095
CATE,0.202019518385482,0.1251946288601332,0.4719172054612754,-4.206009893458285,7.880479193622714,-0.04083817058835659
ERIC-B,0.0482260089653968,5.144493704941051,8.98799713565628,-4.03700994155316,25.759248639003296,0.03651068177683792
CTEK,1.3035927945809402,-0.7822719690585999,-8.821982901291982,-5.147064289007064,-2.7149366827870725,-0.4703861112560067
TINGS-PREF,-0.1400535831024115,-1.6248983247923412,6.268235328420424,-2.3287717996014923,-3.5083606800583533,0.15942556988289103
ESSITY-B,0.7793610954525296,1.643655336817595,-3.553602384524135,-0.1141506114547774,3.34645669291338,0.000814615513939021
HEM,-3.805911170186132,-17.634729830016287,-25.64683495572152,-21.177014041691844,-31.0777941652444,0.004706687633038831
LAGR-B,2.353277769526996,-2.15823341431362,-1.9773832345312807,-7.593851645247729,0.6505618843527072,0.1714027967209628
CANTA,5.637981095797828,14.310911118315795,36.11117555587846,1.859801411983764,39.60784350391171,-0.3074875565448737
DICOT,9.15982565622624,-41.08495918594704,21.329196467148236,-24.210523398849293,-51.89309462270526,-0.017943071231360186
ACAD,2.372284653279525,0.5941169737392126,14.633703262630402,-0.7633584378196168,9.82048880523334,0.21112903431675978
BEAMMW-B,-0.7173601069253587,-6.598412686142138,-12.4311146395703,-4.945056636528333,-20.092376463934148,-0.14352530866538138
STE-A,-0.535236396074928,3.92664524823327,1.0472988947815358,1.3636363636363669,0.1092092144546974,-0.07126776644271537
NP3-PREF,0.2132176151345989,0.2671599073741313,3.213390495948033,0.6589748042076904,0.4960995562159009,0.05078144608428237
KONT,3.0769238481390007,2.0141241162374217,-10.647298828969044,11.049726740686204,0.4999995231628418,-0.24663945706340407
EPEN,0.352112676056343,-4.8831130145706965,0.1489283845969684,-8.507221993524073,-14.156628478713706,0.12338383640012274
TRIAN-B,-1.550578205486215,2.7234485835663924,2.124714497600234,-1.2345679012345734,5.263157894736836,-0.2534710492681689
KARNEL-B,4.444767586669597,7.939070101109805,11.77538710118457,8.868494322692344,11.949683422105029,0.36887058157519803
COLLAX,-1.2399891846969542,0.0,0.0,,,-0.8278398037272672
AINO,12.026356447131793,-6.346430156841931,-4.274514562484119,21.42857079501865,-2.8571416407214945,-0.25053798864198373
ORTI-A,10.254431047048016,-2.8246058521263224,-7.441238087965103,4.379557851876448,-7.741936029678342,-0.15273697342964698
FOI-B,-1.2841091492776842,2.2736600180579463,-11.13988779460666,1.8633540372670727,-2.9585798816568087,-0.18256559456705124
DOXA,-0.869564376090726,-1.6664442417244896,13.440429257049624,-4.823741095104362,2.60000228881836,-0.564793540316055
ITECH,1.8603268562648012,-18.371918720670084,-11.205921292248965,-8.241757896265812,-22.144521356879764,0.027799311194320664
SINCH,-0.4895163516683434,-10.85187956611236,12.337529363448684,-16.544116787706955,-1.9438477400288037,-0.3072101957859339
MEAB-B,2.3696730675478914,-2.735095267363247,-17.868104671346078,6.578953725149184,-8.988755857864373,-0.12403552261438389
BERG-B,1.41855535626937,-4.7374961168064615,3.9091664012089216,-8.124076809453474,-4.454685099846389,0.2377572106012018
SEZI,-3.9275507175852256,-12.136098092203673,3.156561585774597,-18.66666475931803,-23.63066953982825,-0.29385990519525096
SCA-B,0.2066944590675358,-2.1044114113748518,-3.736365440738667,-3.387803988351989,-4.604491116094223,-0.029523505909410885
PAX,-10.894417606097871,-9.516856080367226,-8.743093328781276,-19.45289127371228,-30.809398099523765,-0.03922571681137588
NYAB,-0.0340615372484571,-7.681665504048422,5.5714881791046045,-11.596385488092752,-15.41786978154468,-0.3273661121836926
GENO,1.6558901747669417,-7.939601996168292,-7.790582091554317,-8.791208791208794,-8.991225024816451,-0.26628690204127115
BIOVIC-B,-3.2023278693826285,-4.113891096852503,-30.87396086307745,0.7575772969519168,-15.822787854346998,-0.6513799933993403
SPAGO,1.3864010483289306,-40.55726666595358,-21.087994264305664,-44.010416222024816,-59.737825499694,-0.6063188953460485
RAKE,-3.9741760502598096,-16.991116794472216,-16.447260893951935,-17.931030230346266,-31.51078908403097,-0.45903849014874676
CORE-D,0.647316767592404,-0.3861397651684333,6.334171708688433,0.8368200836819994,-0.2318758699766832,0.03701474371341851
BINV,-4.555313139065628,1.728001404786625,-6.979828895439293,-8.038585110402675,-4.187604636601527,-0.09565927275611952
TEQ,2.320547754024835,1.6822741328904058,4.328416069718101,-4.916202822211069,16.895597399382645,0.041261428661821364
HIGHCO-B,-1.3569949423405316,-9.237329003258598,-9.397197246079186,-9.569378165092257,-21.90083048478968,-0.15562511822054947
KINV-B,3.691024032303579,-3.535536101609482,2.677310118328108,-4.823876016603556,4.637388285548627,-0.28232048600788684
WBGR-B,-2.091391019463844e-06,-2.0345019973142997,-9.613521473408769,-2.9787206844054115,-1.0846028044850795,-0.4405622023952115
ARISE,-8.527872948493883,0.4883187491392905,-6.7400779981319605,-3.355704783899316,-16.03498577940884,-0.06698628050034006
ADDT-B,1.3326424948443223,-0.8135166625920099,-1.977694521066336,-3.316958878407794,-2.053517806114624,0.11585126764256004
CAMX,0.3155084540085827,-4.3799121232749645,1.9213939370047797,0.2425222312045338,-14.18685121107266,0.4047924310293991
NCC-B,2.100960729267693,0.4047299621115322,10.87825172745797,-1.0577937354578792,17.417779137550916,0.1440898748577113
ACUVI,-0.6266796734956095,-16.16282155270144,23.15363481615468,-14.97872535218584,-24.31818245856231,-0.20492816806928482
CAG,-0.4247286455875439,-5.486173059768057,1.6986890636617225,-6.222222222222218,-9.442060085836912,0.07871278217118038
NAVIGO-PREF,1.5004413062665514,2.671755053874884,9.152587457934027,5.504587155963292,6.803867371801431,0.1027327653287895
STEF-B,10.820700470465232,-2.522292993630568,-0.0348923107164479,6.000000000000005,7.888040712468203,-0.08915120921641506
UPSALE,1.1053320873146495,-2.3801963910985795,-3.3390817944379667,-4.307691133939306,-5.757574601606885,-0.1773646737402621
FMM-B,2.156904133687473,3.36815088910927,2.4532355873029066,6.087019095837198,6.465900965527505,-0.039328934688047434
UTG,8.797848234040242,-7.158000708750044,27.11677177321223,-6.538464472844052,25.90673677540267,0.3986829770933389
OPTI,14.728683649107465,-15.910513659994471,-8.046968658674302,-4.639176841445503,-22.10526215402704,-0.5348863946976323
AZA,2.2420756823422945,-1.2452556846000495,6.77723306624735,-2.439679920513571,5.600692818087527,0.0560681802563181
PCOM-B,-3.112452223600647,2.2272400296704986,10.32413300479008,-3.015078477451772,-12.272731558350404,-0.26463434575772227
VPLAY-B,4.34133799307123,-19.91281563069362,26.363521076294603,-6.6470270770712325,-26.945829520360974,-0.709792883413201
CLAS-B,2.156892610374765,-0.1304829762429788,15.793121559529578,3.479743718501549,12.63904442097421,0.42382607309777964
DEDI,0.4550660429554116,-2.534761393972357,-0.3754354783968887,-4.021735813306727,-2.753303872220081,-0.0218983624553184
ALM,2.7511448842297845,-2.001634295467249,-38.47275188894808,2.494804160098018,-16.440679259219415,-0.526664550556232
NXTCL,-8.672886176735014,-12.006024530820364,-38.70974389604097,-19.66292300379019,-39.40677919013852,-0.4532308411269843
K2A-B,-2.51851964879919,-4.237207740741278,-13.913620651615629,-8.611113784735046,-13.116195564692324,-0.48773123404233165
