Ticker,Metric,Values
BRIN-B,ROE_ttm,0.002610819460430645
BRIN-B,ROIC_ttm,0.0052077742803006465
BRIN-B,Soliditet_ttm,0.3711410025318566
BRIN-B,Skuldsättningsgrad_ttm,1.5853429156957974
BRIN-B,Bruttomarginal_ttm,0.663453111305872
BRIN-B,Rörelsemarginal_ttm,0.6187554776511832
BRIN-B,Vinstmarginal_ttm,0.02716914986853637
BRIN-B,PE_tal_ttm,81.99999999999999
BRIN-B,PB_tal_ttm,0.4259114944555178
BRIN-B,EV_EBITDA_ttm,47.646359802535024
BRIN-B,Rörelseflödesmarginal_ttm,0.26877008472100494
BRIN-B,Kassaflöde_till_Skuld_ttm,0.016291403628378918
CIBUS,ROE_ttm,0.04287447311606867
CIBUS,ROIC_ttm,0.045369865907877234
CIBUS,Soliditet_ttm,0.37157154862861946
CIBUS,Skuldsättningsgrad_ttm,1.51886501490696
CIBUS,Bruttomarginal_ttm,0.9543285616905249
CIBUS,Rörelsemarginal_ttm,0.7378789832777563
CIBUS,Vinstmarginal_ttm,0.25610886960580215
CIBUS,PE_tal_ttm,336.17647058823525
CIBUS,PB_tal_ttm,14.468638531921455
CIBUS,EV_EBITDA_ttm,128.05224406666943
CIBUS,Rörelseflödesmarginal_ttm,0.6356233534147645
CIBUS,Kassaflöde_till_Skuld_ttm,0.07005753350480574
DIOS,ROE_ttm,0.042027729636048526
DIOS,ROIC_ttm,0.04159082958506768
DIOS,Soliditet_ttm,0.343350193394823
DIOS,Skuldsättningsgrad_ttm,1.5751299826689775
DIOS,Bruttomarginal_ttm,0.689267725687718
DIOS,Rörelsemarginal_ttm,0.6563347539713289
DIOS,Vinstmarginal_ttm,0.18791166214645486
DIOS,PE_tal_ttm,19.00293255131965
DIOS,PB_tal_ttm,0.7961583606239168
DIOS,EV_EBITDA_ttm,15.776800165258216
DIOS,Rörelseflödesmarginal_ttm,0.38434715226656335
DIOS,Kassaflöde_till_Skuld_ttm,0.05457446223249161
EAST,ROE_ttm,0.06224359850003745
EAST,ROIC_ttm,
EAST,Soliditet_ttm,0.4505694683935859
EAST,Skuldsättningsgrad_ttm,1.095752603122425
EAST,Bruttomarginal_ttm,
EAST,Rörelsemarginal_ttm,
EAST,Vinstmarginal_ttm,0.6630289375484053
EAST,PE_tal_ttm,156.99999999999997
EAST,PB_tal_ttm,10.142670849875959
EAST,EV_EBITDA_ttm,
EAST,Rörelseflödesmarginal_ttm,1.1651763711891854
EAST,Kassaflöde_till_Skuld_ttm,0.0998254708065742
EMIL-B,ROE_ttm,0.07205331112036652
EMIL-B,ROIC_ttm,0.043832566933233966
EMIL-B,Soliditet_ttm,0.43063402385436284
EMIL-B,Skuldsättningsgrad_ttm,1.1718034152436485
EMIL-B,Bruttomarginal_ttm,0.8023407022106632
EMIL-B,Rörelsemarginal_ttm,0.7542262678803641
EMIL-B,Vinstmarginal_ttm,0.44993498049414826
EMIL-B,PE_tal_ttm,18.155893536121674
EMIL-B,PB_tal_ttm,1.1398149729279468
EMIL-B,EV_EBITDA_ttm,18.214468103448276
EMIL-B,Rörelseflödesmarginal_ttm,0.4226267880364109
EMIL-B,Kassaflöde_till_Skuld_ttm,0.05775724186955749
GPG,ROE_ttm,0.03744794765020821
GPG,ROIC_ttm,0.027726393397547323
GPG,Soliditet_ttm,0.29608102157639804
GPG,Skuldsättningsgrad_ttm,1.8491969066032123
GPG,Bruttomarginal_ttm,0.7261671243624951
GPG,Rörelsemarginal_ttm,0.6067085131424088
GPG,Vinstmarginal_ttm,0.24695959199686152
GPG,PE_tal_ttm,17.77777777777778
GPG,PB_tal_ttm,0.5569759904818561
GPG,EV_EBITDA_ttm,21.87085720559978
GPG,Rörelseflödesmarginal_ttm,0.18242448018830915
GPG,Kassaflöde_till_Skuld_ttm,0.014958983432523726
HEBA-B,ROE_ttm,0.03745276903862267
HEBA-B,ROIC_ttm,0.029467593704406655
HEBA-B,Soliditet_ttm,0.43878159771358805
HEBA-B,Skuldsättningsgrad_ttm,1.0407727696710039
HEBA-B,Bruttomarginal_ttm,0.731102429081026
HEBA-B,Rörelsemarginal_ttm,0.6623067776456599
HEBA-B,Vinstmarginal_ttm,0.40241209444538817
HEBA-B,PE_tal_ttm,21.52368162225869
HEBA-B,PB_tal_ttm,0.7061279939291416
HEBA-B,EV_EBITDA_ttm,22.213434457685317
HEBA-B,Rörelseflödesmarginal_ttm,0.36436215389842025
HEBA-B,Kassaflöde_till_Skuld_ttm,0.032582938388625596
INTEA-B,ROE_ttm,0.061423087224354966
INTEA-B,ROIC_ttm,0.04309747055681325
INTEA-B,Soliditet_ttm,0.4279764633959957
INTEA-B,Skuldsättningsgrad_ttm,1.0965092402464065
INTEA-B,Bruttomarginal_ttm,0.8343328335832084
INTEA-B,Rörelsemarginal_ttm,0.7863568215892054
INTEA-B,Vinstmarginal_ttm,0.5157421289355323
INTEA-B,PE_tal_ttm,25.630306300732983
INTEA-B,PB_tal_ttm,1.408388501026694
INTEA-B,EV_EBITDA_ttm,22.972957415078707
INTEA-B,Rörelseflödesmarginal_ttm,0.6041979010494752
INTEA-B,Kassaflöde_till_Skuld_ttm,0.06562449112522391
INTEA-D,ROE_ttm,0.061423087224354966
INTEA-D,ROIC_ttm,0.04309747055681325
INTEA-D,Soliditet_ttm,0.4279764633959957
INTEA-D,Skuldsättningsgrad_ttm,1.0965092402464065
INTEA-D,Bruttomarginal_ttm,0.8343328335832084
INTEA-D,Rörelsemarginal_ttm,0.7863568215892054
INTEA-D,Vinstmarginal_ttm,0.5157421289355323
INTEA-D,PE_tal_ttm,12.713847591865568
INTEA-D,PB_tal_ttm,0.1985601370413356
INTEA-D,EV_EBITDA_ttm,11.745710103562551
INTEA-D,Rörelseflödesmarginal_ttm,0.6041979010494752
INTEA-D,Kassaflöde_till_Skuld_ttm,0.06562449112522391
JOMA,ROE_ttm,0.06144539441845459
JOMA,ROIC_ttm,0.03221234146285327
JOMA,Soliditet_ttm,0.41263670795918234
JOMA,Skuldsättningsgrad_ttm,1.1644781416357477
JOMA,Bruttomarginal_ttm,0.9188902365069739
JOMA,Rörelsemarginal_ttm,0.6435718617343845
JOMA,Vinstmarginal_ttm,0.5774711946634323
JOMA,PE_tal_ttm,12.111553784860556
JOMA,PB_tal_ttm,0.7433891536054202
JOMA,EV_EBITDA_ttm,21.839351273265496
JOMA,Rörelseflödesmarginal_ttm,0.30336567616737414
JOMA,Kassaflöde_till_Skuld_ttm,0.027720056520654974
KFAST-B,ROE_ttm,-0.014786084148766514
KFAST-B,ROIC_ttm,0.3057676977627832
KFAST-B,Soliditet_ttm,0.19380108212059005
KFAST-B,Skuldsättningsgrad_ttm,3.0106908704298005
KFAST-B,Bruttomarginal_ttm,0.4237780178233864
KFAST-B,Rörelsemarginal_ttm,0.319403186605455
KFAST-B,Vinstmarginal_ttm,-0.050702133405347016
KFAST-B,PE_tal_ttm,-38.8780487804878
KFAST-B,PB_tal_ttm,0.7013995181193518
KFAST-B,EV_EBITDA_ttm,39.08075446164098
KFAST-B,Rörelseflödesmarginal_ttm,-0.013502565487442613
KFAST-B,Kassaflöde_till_Skuld_ttm,-0.0013079076094064715
KLARA-B,ROE_ttm,0.08383963717268526
KLARA-B,ROIC_ttm,0.035813190022629796
KLARA-B,Soliditet_ttm,0.4428486163349218
KLARA-B,Skuldsättningsgrad_ttm,1.1490244737292488
KLARA-B,Bruttomarginal_ttm,0.5727042714689686
KLARA-B,Rörelsemarginal_ttm,0.491888673909808
KLARA-B,Vinstmarginal_ttm,0.5832713201369252
KLARA-B,PE_tal_ttm,5.900205076157777
KLARA-B,PB_tal_ttm,0.47206961136402525
KLARA-B,EV_EBITDA_ttm,16.224270909676015
KLARA-B,Rörelseflödesmarginal_ttm,0.169816937044203
KLARA-B,Kassaflöde_till_Skuld_ttm,0.02124371625395643
LOGI-A,ROE_ttm,0.07516512549537649
LOGI-A,ROIC_ttm,0.0456118333476824
LOGI-A,Soliditet_ttm,0.4446924748869177
LOGI-A,Skuldsättningsgrad_ttm,1.0430647291941877
LOGI-A,Bruttomarginal_ttm,0.8873239436619719
LOGI-A,Rörelsemarginal_ttm,0.8048289738430584
LOGI-A,Vinstmarginal_ttm,0.5724346076458753
LOGI-A,PE_tal_ttm,13.499999999999998
LOGI-A,PB_tal_ttm,0.056137387054161166
LOGI-A,EV_EBITDA_ttm,8.51133618643145
LOGI-A,Rörelseflödesmarginal_ttm,0.403420523138833
LOGI-A,Kassaflöde_till_Skuld_ttm,0.050785207700101316
LOGI-B,ROE_ttm,0.07516512549537649
LOGI-B,ROIC_ttm,0.0456118333476824
LOGI-B,Soliditet_ttm,0.4446924748869177
LOGI-B,Skuldsättningsgrad_ttm,1.0430647291941877
LOGI-B,Bruttomarginal_ttm,0.8873239436619719
LOGI-B,Rörelsemarginal_ttm,0.8048289738430584
LOGI-B,Vinstmarginal_ttm,0.5724346076458753
LOGI-B,PE_tal_ttm,13.366666666666664
LOGI-B,PB_tal_ttm,1.026237928665786
LOGI-B,EV_EBITDA_ttm,16.508353609931394
LOGI-B,Rörelseflödesmarginal_ttm,0.403420523138833
LOGI-B,Kassaflöde_till_Skuld_ttm,0.050785207700101316
NEOBO,ROE_ttm,-0.01368539687650942
NEOBO,ROIC_ttm,0.04877198627198627
NEOBO,Soliditet_ttm,0.44329455427878095
NEOBO,Skuldsättningsgrad_ttm,1.1445821928835935
NEOBO,Bruttomarginal_ttm,0.5445652173913044
NEOBO,Rörelsemarginal_ttm,0.4652173913043478
NEOBO,Vinstmarginal_ttm,-0.09239130434782608
NEOBO,PE_tal_ttm,-28.70689655172414
NEOBO,PB_tal_ttm,0.3897804728385123
NEOBO,EV_EBITDA_ttm,21.967270969302323
NEOBO,Rörelseflödesmarginal_ttm,0.14891304347826087
NEOBO,Kassaflöde_till_Skuld_ttm,0.019271346180897455
NIVI-B,ROE_ttm,0.030516312056737587
NIVI-B,ROIC_ttm,0.024601256347908124
NIVI-B,Soliditet_ttm,0.4357231149567367
NIVI-B,Skuldsättningsgrad_ttm,1.1324468085106383
NIVI-B,Bruttomarginal_ttm,0.722641860116839
NIVI-B,Rörelsemarginal_ttm,0.6445544461782643
NIVI-B,Vinstmarginal_ttm,0.2301371767974787
NIVI-B,PE_tal_ttm,23.12849162011173
NIVI-B,PB_tal_ttm,0.5125921914893616
NIVI-B,EV_EBITDA_ttm,18.90299779479339
NIVI-B,Rörelseflödesmarginal_ttm,1.360311392266272
NIVI-B,Kassaflöde_till_Skuld_ttm,0.15928166588382653
PLAZ-B,ROE_ttm,0.03187063348771489
PLAZ-B,ROIC_ttm,0.036211244678748346
PLAZ-B,Soliditet_ttm,0.40800051244275054
PLAZ-B,Skuldsättningsgrad_ttm,1.1756024805714733
PLAZ-B,Bruttomarginal_ttm,0.7902017291066282
PLAZ-B,Rörelsemarginal_ttm,0.7469740634005764
PLAZ-B,Vinstmarginal_ttm,0.2340057636887608
PLAZ-B,PE_tal_ttm,20.617647058823525
PLAZ-B,PB_tal_ttm,0.549265630771646
PLAZ-B,EV_EBITDA_ttm,16.735412708641977
PLAZ-B,Rörelseflödesmarginal_ttm,0.4910662824207493
PLAZ-B,Kassaflöde_till_Skuld_ttm,0.05689102564102564
PRISMA,ROE_ttm,0.048504273504273505
PRISMA,ROIC_ttm,0.04011064321691024
PRISMA,Soliditet_ttm,0.5386120382092301
PRISMA,Skuldsättningsgrad_ttm,0.7252136752136752
PRISMA,Bruttomarginal_ttm,0.7805907172995781
PRISMA,Rörelsemarginal_ttm,0.6708860759493671
PRISMA,Vinstmarginal_ttm,0.47890295358649787
PRISMA,PE_tal_ttm,17.907801418439718
PRISMA,PB_tal_ttm,0.887645405982906
PRISMA,EV_EBITDA_ttm,15.597640046296297
PRISMA,Rörelseflödesmarginal_ttm,0.08227848101265822
PRISMA,Kassaflöde_till_Skuld_ttm,0.011490866234531527
SBB-B,ROE_ttm,-0.1606828343042948
SBB-B,ROIC_ttm,-0.032250384670485535
SBB-B,Soliditet_ttm,0.2610617904007357
SBB-B,Skuldsättningsgrad_ttm,2.3809781872375018
SBB-B,Bruttomarginal_ttm,0.6847920907240477
SBB-B,Rörelsemarginal_ttm,0.37191043908112825
SBB-B,Vinstmarginal_ttm,-1.0346030822913637
SBB-B,PE_tal_ttm,-1.7554054054054054
SBB-B,PB_tal_ttm,0.3306780111096057
SBB-B,EV_EBITDA_ttm,-21.299461388988846
SBB-B,Rörelseflödesmarginal_ttm,0.0721139866240186
SBB-B,Kassaflöde_till_Skuld_ttm,0.0047039186677288415
SBB-D,ROE_ttm,-0.1606828343042948
SBB-D,ROIC_ttm,-0.032250384670485535
SBB-D,Soliditet_ttm,0.2610617904007357
SBB-D,Skuldsättningsgrad_ttm,2.3809781872375018
SBB-D,Bruttomarginal_ttm,0.6847920907240477
SBB-D,Rörelsemarginal_ttm,0.37191043908112825
SBB-D,Vinstmarginal_ttm,-1.0346030822913637
SBB-D,PE_tal_ttm,-2.824324324324324
SBB-D,PB_tal_ttm,0.056332876304023845
SBB-D,EV_EBITDA_ttm,-19.113486462756388
SBB-D,Rörelseflödesmarginal_ttm,0.0721139866240186
SBB-D,Kassaflöde_till_Skuld_ttm,0.0047039186677288415
STEF-B,ROE_ttm,0.04544666088464874
STEF-B,ROIC_ttm,0.03220863004338631
STEF-B,Soliditet_ttm,0.3697408927655208
STEF-B,Skuldsättningsgrad_ttm,1.4404163052905463
STEF-B,Bruttomarginal_ttm,0.8148914167528438
STEF-B,Rörelsemarginal_ttm,0.7145811789038262
STEF-B,Vinstmarginal_ttm,0.27094105480868663
STEF-B,PE_tal_ttm,26.21870882740448
STEF-B,PB_tal_ttm,1.0392011274934954
STEF-B,EV_EBITDA_ttm,20.289427641099856
STEF-B,Rörelseflödesmarginal_ttm,0.327817993795243
STEF-B,Kassaflöde_till_Skuld_ttm,0.03817437379576108
SFAST,ROE_ttm,0.029493468689716865
SFAST,ROIC_ttm,0.033672340401450514
SFAST,Soliditet_ttm,0.4081978324261593
SFAST,Skuldsättningsgrad_ttm,1.3338683974174421
SFAST,Bruttomarginal_ttm,0.7737021489255372
SFAST,Rörelsemarginal_ttm,0.7063168415792104
SFAST,Vinstmarginal_ttm,0.17293953023488257
SFAST,PE_tal_ttm,23.106382978723403
SFAST,PB_tal_ttm,0.6808275816927286
SFAST,EV_EBITDA_ttm,16.4617059313971
SFAST,Rörelseflödesmarginal_ttm,0.2567776111944028
SFAST,Kassaflöde_till_Skuld_ttm,0.032830367828268855
SVEAF,ROE_ttm,-0.05307712980381618
SVEAF,ROIC_ttm,-0.009654910055919256
SVEAF,Soliditet_ttm,0.5112492700855288
SVEAF,Skuldsättningsgrad_ttm,0.832370330556302
SVEAF,Bruttomarginal_ttm,0.6005567153792624
SVEAF,Rörelsemarginal_ttm,0.41892832289492
SVEAF,Vinstmarginal_ttm,-0.5497564370215727
SVEAF,PE_tal_ttm,-18.380952380952383
SVEAF,PB_tal_ttm,0.5186777747917226
SVEAF,EV_EBITDA_ttm,-79.05952380952381
SVEAF,Rörelseflödesmarginal_ttm,0.4558107167710508
SVEAF,Kassaflöde_till_Skuld_ttm,0.052869480991201874
SLP-B,ROE_ttm,0.08414550446122168
SLP-B,ROIC_ttm,0.050797916855963694
SLP-B,Soliditet_ttm,0.4360969769530081
SLP-B,Skuldsättningsgrad_ttm,1.1420727522306109
SLP-B,Bruttomarginal_ttm,0.8715277777777778
SLP-B,Rörelsemarginal_ttm,0.8368055555555556
SLP-B,Vinstmarginal_ttm,0.7094907407407407
SLP-B,PE_tal_ttm,16.354166666666668
SLP-B,PB_tal_ttm,1.1933346514756349
SLP-B,EV_EBITDA_ttm,16.20619513076923
SLP-B,Rörelseflödesmarginal_ttm,0.4351851851851852
SLP-B,Kassaflöde_till_Skuld_ttm,0.04519230769230769
TRIAN-B,ROE_ttm,0.05185371225440003
TRIAN-B,ROIC_ttm,0.03914898443078444
TRIAN-B,Soliditet_ttm,0.3850949699057369
TRIAN-B,Skuldsättningsgrad_ttm,1.3503603098858215
TRIAN-B,Bruttomarginal_ttm,0.6667922632504396
TRIAN-B,Rörelsemarginal_ttm,0.5876664154734991
TRIAN-B,Vinstmarginal_ttm,0.337101230846521
TRIAN-B,PE_tal_ttm,14.0
TRIAN-B,PB_tal_ttm,0.6461854291841348
TRIAN-B,EV_EBITDA_ttm,15.852730440192875
TRIAN-B,Rörelseflödesmarginal_ttm,0.17533283094699825
TRIAN-B,Kassaflöde_till_Skuld_ttm,0.01997253061691656
CAT-A,ROE_ttm,-0.10164679159568427
CAT-A,ROIC_ttm,0.001793843722274206
CAT-A,Soliditet_ttm,0.3440797186400938
CAT-A,Skuldsättningsgrad_ttm,1.5053946621237932
CAT-A,Bruttomarginal_ttm,0.24111795357650403
CAT-A,Rörelsemarginal_ttm,0.054950260540028426
CAT-A,Vinstmarginal_ttm,-0.0847939365229749
CAT-A,PE_tal_ttm,-15.247524752475247
CAT-A,PB_tal_ttm,0.04093811470755253
CAT-A,EV_EBITDA_ttm,21.660553404255317
CAT-A,Rörelseflödesmarginal_ttm,0.010421601136901942
CAT-A,Kassaflöde_till_Skuld_ttm,0.008298755186721992
CAT-B,ROE_ttm,-0.10164679159568427
CAT-B,ROIC_ttm,0.001793843722274206
CAT-B,Soliditet_ttm,0.3440797186400938
CAT-B,Skuldsättningsgrad_ttm,1.5053946621237932
CAT-B,Bruttomarginal_ttm,0.24111795357650403
CAT-B,Rörelsemarginal_ttm,0.054950260540028426
CAT-B,Vinstmarginal_ttm,-0.0847939365229749
CAT-B,PE_tal_ttm,-15.51980198019802
CAT-B,PB_tal_ttm,1.5311458207836457
CAT-B,EV_EBITDA_ttm,49.57816798297872
CAT-B,Rörelseflödesmarginal_ttm,0.010421601136901942
CAT-B,Kassaflöde_till_Skuld_ttm,0.008298755186721992
CS,ROE_ttm,1.4310121067294876
CS,ROIC_ttm,1.2979161083340993
CS,Soliditet_ttm,0.08814926600303549
CS,Skuldsättningsgrad_ttm,0.12160810888213448
CS,Bruttomarginal_ttm,0.8564865322244659
CS,Rörelsemarginal_ttm,-4.756271317523514
CS,Vinstmarginal_ttm,5.0910136238611505
CS,PE_tal_ttm,11.780167763447974
CS,PB_tal_ttm,16.852977742731916
CS,EV_EBITDA_ttm,11.49118155480991
CS,Rörelseflödesmarginal_ttm,1.0077107570156194
CS,Kassaflöde_till_Skuld_ttm,2.3292301790705485
CRED-A,ROE_ttm,0.11648946092146988
CRED-A,ROIC_ttm,
CRED-A,Soliditet_ttm,0.9787311729803743
CRED-A,Skuldsättningsgrad_ttm,0.0008393956351426973
CRED-A,Bruttomarginal_ttm,
CRED-A,Rörelsemarginal_ttm,
CRED-A,Vinstmarginal_ttm,0.9383921863260706
CRED-A,PE_tal_ttm,8.516304347826086
CRED-A,PB_tal_ttm,0.680345743331468
CRED-A,EV_EBITDA_ttm,
CRED-A,Rörelseflödesmarginal_ttm,0.09691960931630353
CRED-A,Kassaflöde_till_Skuld_ttm,14.333333333333334
FLERIE,ROE_ttm,-0.06275785079842741
FLERIE,ROIC_ttm,-0.058538135754281455
FLERIE,Soliditet_ttm,0.9969273945757627
FLERIE,Skuldsättningsgrad_ttm,0.00016987817308159006
FLERIE,Bruttomarginal_ttm,
FLERIE,Rörelsemarginal_ttm,
FLERIE,Vinstmarginal_ttm,
FLERIE,PE_tal_ttm,-12.756024096385543
FLERIE,PB_tal_ttm,0.8023375333689269
FLERIE,EV_EBITDA_ttm,-10.782677465379773
FLERIE,Rörelseflödesmarginal_ttm,
FLERIE,Kassaflöde_till_Skuld_ttm,-24.0
HOFI,ROE_ttm,0.15616695325934032
HOFI,ROIC_ttm,
HOFI,Soliditet_ttm,0.10764648470366506
HOFI,Skuldsättningsgrad_ttm,1.4019071439737376
HOFI,Bruttomarginal_ttm,
HOFI,Rörelsemarginal_ttm,
HOFI,Vinstmarginal_ttm,0.2569444444444444
HOFI,PE_tal_ttm,10.521042084168336
HOFI,PB_tal_ttm,1.4349496639049555
HOFI,EV_EBITDA_ttm,
HOFI,Rörelseflödesmarginal_ttm,1.4326131687242798
HOFI,Kassaflöde_till_Skuld_ttm,0.6210972346119537
INTRUM,ROE_ttm,-0.13346425765907305
INTRUM,ROIC_ttm,0.12220859760319404
INTRUM,Soliditet_ttm,0.16968355948921648
INTRUM,Skuldsättningsgrad_ttm,3.8299293008641007
INTRUM,Bruttomarginal_ttm,0.4967517127332861
INTRUM,Rörelsemarginal_ttm,0.21757618710134657
INTRUM,Vinstmarginal_ttm,-0.1003425466572171
INTRUM,PE_tal_ttm,-3.7232079488999292
INTRUM,PB_tal_ttm,0.4969977156323645
INTRUM,EV_EBITDA_ttm,10.653730493145078
INTRUM,Rörelseflödesmarginal_ttm,0.36097330498464447
INTRUM,Kassaflöde_till_Skuld_ttm,0.12536150138447338
LINC,ROE_ttm,-0.10651573803251538
LINC,ROIC_ttm,
LINC,Soliditet_ttm,0.9987496140268489
LINC,Skuldsättningsgrad_ttm,
LINC,Bruttomarginal_ttm,-1.3848
LINC,Rörelsemarginal_ttm,-94.2902
LINC,Vinstmarginal_ttm,-89.1636
LINC,PE_tal_ttm,-10.50531914893617
LINC,PB_tal_ttm,1.093049519456137
LINC,EV_EBITDA_ttm,
LINC,Rörelseflödesmarginal_ttm,14.2352
LINC,Kassaflöde_till_Skuld_ttm,
RATO-A,ROE_ttm,0.20857739177270584
RATO-A,ROIC_ttm,0.04360605509244596
RATO-A,Soliditet_ttm,0.48125587272786186
RATO-A,Skuldsättningsgrad_ttm,0.6264054399784555
RATO-A,Bruttomarginal_ttm,0.44557462739280923
RATO-A,Rörelsemarginal_ttm,0.040298085752631205
RATO-A,Vinstmarginal_ttm,0.10941583668856396
RATO-A,PE_tal_ttm,33.513513513513516
RATO-A,PB_tal_ttm,0.21197739640476673
RATO-A,EV_EBITDA_ttm,3.320236732038835
RATO-A,Rörelseflödesmarginal_ttm,0.1048951048951049
RATO-A,Kassaflöde_till_Skuld_ttm,0.3192175408426483
RATO-B,ROE_ttm,0.20857739177270584
RATO-B,ROIC_ttm,0.04360605509244596
RATO-B,Soliditet_ttm,0.48125587272786186
RATO-B,Skuldsättningsgrad_ttm,0.6264054399784555
RATO-B,Bruttomarginal_ttm,0.44557462739280923
RATO-B,Rörelsemarginal_ttm,0.040298085752631205
RATO-B,Vinstmarginal_ttm,0.10941583668856396
RATO-B,PE_tal_ttm,32.36036036036036
RATO-B,PB_tal_ttm,0.5870560689853902
RATO-B,EV_EBITDA_ttm,5.01048051961165
RATO-B,Rörelseflödesmarginal_ttm,0.1048951048951049
RATO-B,Kassaflöde_till_Skuld_ttm,0.3192175408426483
RESURS,ROE_ttm,0.02241240927082602
RESURS,ROIC_ttm,
RESURS,Soliditet_ttm,0.15329573297565643
RESURS,Skuldsättningsgrad_ttm,0.7742008174469542
RESURS,Bruttomarginal_ttm,
RESURS,Rörelsemarginal_ttm,
RESURS,Vinstmarginal_ttm,0.047602521245694855
RESURS,PE_tal_ttm,58.0
RESURS,PB_tal_ttm,0.7515681209682581
RESURS,EV_EBITDA_ttm,
RESURS,Rörelseflödesmarginal_ttm,-0.38713319216324354
RESURS,Kassaflöde_till_Skuld_ttm,-0.23543193496668682
SVOL-A,ROE_ttm,-0.03352980801616706
SVOL-A,ROIC_ttm,
SVOL-A,Soliditet_ttm,0.9988729456490656
SVOL-A,Skuldsättningsgrad_ttm,
SVOL-A,Bruttomarginal_ttm,
SVOL-A,Rörelsemarginal_ttm,
SVOL-A,Vinstmarginal_ttm,1.101588478413624
SVOL-A,PE_tal_ttm,88.88888888888886
SVOL-A,PB_tal_ttm,0.06712792185921186
SVOL-A,EV_EBITDA_ttm,
SVOL-A,Rörelseflödesmarginal_ttm,-0.5322592246277782
SVOL-A,Kassaflöde_till_Skuld_ttm,
SVOL-B,ROE_ttm,-0.03352980801616706
SVOL-B,ROIC_ttm,
SVOL-B,Soliditet_ttm,0.9988729456490656
SVOL-B,Skuldsättningsgrad_ttm,
SVOL-B,Bruttomarginal_ttm,
SVOL-B,Rörelsemarginal_ttm,
SVOL-B,Vinstmarginal_ttm,1.101588478413624
SVOL-B,PE_tal_ttm,61.2222222222222
SVOL-B,PB_tal_ttm,0.9039573492758505
SVOL-B,EV_EBITDA_ttm,
SVOL-B,Rörelseflödesmarginal_ttm,-0.5322592246277782
SVOL-B,Kassaflöde_till_Skuld_ttm,
TRAC-B,ROE_ttm,0.05549755611445926
TRAC-B,ROIC_ttm,
TRAC-B,Soliditet_ttm,0.9995730955317332
TRAC-B,Skuldsättningsgrad_ttm,
TRAC-B,Bruttomarginal_ttm,
TRAC-B,Rörelsemarginal_ttm,
TRAC-B,Vinstmarginal_ttm,0.9397348332663721
TRAC-B,PE_tal_ttm,16.255534471853256
TRAC-B,PB_tal_ttm,0.7920985621411285
TRAC-B,EV_EBITDA_ttm,
TRAC-B,Rörelseflödesmarginal_ttm,0.5552430695058256
TRAC-B,Kassaflöde_till_Skuld_ttm,
VEFAB,ROE_ttm,-0.15666832193335148
VEFAB,ROIC_ttm,-0.1357411120275028
VEFAB,Soliditet_ttm,0.926956990870552
VEFAB,Skuldsättningsgrad_ttm,0.06604514072436606
VEFAB,Bruttomarginal_ttm,
VEFAB,Rörelsemarginal_ttm,-4.75040338846309
VEFAB,Vinstmarginal_ttm,-5.917910447761194
VEFAB,PE_tal_ttm,-35.75000000000001
VEFAB,PB_tal_ttm,5.855424736091755
VEFAB,EV_EBITDA_ttm,-43.66045654500059
VEFAB,Rörelseflödesmarginal_ttm,2.6844493747478824
VEFAB,Kassaflöde_till_Skuld_ttm,1.076036866359447
VNV,ROE_ttm,-0.003473348153843582
VNV,ROIC_ttm,
VNV,Soliditet_ttm,0.8677509141357809
VNV,Skuldsättningsgrad_ttm,0.1491517207949588
VNV,Bruttomarginal_ttm,
VNV,Rörelsemarginal_ttm,
VNV,Vinstmarginal_ttm,-0.6179006839131728
VNV,PE_tal_ttm,-1190.9999999999989
VNV,PB_tal_ttm,5.214862787704548
VNV,EV_EBITDA_ttm,
VNV,Rörelseflödesmarginal_ttm,2.5958965209634255
VNV,Kassaflöde_till_Skuld_ttm,0.0978337610525254
ORES,ROE_ttm,0.132977184625176
ORES,ROIC_ttm,
ORES,Soliditet_ttm,0.9616283382789318
ORES,Skuldsättningsgrad_ttm,
ORES,Bruttomarginal_ttm,
ORES,Rörelsemarginal_ttm,
ORES,Vinstmarginal_ttm,1.0
ORES,PE_tal_ttm,7.844429795649307
ORES,PB_tal_ttm,1.022767487608725
ORES,EV_EBITDA_ttm,
ORES,Rörelseflödesmarginal_ttm,0.24806526468455403
ORES,Kassaflöde_till_Skuld_ttm,
AMBEA,ROE_ttm,0.12435233160621761
AMBEA,ROIC_ttm,0.052762087694453036
AMBEA,Soliditet_ttm,0.23518935133108362
AMBEA,Skuldsättningsgrad_ttm,2.725986448784376
AMBEA,Bruttomarginal_ttm,0.9654918252479228
AMBEA,Rörelsemarginal_ttm,0.08784508174752077
AMBEA,Vinstmarginal_ttm,0.041811846689895474
AMBEA,PE_tal_ttm,18.355795148247978
AMBEA,PB_tal_ttm,2.2827015773614985
AMBEA,EV_EBITDA_ttm,9.162958952577318
AMBEA,Rörelseflödesmarginal_ttm,0.12771374966496918
AMBEA,Kassaflöde_till_Skuld_ttm,0.13933767088237445
ARJO-B,ROE_ttm,0.05705944798301486
ARJO-B,ROIC_ttm,0.07906066430795226
ARJO-B,Soliditet_ttm,0.4874514877102199
ARJO-B,Skuldsättningsgrad_ttm,0.15737791932059447
ARJO-B,Bruttomarginal_ttm,0.4345703125
ARJO-B,Rörelsemarginal_ttm,0.08504971590909091
ARJO-B,Vinstmarginal_ttm,0.03817471590909091
ARJO-B,PE_tal_ttm,21.72327044025157
