,Category,Values,Ticker
3,Finansiell_Hälsa_trend_catAvg,87.32678516205988,AAK
4,Lönsamhet_latest_catAvg,55.54133606969244,AAK
5,Lönsamhet_trend_catAvg,73.86731279680163,AAK
6,Värdering_latest_catAvg,35.0350369559392,AAK
7,Värdering_trend_catAvg,80.32239596732722,AAK
8,Kassaflöde_latest_catAvg,59.03376558716364,AAK
9,Kassaflöde_trend_catAvg,70.19734960434741,AAK
10,Kvalitet_latest_catRank,91.25326370757179,AAK
11,Kvalitet_trend_catRank,90.99216710182768,AAK
12,Finansiell_Hälsa_latest_catRank,66.4490861618799,AAK
13,Finansiell_Hälsa_trend_catRank,93.73368146214099,AAK
14,Lönsamhet_latest_catRank,62.92428198433421,AAK
15,Lönsamhet_trend_catRank,86.16187989556136,AAK
16,Värdering_latest_catRank,21.01827676240209,AAK
17,Värdering_trend_catRank,94.25587467362925,AAK
18,Kassaflöde_latest_catRank,58.61618798955613,AAK
19,Kassaflöde_trend_catRank,77.67624020887729,AAK
0,Kvalitet_latest_catAvg,85.09989882419967,AXFO
1,Kvalitet_trend_catAvg,42.743785639287985,AXFO
2,Finansiell_Hälsa_latest_catAvg,7.989327426500202,AXFO
3,Finansiell_Hälsa_trend_catAvg,31.101359211863283,AXFO
4,Lönsamhet_latest_catAvg,37.89893713485688,AXFO
5,Lönsamhet_trend_catAvg,46.69082793793814,AXFO
6,Värdering_latest_catAvg,23.99095821708866,AXFO
7,Värdering_trend_catAvg,60.84020645272688,AXFO
8,Kassaflöde_latest_catAvg,54.26562111028131,AXFO
9,Kassaflöde_trend_catAvg,29.04028710349618,AXFO
10,Kvalitet_latest_catRank,90.99216710182768,AXFO
11,Kvalitet_trend_catRank,40.33942558746737,AXFO
12,Finansiell_Hälsa_latest_catRank,3.7859007832898173,AXFO
13,Finansiell_Hälsa_trend_catRank,24.02088772845953,AXFO
14,Lönsamhet_latest_catRank,28.720626631853786,AXFO
15,Lönsamhet_trend_catRank,42.297650130548305,AXFO
16,Värdering_latest_catRank,11.096605744125327,AXFO
17,Värdering_trend_catRank,72.84595300261097,AXFO
18,Kassaflöde_latest_catRank,52.74151436031331,AXFO
19,Kassaflöde_trend_catRank,21.801566579634464,AXFO
0,Kvalitet_latest_catAvg,82.01630845849337,ESSITY-A
1,Kvalitet_trend_catAvg,79.8193415445597,ESSITY-A
2,Finansiell_Hälsa_latest_catAvg,45.247474493220565,ESSITY-A
3,Finansiell_Hälsa_trend_catAvg,88.69483263875594,ESSITY-A
4,Lönsamhet_latest_catAvg,61.27355396167777,ESSITY-A
5,Lönsamhet_trend_catAvg,71.13292916352896,ESSITY-A
6,Värdering_latest_catAvg,71.6168384154996,ESSITY-A
7,Värdering_trend_catAvg,60.25496807823496,ESSITY-A
8,Kassaflöde_latest_catAvg,63.28394097811573,ESSITY-A
9,Kassaflöde_trend_catAvg,47.611273034335284,ESSITY-A
10,Kvalitet_latest_catRank,88.31592689295039,ESSITY-A
11,Kvalitet_trend_catRank,90.14360313315926,ESSITY-A
12,Finansiell_Hälsa_latest_catRank,41.71018276762402,ESSITY-A
13,Finansiell_Hälsa_trend_catRank,94.5822454308094,ESSITY-A
14,Lönsamhet_latest_catRank,69.90861618798957,ESSITY-A
15,Lönsamhet_trend_catRank,84.00783289817232,ESSITY-A
16,Värdering_latest_catRank,87.98955613577023,ESSITY-A
17,Värdering_trend_catRank,72.0626631853786,ESSITY-A
18,Kassaflöde_latest_catRank,64.55613577023499,ESSITY-A
19,Kassaflöde_trend_catRank,42.362924281984334,ESSITY-A
0,Kvalitet_latest_catAvg,82.01630845849337,ESSITY-B
1,Kvalitet_trend_catAvg,79.8193415445597,ESSITY-B
2,Finansiell_Hälsa_latest_catAvg,45.247474493220565,ESSITY-B
3,Finansiell_Hälsa_trend_catAvg,88.69483263875594,ESSITY-B
4,Lönsamhet_latest_catAvg,61.27355396167777,ESSITY-B
5,Lönsamhet_trend_catAvg,71.13292916352896,ESSITY-B
6,Värdering_latest_catAvg,51.309802576740786,ESSITY-B
7,Värdering_trend_catAvg,71.03668281595272,ESSITY-B
8,Kassaflöde_latest_catAvg,63.28394097811573,ESSITY-B
9,Kassaflöde_trend_catAvg,47.611273034335284,ESSITY-B
10,Kvalitet_latest_catRank,88.31592689295039,ESSITY-B
11,Kvalitet_trend_catRank,90.14360313315926,ESSITY-B
12,Finansiell_Hälsa_latest_catRank,41.71018276762402,ESSITY-B
13,Finansiell_Hälsa_trend_catRank,94.5822454308094,ESSITY-B
14,Lönsamhet_latest_catRank,69.90861618798957,ESSITY-B
15,Lönsamhet_trend_catRank,84.00783289817232,ESSITY-B
16,Värdering_latest_catRank,48.30287206266319,ESSITY-B
17,Värdering_trend_catRank,88.38120104438643,ESSITY-B
18,Kassaflöde_latest_catRank,64.55613577023499,ESSITY-B
19,Kassaflöde_trend_catRank,42.362924281984334,ESSITY-B
0,Kvalitet_latest_catAvg,70.41823423671207,IPCO
1,Kvalitet_trend_catAvg,33.05321887778813,IPCO
2,Finansiell_Hälsa_latest_catAvg,46.51421331722379,IPCO
3,Finansiell_Hälsa_trend_catAvg,16.151501317978997,IPCO
