Rank,Values,Ticker
Skuldsättningsgrad_latest_ratioRank,36.217948717948715,ARJO-B
Skuldsättningsgrad_trend_ratioRank,77.36757624398074,ARJO-B
Räntetäckningsgrad_latest_ratioRank,63.541666666666664,ARJO-B
Räntetäckningsgrad_trend_ratioRank,43.51713859910581,ARJO-B
Bruttomarginal_latest_ratioRank,46.68674698795181,ARJO-B
Bruttomarginal_trend_ratioRank,30.76923076923077,ARJO-B
Rörelsemarginal_latest_ratioRank,64.68023255813954,ARJO-B
Rörelsemarginal_trend_ratioRank,35.662299854439595,ARJO-B
Vinstmarginal_latest_ratioRank,59.63938973647711,ARJO-B
Vinstmarginal_trend_ratioRank,44.166666666666664,ARJO-B
PE_tal_latest_ratioRank,50.0,ARJO-B
PE_tal_trend_ratioRank,50.0,ARJO-B
PB_tal_latest_ratioRank,50.0,ARJO-B
PB_tal_trend_ratioRank,50.0,ARJO-B
EV_EBITDA_latest_ratioRank,50.0,ARJO-B
EV_EBITDA_trend_ratioRank,50.0,ARJO-B
Rörelseflödesmarginal_latest_ratioRank,66.15384615384615,ARJO-B
Rörelseflödesmarginal_trend_ratioRank,35.01400560224089,ARJO-B
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,ARJO-B
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,ARJO-B
Kassaflode_till_Skuld_latest_ratioRank,58.41423948220065,ARJO-B
Kassaflode_till_Skuld_trend_ratioRank,47.64991896272285,ARJO-B
ROE_latest_ratioRank,63.61256544502618,ATT
ROE_trend_ratioRank,78.76802096985584,ATT
ROIC_latest_ratioRank,52.908067542213885,ATT
ROIC_trend_ratioRank,74.671669793621,ATT
Soliditet_latest_ratioRank,10.99476439790576,ATT
Soliditet_trend_ratioRank,47.182175622542594,ATT
Skuldsättningsgrad_latest_ratioRank,3.5256410256410255,ATT
Skuldsättningsgrad_trend_ratioRank,24.077046548956663,ATT
Räntetäckningsgrad_latest_ratioRank,50.595238095238095,ATT
Räntetäckningsgrad_trend_ratioRank,63.33830104321908,ATT
Bruttomarginal_latest_ratioRank,46.08433734939759,ATT
Bruttomarginal_trend_ratioRank,88.38612368024133,ATT
Rörelsemarginal_latest_ratioRank,60.610465116279066,ATT
Rörelsemarginal_trend_ratioRank,60.698689956331876,ATT
Vinstmarginal_latest_ratioRank,52.011095700416085,ATT
Vinstmarginal_trend_ratioRank,69.02777777777777,ATT
PE_tal_latest_ratioRank,50.0,ATT
PE_tal_trend_ratioRank,50.0,ATT
PB_tal_latest_ratioRank,50.0,ATT
PB_tal_trend_ratioRank,50.0,ATT
EV_EBITDA_latest_ratioRank,50.0,ATT
EV_EBITDA_trend_ratioRank,50.0,ATT
Rörelseflödesmarginal_latest_ratioRank,64.1958041958042,ATT
Rörelseflödesmarginal_trend_ratioRank,55.46218487394958,ATT
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,ATT
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,ATT
Kassaflode_till_Skuld_latest_ratioRank,44.66019417475729,ATT
Kassaflode_till_Skuld_trend_ratioRank,49.59481361426256,ATT
ROE_latest_ratioRank,32.85340314136126,BACTI-B
ROE_trend_ratioRank,48.36173001310616,BACTI-B
ROIC_latest_ratioRank,24.953095684803,BACTI-B
ROIC_trend_ratioRank,54.971857410881796,BACTI-B
Soliditet_latest_ratioRank,50.0,BACTI-B
Soliditet_trend_ratioRank,19.39711664482307,BACTI-B
Skuldsättningsgrad_latest_ratioRank,33.493589743589745,BACTI-B
Skuldsättningsgrad_trend_ratioRank,20.224719101123593,BACTI-B
Räntetäckningsgrad_latest_ratioRank,35.86309523809524,BACTI-B
Räntetäckningsgrad_trend_ratioRank,68.4053651266766,BACTI-B
Bruttomarginal_latest_ratioRank,85.39156626506023,BACTI-B
Bruttomarginal_trend_ratioRank,69.23076923076923,BACTI-B
Rörelsemarginal_latest_ratioRank,27.180232558139533,BACTI-B
Rörelsemarginal_trend_ratioRank,58.369723435225616,BACTI-B
Vinstmarginal_latest_ratioRank,30.374479889042995,BACTI-B
Vinstmarginal_trend_ratioRank,74.72222222222223,BACTI-B
PE_tal_latest_ratioRank,50.0,BACTI-B
PE_tal_trend_ratioRank,50.0,BACTI-B
PB_tal_latest_ratioRank,50.0,BACTI-B
PB_tal_trend_ratioRank,50.0,BACTI-B
EV_EBITDA_latest_ratioRank,50.0,BACTI-B
EV_EBITDA_trend_ratioRank,50.0,BACTI-B
Rörelseflödesmarginal_latest_ratioRank,56.36363636363636,BACTI-B
Rörelseflödesmarginal_trend_ratioRank,32.91316526610644,BACTI-B
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,BACTI-B
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,BACTI-B
Kassaflode_till_Skuld_latest_ratioRank,41.42394822006473,BACTI-B
Kassaflode_till_Skuld_trend_ratioRank,38.41166936790924,BACTI-B
ROE_latest_ratioRank,43.19371727748691,BICO
ROE_trend_ratioRank,52.293577981651374,BICO
ROIC_latest_ratioRank,31.894934333958723,BICO
ROIC_trend_ratioRank,53.47091932457786,BICO
Soliditet_latest_ratioRank,56.80628272251309,BICO
Soliditet_trend_ratioRank,15.465268676277852,BICO
Skuldsättningsgrad_latest_ratioRank,37.980769230769226,BICO
Skuldsättningsgrad_trend_ratioRank,12.359550561797752,BICO
Räntetäckningsgrad_latest_ratioRank,41.81547619047619,BICO
Räntetäckningsgrad_trend_ratioRank,62.4441132637854,BICO
Bruttomarginal_latest_ratioRank,56.325301204819276,BICO
Bruttomarginal_trend_ratioRank,8.74811463046757,BICO
Rörelsemarginal_latest_ratioRank,27.325581395348834,BICO
Rörelsemarginal_trend_ratioRank,68.26783114992722,BICO
Vinstmarginal_latest_ratioRank,42.857142857142854,BICO
Vinstmarginal_trend_ratioRank,76.11111111111111,BICO
PE_tal_latest_ratioRank,50.0,BICO
PE_tal_trend_ratioRank,50.0,BICO
PB_tal_latest_ratioRank,50.0,BICO
PB_tal_trend_ratioRank,50.0,BICO
EV_EBITDA_latest_ratioRank,50.0,BICO
EV_EBITDA_trend_ratioRank,50.0,BICO
Rörelseflödesmarginal_latest_ratioRank,49.09090909090909,BICO
Rörelseflödesmarginal_trend_ratioRank,83.33333333333334,BICO
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,BICO
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,BICO
Kassaflode_till_Skuld_latest_ratioRank,39.482200647249186,BICO
Kassaflode_till_Skuld_trend_ratioRank,67.58508914100486,BICO
ROE_latest_ratioRank,84.68586387434554,BIOG-B
ROE_trend_ratioRank,78.1127129750983,BIOG-B
ROIC_latest_ratioRank,50.0,BIOG-B
ROIC_trend_ratioRank,50.0,BIOG-B
Soliditet_latest_ratioRank,87.95811518324608,BIOG-B
Soliditet_trend_ratioRank,40.49803407601573,BIOG-B
Skuldsättningsgrad_latest_ratioRank,50.0,BIOG-B
Skuldsättningsgrad_trend_ratioRank,50.0,BIOG-B
Räntetäckningsgrad_latest_ratioRank,97.76785714285714,BIOG-B
Räntetäckningsgrad_trend_ratioRank,89.56780923994039,BIOG-B
Bruttomarginal_latest_ratioRank,74.54819277108435,BIOG-B
Bruttomarginal_trend_ratioRank,35.444947209653094,BIOG-B
Rörelsemarginal_latest_ratioRank,86.9186046511628,BIOG-B
Rörelsemarginal_trend_ratioRank,44.97816593886463,BIOG-B
Vinstmarginal_latest_ratioRank,88.3495145631068,BIOG-B
Vinstmarginal_trend_ratioRank,49.861111111111114,BIOG-B
PE_tal_latest_ratioRank,50.0,BIOG-B
PE_tal_trend_ratioRank,50.0,BIOG-B
PB_tal_latest_ratioRank,50.0,BIOG-B
PB_tal_trend_ratioRank,50.0,BIOG-B
EV_EBITDA_latest_ratioRank,50.0,BIOG-B
EV_EBITDA_trend_ratioRank,50.0,BIOG-B
Rörelseflödesmarginal_latest_ratioRank,85.73426573426573,BIOG-B
Rörelseflödesmarginal_trend_ratioRank,40.056022408963585,BIOG-B
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,BIOG-B
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,BIOG-B
Kassaflode_till_Skuld_latest_ratioRank,50.0,BIOG-B
Kassaflode_till_Skuld_trend_ratioRank,50.0,BIOG-B
ROE_latest_ratioRank,17.146596858638745,BINV
ROE_trend_ratioRank,19.790301441677588,BINV
ROIC_latest_ratioRank,8.25515947467167,BINV
ROIC_trend_ratioRank,4.690431519699812,BINV
Soliditet_latest_ratioRank,91.62303664921467,BINV
Soliditet_trend_ratioRank,37.61467889908257,BINV
Skuldsättningsgrad_latest_ratioRank,89.58333333333334,BINV
Skuldsättningsgrad_trend_ratioRank,52.00642054574639,BINV
Räntetäckningsgrad_latest_ratioRank,4.017857142857143,BINV
Räntetäckningsgrad_trend_ratioRank,5.812220566318927,BINV
Bruttomarginal_latest_ratioRank,50.0,BINV
Bruttomarginal_trend_ratioRank,50.0,BINV
Rörelsemarginal_latest_ratioRank,5.6686046511627906,BINV
Rörelsemarginal_trend_ratioRank,91.41193595342067,BINV
Vinstmarginal_latest_ratioRank,6.2413314840499305,BINV
Vinstmarginal_trend_ratioRank,92.36111111111111,BINV
PE_tal_latest_ratioRank,50.0,BINV
PE_tal_trend_ratioRank,50.0,BINV
PB_tal_latest_ratioRank,50.0,BINV
PB_tal_trend_ratioRank,50.0,BINV
EV_EBITDA_latest_ratioRank,50.0,BINV
EV_EBITDA_trend_ratioRank,50.0,BINV
Rörelseflödesmarginal_latest_ratioRank,5.034965034965035,BINV
Rörelseflödesmarginal_trend_ratioRank,92.01680672268907,BINV
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,BINV
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,BINV
Kassaflode_till_Skuld_latest_ratioRank,2.26537216828479,BINV
Kassaflode_till_Skuld_trend_ratioRank,3.565640194489465,BINV
ROE_latest_ratioRank,81.15183246073299,CEVI
ROE_trend_ratioRank,51.50720838794234,CEVI
ROIC_latest_ratioRank,88.74296435272045,CEVI
ROIC_trend_ratioRank,56.66041275797373,CEVI
Soliditet_latest_ratioRank,83.24607329842932,CEVI
Soliditet_trend_ratioRank,91.08781127129751,CEVI
Skuldsättningsgrad_latest_ratioRank,85.8974358974359,CEVI
Skuldsättningsgrad_trend_ratioRank,79.7752808988764,CEVI
Räntetäckningsgrad_latest_ratioRank,93.89880952380952,CEVI
Räntetäckningsgrad_trend_ratioRank,68.55439642324889,CEVI
Bruttomarginal_latest_ratioRank,68.82530120481928,CEVI
Bruttomarginal_trend_ratioRank,33.4841628959276,CEVI
Rörelsemarginal_latest_ratioRank,85.90116279069767,CEVI
Rörelsemarginal_trend_ratioRank,32.1688500727802,CEVI
Vinstmarginal_latest_ratioRank,85.5755894590846,CEVI
Vinstmarginal_trend_ratioRank,49.02777777777778,CEVI
PE_tal_latest_ratioRank,50.0,CEVI
PE_tal_trend_ratioRank,50.0,CEVI
PB_tal_latest_ratioRank,50.0,CEVI
PB_tal_trend_ratioRank,50.0,CEVI
EV_EBITDA_latest_ratioRank,50.0,CEVI
EV_EBITDA_trend_ratioRank,50.0,CEVI
Rörelseflödesmarginal_latest_ratioRank,86.7132867132867,CEVI
Rörelseflödesmarginal_trend_ratioRank,49.85994397759104,CEVI
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,CEVI
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,CEVI
Kassaflode_till_Skuld_latest_ratioRank,95.46925566343042,CEVI
Kassaflode_till_Skuld_trend_ratioRank,91.57212317666126,CEVI
ROE_latest_ratioRank,21.98952879581152,CINPHA
ROE_trend_ratioRank,95.01965923984272,CINPHA
ROIC_latest_ratioRank,12.007504690431519,CINPHA
ROIC_trend_ratioRank,99.43714821763602,CINPHA
Soliditet_latest_ratioRank,94.76439790575915,CINPHA
Soliditet_trend_ratioRank,5.766710353866317,CINPHA
Skuldsättningsgrad_latest_ratioRank,95.67307692307693,CINPHA
Skuldsättningsgrad_trend_ratioRank,89.08507223113965,CINPHA
Räntetäckningsgrad_latest_ratioRank,20.238095238095237,CINPHA
Räntetäckningsgrad_trend_ratioRank,98.36065573770492,CINPHA
Bruttomarginal_latest_ratioRank,50.0,CINPHA
Bruttomarginal_trend_ratioRank,50.0,CINPHA
Rörelsemarginal_latest_ratioRank,2.616279069767442,CINPHA
Rörelsemarginal_trend_ratioRank,2.6200873362445414,CINPHA
Vinstmarginal_latest_ratioRank,2.496532593619972,CINPHA
Vinstmarginal_trend_ratioRank,3.0555555555555554,CINPHA
PE_tal_latest_ratioRank,50.0,CINPHA
PE_tal_trend_ratioRank,50.0,CINPHA
PB_tal_latest_ratioRank,50.0,CINPHA
PB_tal_trend_ratioRank,50.0,CINPHA
EV_EBITDA_latest_ratioRank,50.0,CINPHA
EV_EBITDA_trend_ratioRank,50.0,CINPHA
Rörelseflödesmarginal_latest_ratioRank,1.9580419580419581,CINPHA
Rörelseflödesmarginal_trend_ratioRank,1.8207282913165268,CINPHA
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,CINPHA
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,CINPHA
Kassaflode_till_Skuld_latest_ratioRank,0.16181229773462785,CINPHA
Kassaflode_till_Skuld_trend_ratioRank,0.48622366288492713,CINPHA
ROE_latest_ratioRank,97.64397905759162,HNSA
ROE_trend_ratioRank,96.98558322411533,HNSA
ROIC_latest_ratioRank,1.3133208255159476,HNSA
ROIC_trend_ratioRank,3.564727954971857,HNSA
Soliditet_latest_ratioRank,1.1780104712041886,HNSA
Soliditet_trend_ratioRank,1.1795543905635648,HNSA
Skuldsättningsgrad_latest_ratioRank,97.59615384615384,HNSA
Skuldsättningsgrad_trend_ratioRank,96.14767255216692,HNSA
Räntetäckningsgrad_latest_ratioRank,30.357142857142854,HNSA
Räntetäckningsgrad_trend_ratioRank,93.59165424739196,HNSA
Bruttomarginal_latest_ratioRank,55.57228915662651,HNSA
Bruttomarginal_trend_ratioRank,17.043740573152338,HNSA
Rörelsemarginal_latest_ratioRank,8.430232558139535,HNSA
Rörelsemarginal_trend_ratioRank,95.19650655021834,HNSA
Vinstmarginal_latest_ratioRank,7.628294036061026,HNSA
Vinstmarginal_trend_ratioRank,95.27777777777777,HNSA
PE_tal_latest_ratioRank,50.0,HNSA
PE_tal_trend_ratioRank,50.0,HNSA
PB_tal_latest_ratioRank,50.0,HNSA
PB_tal_trend_ratioRank,50.0,HNSA
EV_EBITDA_latest_ratioRank,50.0,HNSA
EV_EBITDA_trend_ratioRank,50.0,HNSA
Rörelseflödesmarginal_latest_ratioRank,7.5524475524475525,HNSA
Rörelseflödesmarginal_trend_ratioRank,95.93837535014006,HNSA
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,HNSA
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,HNSA
Kassaflode_till_Skuld_latest_ratioRank,16.828478964401295,HNSA
Kassaflode_till_Skuld_trend_ratioRank,93.51701782820098,HNSA
ROE_latest_ratioRank,54.05759162303665,HUM
ROE_trend_ratioRank,49.93446920052425,HUM
ROIC_latest_ratioRank,48.78048780487805,HUM
ROIC_trend_ratioRank,59.28705440900563,HUM
Soliditet_latest_ratioRank,19.10994764397906,HUM
Soliditet_trend_ratioRank,64.22018348623854,HUM
Skuldsättningsgrad_latest_ratioRank,10.416666666666668,HUM
Skuldsättningsgrad_trend_ratioRank,84.1091492776886,HUM
Räntetäckningsgrad_latest_ratioRank,50.44642857142857,HUM
Räntetäckningsgrad_trend_ratioRank,57.526080476900155,HUM
Bruttomarginal_latest_ratioRank,91.1144578313253,HUM
Bruttomarginal_trend_ratioRank,43.74057315233786,HUM
Rörelsemarginal_latest_ratioRank,51.01744186046512,HUM
Rörelsemarginal_trend_ratioRank,42.066957787481805,HUM
Vinstmarginal_latest_ratioRank,49.09847434119279,HUM
Vinstmarginal_trend_ratioRank,50.0,HUM
PE_tal_latest_ratioRank,50.0,HUM
PE_tal_trend_ratioRank,50.0,HUM
PB_tal_latest_ratioRank,50.0,HUM
PB_tal_trend_ratioRank,50.0,HUM
EV_EBITDA_latest_ratioRank,50.0,HUM
EV_EBITDA_trend_ratioRank,50.0,HUM
Rörelseflödesmarginal_latest_ratioRank,49.510489510489506,HUM
Rörelseflödesmarginal_trend_ratioRank,43.27731092436975,HUM
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,HUM
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,HUM
Kassaflode_till_Skuld_latest_ratioRank,45.9546925566343,HUM
Kassaflode_till_Skuld_trend_ratioRank,45.05672609400324,HUM
ROE_latest_ratioRank,79.97382198952879,MCAP
ROE_trend_ratioRank,70.24901703800786,MCAP
ROIC_latest_ratioRank,84.9906191369606,MCAP
ROIC_trend_ratioRank,76.17260787992495,MCAP
Soliditet_latest_ratioRank,67.80104712041884,MCAP
Soliditet_trend_ratioRank,73.39449541284404,MCAP
Skuldsättningsgrad_latest_ratioRank,58.493589743589745,MCAP
Skuldsättningsgrad_trend_ratioRank,71.42857142857143,MCAP
Räntetäckningsgrad_latest_ratioRank,86.01190476190477,MCAP
Räntetäckningsgrad_trend_ratioRank,67.95827123695976,MCAP
Bruttomarginal_latest_ratioRank,61.897590361445786,MCAP
Bruttomarginal_trend_ratioRank,25.037707390648567,MCAP
Rörelsemarginal_latest_ratioRank,74.70930232558139,MCAP
Rörelsemarginal_trend_ratioRank,56.76855895196506,MCAP
Vinstmarginal_latest_ratioRank,77.39251040221914,MCAP
Vinstmarginal_trend_ratioRank,64.30555555555556,MCAP
PE_tal_latest_ratioRank,50.0,MCAP
PE_tal_trend_ratioRank,50.0,MCAP
PB_tal_latest_ratioRank,50.0,MCAP
PB_tal_trend_ratioRank,50.0,MCAP
EV_EBITDA_latest_ratioRank,50.0,MCAP
EV_EBITDA_trend_ratioRank,50.0,MCAP
Rörelseflödesmarginal_latest_ratioRank,79.30069930069929,MCAP
Rörelseflödesmarginal_trend_ratioRank,68.4873949579832,MCAP
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,MCAP
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,MCAP
Kassaflode_till_Skuld_latest_ratioRank,83.00970873786407,MCAP
Kassaflode_till_Skuld_trend_ratioRank,73.58184764991897,MCAP
ROE_latest_ratioRank,85.86387434554975,RAY-B
ROE_trend_ratioRank,87.54914809960681,RAY-B
ROIC_latest_ratioRank,87.99249530956847,RAY-B
ROIC_trend_ratioRank,91.93245778611632,RAY-B
Soliditet_latest_ratioRank,35.86387434554974,RAY-B
Soliditet_trend_ratioRank,77.98165137614679,RAY-B
Skuldsättningsgrad_latest_ratioRank,41.98717948717949,RAY-B
Skuldsättningsgrad_trend_ratioRank,85.87479935794543,RAY-B
Räntetäckningsgrad_latest_ratioRank,89.73214285714286,RAY-B
Räntetäckningsgrad_trend_ratioRank,80.02980625931446,RAY-B
Bruttomarginal_latest_ratioRank,89.00602409638554,RAY-B
Bruttomarginal_trend_ratioRank,43.288084464555055,RAY-B
Rörelsemarginal_latest_ratioRank,83.72093023255815,RAY-B
Rörelsemarginal_trend_ratioRank,83.55167394468704,RAY-B
Vinstmarginal_latest_ratioRank,84.0499306518724,RAY-B
Vinstmarginal_trend_ratioRank,81.52777777777777,RAY-B
PE_tal_latest_ratioRank,50.0,RAY-B
PE_tal_trend_ratioRank,50.0,RAY-B
PB_tal_latest_ratioRank,50.0,RAY-B
PB_tal_trend_ratioRank,50.0,RAY-B
EV_EBITDA_latest_ratioRank,50.0,RAY-B
EV_EBITDA_trend_ratioRank,50.0,RAY-B
Rörelseflödesmarginal_latest_ratioRank,93.98601398601399,RAY-B
Rörelseflödesmarginal_trend_ratioRank,59.80392156862745,RAY-B
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,RAY-B
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,RAY-B
Kassaflode_till_Skuld_latest_ratioRank,83.49514563106796,RAY-B
Kassaflode_till_Skuld_trend_ratioRank,72.12317666126418,RAY-B
ROE_latest_ratioRank,41.8848167539267,SEDANA
ROE_trend_ratioRank,72.608125819135,SEDANA
ROIC_latest_ratioRank,27.76735459662289,SEDANA
ROIC_trend_ratioRank,79.36210131332082,SEDANA
Soliditet_latest_ratioRank,96.20418848167539,SEDANA
Soliditet_trend_ratioRank,55.04587155963303,SEDANA
Skuldsättningsgrad_latest_ratioRank,93.58974358974359,SEDANA
Skuldsättningsgrad_trend_ratioRank,52.487961476725516,SEDANA
Räntetäckningsgrad_latest_ratioRank,13.839285714285715,SEDANA
Räntetäckningsgrad_trend_ratioRank,88.37555886736214,SEDANA
Bruttomarginal_latest_ratioRank,73.19277108433735,SEDANA
Bruttomarginal_trend_ratioRank,68.47662141779789,SEDANA
Rörelsemarginal_latest_ratioRank,23.11046511627907,SEDANA
Rörelsemarginal_trend_ratioRank,79.62154294032024,SEDANA
Vinstmarginal_latest_ratioRank,34.11927877947296,SEDANA
Vinstmarginal_trend_ratioRank,84.30555555555556,SEDANA
PE_tal_latest_ratioRank,50.0,SEDANA
PE_tal_trend_ratioRank,50.0,SEDANA
PB_tal_latest_ratioRank,50.0,SEDANA
PB_tal_trend_ratioRank,50.0,SEDANA
EV_EBITDA_latest_ratioRank,50.0,SEDANA
EV_EBITDA_trend_ratioRank,50.0,SEDANA
Rörelseflödesmarginal_latest_ratioRank,24.195804195804197,SEDANA
Rörelseflödesmarginal_trend_ratioRank,82.77310924369748,SEDANA
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,SEDANA
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,SEDANA
Kassaflode_till_Skuld_latest_ratioRank,12.7831715210356,SEDANA
Kassaflode_till_Skuld_trend_ratioRank,87.52025931928688,SEDANA
ROE_latest_ratioRank,62.82722513089005,XVIVO
ROE_trend_ratioRank,77.32634338138925,XVIVO
ROIC_latest_ratioRank,65.47842401500938,XVIVO
ROIC_trend_ratioRank,85.36585365853658,XVIVO
Soliditet_latest_ratioRank,91.8848167539267,XVIVO
Soliditet_trend_ratioRank,80.86500655307994,XVIVO
Skuldsättningsgrad_latest_ratioRank,90.5448717948718,XVIVO
Skuldsättningsgrad_trend_ratioRank,46.06741573033708,XVIVO
Räntetäckningsgrad_latest_ratioRank,95.98214285714286,XVIVO
Räntetäckningsgrad_trend_ratioRank,87.48137108792847,XVIVO
Bruttomarginal_latest_ratioRank,77.10843373493977,XVIVO
Bruttomarginal_trend_ratioRank,65.61085972850678,XVIVO
Rörelsemarginal_latest_ratioRank,69.91279069767442,XVIVO
Rörelsemarginal_trend_ratioRank,77.43813682678311,XVIVO
Vinstmarginal_latest_ratioRank,86.26907073509015,XVIVO
Vinstmarginal_trend_ratioRank,80.55555555555556,XVIVO
PE_tal_latest_ratioRank,50.0,XVIVO
PE_tal_trend_ratioRank,50.0,XVIVO
PB_tal_latest_ratioRank,50.0,XVIVO
PB_tal_trend_ratioRank,50.0,XVIVO
EV_EBITDA_latest_ratioRank,50.0,XVIVO
EV_EBITDA_trend_ratioRank,50.0,XVIVO
Rörelseflödesmarginal_latest_ratioRank,66.85314685314685,XVIVO
Rörelseflödesmarginal_trend_ratioRank,75.21008403361344,XVIVO
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,XVIVO
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,XVIVO
Kassaflode_till_Skuld_latest_ratioRank,92.39482200647248,XVIVO
Kassaflode_till_Skuld_trend_ratioRank,88.6547811993517,XVIVO
ROE_latest_ratioRank,63.089005235602095,ALIG
ROE_trend_ratioRank,63.04062909567497,ALIG
ROIC_latest_ratioRank,61.91369606003752,ALIG
ROIC_trend_ratioRank,67.16697936210132,ALIG
Soliditet_latest_ratioRank,55.10471204188482,ALIG
Soliditet_trend_ratioRank,36.82830930537352,ALIG
Skuldsättningsgrad_latest_ratioRank,45.51282051282051,ALIG
Skuldsättningsgrad_trend_ratioRank,62.60032102728732,ALIG
Räntetäckningsgrad_latest_ratioRank,66.07142857142857,ALIG
Räntetäckningsgrad_trend_ratioRank,23.39791356184799,ALIG
Bruttomarginal_latest_ratioRank,41.1144578313253,ALIG
Bruttomarginal_trend_ratioRank,78.58220211161388,ALIG
Rörelsemarginal_latest_ratioRank,75.5813953488372,ALIG
Rörelsemarginal_trend_ratioRank,56.477438136826784,ALIG
Vinstmarginal_latest_ratioRank,72.95423023578364,ALIG
Vinstmarginal_trend_ratioRank,61.25000000000001,ALIG
PE_tal_latest_ratioRank,50.0,ALIG
PE_tal_trend_ratioRank,50.0,ALIG
PB_tal_latest_ratioRank,50.0,ALIG
PB_tal_trend_ratioRank,50.0,ALIG
EV_EBITDA_latest_ratioRank,50.0,ALIG
EV_EBITDA_trend_ratioRank,50.0,ALIG
Rörelseflödesmarginal_latest_ratioRank,74.96503496503496,ALIG
Rörelseflödesmarginal_trend_ratioRank,43.977591036414566,ALIG
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,ALIG
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,ALIG
Kassaflode_till_Skuld_latest_ratioRank,60.679611650485434,ALIG
Kassaflode_till_Skuld_trend_ratioRank,18.638573743922205,ALIG
ROE_latest_ratioRank,78.27225130890052,AQ
ROE_trend_ratioRank,68.41415465268676,AQ
ROIC_latest_ratioRank,85.17823639774859,AQ
ROIC_trend_ratioRank,78.79924953095684,AQ
Soliditet_latest_ratioRank,70.28795811518324,AQ
Soliditet_trend_ratioRank,87.81127129750983,AQ
Skuldsättningsgrad_latest_ratioRank,70.1923076923077,AQ
Skuldsättningsgrad_trend_ratioRank,78.00963081861958,AQ
Räntetäckningsgrad_latest_ratioRank,88.98809523809523,AQ
Räntetäckningsgrad_trend_ratioRank,59.910581222056635,AQ
Bruttomarginal_latest_ratioRank,55.27108433734939,AQ
Bruttomarginal_trend_ratioRank,58.22021116138764,AQ
Rörelsemarginal_latest_ratioRank,67.29651162790698,AQ
Rörelsemarginal_trend_ratioRank,62.154294032023294,AQ
Vinstmarginal_latest_ratioRank,71.28987517337032,AQ
Vinstmarginal_trend_ratioRank,66.38888888888889,AQ
PE_tal_latest_ratioRank,50.0,AQ
PE_tal_trend_ratioRank,50.0,AQ
PB_tal_latest_ratioRank,50.0,AQ
PB_tal_trend_ratioRank,50.0,AQ
EV_EBITDA_latest_ratioRank,50.0,AQ
EV_EBITDA_trend_ratioRank,50.0,AQ
Rörelseflödesmarginal_latest_ratioRank,68.25174825174825,AQ
Rörelseflödesmarginal_trend_ratioRank,71.70868347338936,AQ
Fritt_Kassaflode_per_Aktie_latest_ratioRank,50.0,AQ
Fritt_Kassaflode_per_Aktie_trend_ratioRank,50.0,AQ
Kassaflode_till_Skuld_latest_ratioRank,89.15857605177993,AQ
Kassaflode_till_Skuld_trend_ratioRank,82.33387358184766,AQ
ROE_latest_ratioRank,39.52879581151832,BERG-B
ROE_trend_ratioRank,40.76015727391874,BERG-B
ROIC_latest_ratioRank,22.88930581613508,BERG-B
ROIC_trend_ratioRank,24.765478424015008,BERG-B
Soliditet_latest_ratioRank,20.026178010471206,BERG-B
Soliditet_trend_ratioRank,32.765399737876805,BERG-B
Skuldsättningsgrad_latest_ratioRank,20.192307692307693,BERG-B
Skuldsättningsgrad_trend_ratioRank,16.53290529695024,BERG-B
Räntetäckningsgrad_latest_ratioRank,46.875,BERG-B
Räntetäckningsgrad_trend_ratioRank,47.24292101341281,BERG-B
Bruttomarginal_latest_ratioRank,51.6566265060241,BERG-B
Bruttomarginal_trend_ratioRank,74.96229260935144,BERG-B
Rörelsemarginal_latest_ratioRank,42.151162790697676,BERG-B
