Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI_3_months
2024-12-12,43.94957883427512,46.11233497244936,43.46345693555623,45.62621307373047,6552621,0.0,0.0,,,,,,,
2024-12-13,45.775027080885714,46.13714155720569,44.53491471400206,45.63613510131836,733286,0.0,0.0,,,,,,,100.0
2024-12-16,45.63613497306136,45.88415744574104,44.49523008492579,44.86726379394531,503122,0.0,0.0,,,,,,,1.2600482738450722
2024-12-17,44.89206724268736,45.189693450927734,44.54483729716068,45.189693450927734,98163,0.0,0.0,,,,,,,30.402230130686476
2024-12-18,45.18969102893701,45.53692474037589,44.89206483664824,45.288902282714844,192624,0.0,0.0,,,,,,,36.25600837266852
2024-12-19,44.842463556501414,44.9912747685299,43.899977408897406,43.949581146240234,282657,0.0,0.0,,,,,,,16.877175886563165
2024-12-20,43.800770278732344,43.85037401646533,42.31263543960697,43.00709533691406,137688,0.0,0.0,,,,,,,12.226683867436705
2024-12-23,42.80867901141559,44.296813802757654,42.26302656030552,44.14799880981445,149579,0.0,0.0,,,,,,,34.36563340665077
2024-12-27,44.24720764160156,44.29681516378849,43.80077021810003,44.24720764160156,51721,0.0,0.0,,,,,,,35.78977327195507
2024-12-30,44.04879269094425,44.24720764160156,43.65195522058445,44.24720764160156,68047,0.0,0.0,44.62072982788086,,,-0.8371046097186504,,,35.78977327195507
2025-01-02,44.29681257240673,44.941668693363816,43.65195266692726,44.197601318359375,91468,0.0,0.0,44.47786865234375,,,-0.63012761734393,,,35.39705582594118
2025-01-03,44.19760270767777,44.59444016729671,43.55274656645011,44.29681396484375,101447,0.0,0.0,44.34393653869629,,,-0.10626610429910624,,,36.799622193046204
2025-01-07,44.296815756369284,45.33850939934579,44.296815756369284,44.842464447021484,174069,0.0,0.0,44.34145660400391,,,1.129885848116987,,,43.60862908967477
2025-01-08,44.74325216622887,45.53692709947952,43.453536076480404,43.8007698059082,130839,0.0,0.0,44.20256423950195,,,-0.9089844458269762,,,36.10015687168778
2025-01-09,44.04879319971977,44.39602315190325,43.45353698730469,43.45353698730469,89159,0.0,0.0,44.01902770996094,,,-1.2846506433132479,,,34.11990774360214
2025-01-10,43.503139655305525,44.594440792291024,42.95749097907405,43.651954650878906,126267,0.0,0.0,43.989265060424806,,,-0.7668016482715987,,,36.14397387661972
2025-01-13,43.65195234431777,43.701556078713665,42.26302507409872,42.65986251831055,74416,0.0,0.0,43.954541778564455,,,-2.945495978040865,,,31.28416447244406
2025-01-14,42.31263275839742,43.20551133458036,42.31263275839742,42.808677673339844,46868,0.0,0.0,43.820609664916994,,,-2.3092604126576264,,,32.65763504778545
2025-01-15,42.75907257895537,43.403932518757365,42.560657629344824,42.709468841552734,292996,0.0,0.0,43.66683578491211,,,-2.1924348905769975,,,32.22343482956687
2025-01-16,42.85828412371509,43.056702859169654,42.56065791279453,43.00709533691406,118369,0.0,0.0,43.54282455444336,,,-1.2303501736766067,,,34.85119378925474
2025-01-17,44.09839352292549,44.09839352292549,41.965398883201026,42.65986251831055,544291,0.0,0.0,43.38905067443848,,,-1.6805810332179372,,,33.326786263330206
