Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_DIFF,RSI
2023-06-12,127.87108433423421,128.71890964417662,125.97596510213336,126.32506561279297,2406890,0.0,0.0,,,,
2023-06-13,133.656208467736,134.354409497893,130.41454669519763,131.3621063232422,5885578,0.0,0.0,,,,100.0
2023-06-14,131.3621086585343,131.5117329517114,130.06544088253924,131.0130157470703,3117744,0.0,0.0,,,,93.05477959866985
2023-06-15,130.66391022677138,132.55902955441755,130.2649425429432,132.2598114013672,4069129,0.0,0.0,,,,94.51895002974544
2023-06-16,132.5590238576314,133.00788150720015,131.36210563794342,132.45928955078125,15460183,0.0,0.0,,,,94.71106387120243
2023-06-19,131.86082849789744,132.2598114013672,130.61403546138246,132.2598114013672,3491346,0.0,0.0,,,,91.26606637539965
2023-06-20,130.51430209665438,131.1626283924868,128.96827567623663,129.8160858154297,3862432,0.0,0.0,,,,61.67138419273696
2023-06-21,128.918381874269,129.21761520494567,127.42223044052506,128.070556640625,3384556,0.0,0.0,,,,49.359274525739394
2023-06-22,127.42224440342487,127.42224440342487,125.82635088785096,126.77391052246094,3157369,0.0,0.0,,,,42.56179713109854
2023-06-26,125.97597210757996,128.7189168021567,125.02840482901551,128.22019958496094,3922392,0.0,0.0,,,,50.71473964686724
2023-06-27,127.97082234349239,128.31991521291565,126.7738966306054,128.070556640625,2960930,0.0,0.0,,,,49.925119042515796
2023-06-28,129.06799711390332,129.7163385647071,128.46954564351543,129.46697998046875,2669375,0.0,0.0,,,,56.70021633534672
2023-06-29,129.46699289445903,130.31480303365208,129.06800998809612,129.8160858154297,1527847,0.0,0.0,,,,58.222050816791054
2023-06-30,130.1651813054489,132.45928333023923,129.91582272057255,132.40940856933594,5869754,0.0,0.0,,,,67.39073230122739
2023-07-03,132.409406435418,132.85824883703378,129.6165872858842,130.0654296875,5468684,0.0,0.0,,,,55.528700455845375
2023-07-04,129.9657020033377,132.0603050573918,129.71634340978548,131.71121215820312,5033697,0.0,0.0,,,,60.752370770828826
2023-07-05,129.86595061072705,130.51429207642477,127.42223947298154,128.0207061767578,4563637,0.0,0.0,,,,47.327558913897
2023-07-06,127.57185964574339,127.57185964574339,124.03096452723024,124.6792984008789,4743401,0.0,0.0,,,,38.93787699998451
2023-07-07,125.178013638276,125.42737223118093,124.18057926665627,124.47981262207031,4129124,0.0,0.0,,,,38.49909474738024
2023-07-10,123.83147875855343,124.72917121497525,122.78416962442458,124.47981262207031,5821271,0.0,0.0,129.08795776367188,,,38.49909474738024
2023-07-11,126.12557888632922,126.12557888632922,121.1882815699983,121.33789825439453,7999573,0.0,0.0,128.83859939575194,,,31.927215205696896
2023-07-12,121.68699129478269,121.83660796997802,115.1537932264216,116.50033569335938,11721236,0.0,0.0,128.09551086425782,,,24.88393370914359
2023-07-13,117.0489237792184,119.04379255299227,116.25098083560111,118.245849609375,5076327,0.0,0.0,127.45715255737305,,,30.814680237997266
2023-07-14,117.19854080070884,118.49520855136828,116.64994884239435,117.69725799560547,3741882,0.0,0.0,126.72902488708496,,,30.012648812348814
2023-07-17,116.99905643530582,117.79699937762413,115.40315533102829,117.4478988647461,3727883,0.0,0.0,125.9784553527832,,,29.63507613298826
2023-07-18,118.04635624086723,118.29571483352213,112.01188286451077,112.41085052490234,8215768,0.0,0.0,124.98600730895996,,,23.267415524637656
2023-07-19,112.41085159655684,116.64994771210307,103.18458358036796,112.9095687866211,19627136,0.0,0.0,124.14068145751953,,,24.986035343967643
2023-07-20,111.96200484233293,112.51059677412987,108.07200938820768,110.9146957397461,9375017,0.0,0.0,123.28288841247559,,,22.787463553085473
2023-07-21,111.01444399399618,113.75738840201673,109.66790156038462,113.10905456542969,5620667,0.0,0.0,122.59964561462402,,,30.076095783800298
2023-07-24,112.01188291812981,115.60264513211523,112.01188291812981,114.55533599853516,6324551,0.0,0.0,121.91640243530273,,,34.46694459411573
2023-07-25,114.55532940156151,117.24840661432779,113.60776984751516,116.40058135986328,7156273,0.0,0.0,121.33290367126465,,,39.67202625710095
2023-07-26,106.57585841929438,112.31110591262367,103.83291396596297,104.18201446533203,13865137,0.0,0.0,120.06865539550782,,,25.326992292857184
2023-07-27,105.1794497076315,106.52599217495288,103.8827896118164,103.8827896118164,10573334,0.0,0.0,118.77199058532715,,,25.08774834606784
2023-07-28,103.58355802112989,104.33163380020856,102.33676505599877,103.28433227539062,8035355,0.0,0.0,117.31573677062988,,,24.587492924875306
2023-07-31,102.83548183143743,103.33419901549854,101.38920504158833,101.68843078613281,4323073,0.0,0.0,115.89688682556152,,,23.255756847603934
2023-08-01,101.2395828113985,101.6385580587276,100.09253182900981,100.5413818359375,5557459,0.0,0.0,114.33839530944825,,,22.320008998233448
2023-08-02,105.72804578819706,106.32650490276993,101.93779204620142,102.93522644042969,12410513,0.0,0.0,113.08412132263183,,,28.76225370969233
2023-08-03,101.9377879651147,103.23445566962747,101.18971219939274,101.7383041381836,8789861,0.0,0.0,111.93707160949707,,,27.532743261025644
2023-08-04,102.23702400706293,103.18458362466365,101.78818157974058,102.98509979248047,6846504,0.0,0.0,110.86233596801758,,,30.84880789108098
2023-08-07,102.8853519883976,103.03496865888282,101.48894241356878,102.38663482666016,4333225,0.0,0.0,109.75767707824707,,,30.13596406955199
2023-08-08,101.73830488999383,104.23189079416034,101.48894629957718,102.78561401367188,8407845,0.0,0.0,108.83006286621094,,,31.276108680145256
2023-08-09,102.78561183071753,103.83291332233279,101.78817749023438,101.78817749023438,4914657,0.0,0.0,108.09445495605469,,,29.959779263900572
2023-08-10,102.13728280961274,104.33163541834888,102.03754089281937,104.03240966796875,4344142,0.0,0.0,107.38378295898437,,,36.44153247953657
2023-08-11,103.78304440148898,104.0324029823577,101.88791766492272,102.38663482666016,3344704,0.0,0.0,106.61825180053711,,,33.959573867610374
2023-08-14,102.2370245376071,103.43394275655821,101.88792402456471,103.23445892333984,3946896,0.0,0.0,105.9075798034668,,,36.364049917869025
2023-08-15,103.08484582601216,103.08484582601216,101.33933559031831,102.03754425048828,3747472,0.0,0.0,105.3889144897461,,,34.45671658781352
2023-08-16,101.58868605624568,102.53625324559674,101.3892022320771,101.78817749023438,3612709,0.0,0.0,104.83284492492676,,,34.05593549719852
2023-08-17,101.23958859473096,101.23958859473096,98.94548649890251,99.1050796508789,5066068,0.0,0.0,104.2423641204834,,,30.01112452183274
2023-08-18,98.8457466308836,98.8457466308836,97.17005654953029,98.0677490234375,3926636,0.0,0.0,103.49029884338378,,,28.59698879061618
2023-08-21,98.50662131409307,98.50662131409307,96.61149447369691,96.77108001708984,3779245,0.0,0.0,102.60108604431153,115.77819244384766,-11.38133712523368,26.8912355806891
2023-08-22,97.0703125,97.5490843455066,96.31226024870634,97.0703125,4183558,0.0,0.0,101.63457260131835,115.1930973815918,-11.770258017595538,27.959156201157313
2023-08-23,97.3495998108456,97.40945105191692,96.01304131411325,97.15011596679688,4780908,0.0,0.0,101.2829776763916,114.5088575744629,-11.550093310005092,28.260129398984517
2023-08-24,98.04780241333532,98.64626151824453,96.35215940463544,96.77108001708984,4159851,0.0,0.0,100.92739219665528,113.82401885986329,-11.33032095720144,27.668862369236734
2023-08-25,94.79615963677988,97.28974546179043,94.79615963677988,96.45189666748047,5258913,0.0,0.0,100.58577041625976,113.10786056518555,-11.070928303616121,27.153654703466245
2023-08-28,96.45190742022943,98.08769929501375,96.45190742022943,97.94805908203125,2694120,0.0,0.0,100.39875183105468,112.41763595581055,-10.691279906900274,33.41266732740499
2023-08-29,98.52655990271803,99.18487019988785,97.86825721536809,98.7260513305664,4234721,0.0,0.0,100.30798530578613,111.74696075439454,-10.236498041096437,36.469432032789086
2023-08-30,99.14497650829354,99.14497650829354,97.64882497429461,98.02784729003906,3216591,0.0,0.0,100.0626163482666,111.11119598388672,-9.943714076502582,34.920123427837396
2023-08-31,98.10764549733686,98.52656610747033,97.48923344679196,97.6488265991211,6655644,0.0,0.0,99.85814247131347,110.50276138305664,-9.632898561551514,34.07387912819105
2023-09-01,97.38948748476832,98.36697647761682,96.93066860561741,97.46928405761719,3364699,0.0,0.0,99.58235168457031,109.91666885375976,-9.401956297400979,33.657782100397995
2023-09-04,97.94805671125678,99.02528770803737,97.90816603121664,98.4068832397461,1768175,0.0,0.0,99.38336410522462,109.32040252685547,-9.089829704194278,37.921135504632176
2023-09-05,98.14754128606111,98.5864072241497,97.80840965090796,98.32707977294922,2110152,0.0,0.0,99.16043739318847,108.72553298950196,-8.797469493423451,37.69906994644508
2023-09-06,98.32708105553013,98.38692468200004,97.09025696980328,97.36954498291016,3240472,0.0,0.0,98.93950576782227,108.08358428955079,-8.460191787526185,35.047095178285375
2023-09-07,96.75113015542598,97.13015246186048,95.7736411622359,96.23246765136719,2713868,0.0,0.0,98.54950866699218,107.41191192626952,-8.250857004910907,32.15442069812343
2023-09-08,96.35216115143967,96.59154327577913,94.87596250655575,95.15524291992188,2071393,0.0,0.0,98.18793907165528,106.66682861328125,-7.948946876789637,29.657084627852512
2023-09-11,95.2549811264076,95.91329145496873,95.15523921263718,95.55421447753906,2484976,0.0,0.0,97.80392684936524,105.97660430908203,-7.711775172453236,31.770707369393946
2023-09-12,95.55421548771547,95.69385569043433,92.42227218132894,92.78134155273438,4458547,0.0,0.0,97.34111671447754,105.19800689697266,-7.4686682896852705,25.9374942770921
2023-09-13,92.46215869169782,92.9808288011207,91.8038559956703,92.82123565673828,5237740,0.0,0.0,96.89276962280273,104.49401748657226,-7.274337848811592,26.147586068561083
2023-09-14,92.78134418666882,95.27493017718133,91.94350294657046,95.15524291992188,4671306,0.0,0.0,96.69527778625488,103.90353637695313,-6.937452604642161,37.3455874447616
2023-09-15,95.8933416667138,96.63144098472493,95.49436638866275,96.0329818725586,7359349,0.0,0.0,96.59353942871094,103.33459976196289,-6.523526823329617,40.97046259847313
2023-09-18,96.03297855690475,96.25241533274753,95.1352861147389,95.77364349365234,2679942,0.0,0.0,96.54366760253906,102.76047637939453,-6.049805329728954,40.22987543210135
2023-09-19,95.39462397235137,95.57416246604369,94.17775280508346,94.65652465820312,2683891,0.0,0.0,96.42297821044922,102.2268489074707,-5.677442627890036,37.11743838178121
2023-09-20,94.71636875092075,95.25498423464063,94.53683025634746,95.0156021118164,4890465,0.0,0.0,96.31625251770019,101.79715423583984,-5.38414041068545,38.757566498108595
2023-09-21,94.23760475134873,94.35729200816314,92.92099165764675,93.5593490600586,3765720,0.0,0.0,96.15566596984863,101.30342422485352,-5.08152443453333,34.794006931439895
2023-09-22,93.28006043686862,93.9383707843881,92.80129619305487,93.41970825195312,4258490,0.0,0.0,96.00405654907226,100.81787322998046,-4.774765154911745,34.430400835531685
2023-09-25,93.41970258019272,93.65908468756608,91.5644741259543,93.61918640136719,3981315,0.0,0.0,95.78761291503906,100.34129898071289,-4.53819724473481,35.46785865139822
2023-09-26,92.70155647342482,93.51945238499273,92.04324611030349,92.1629409790039,3407572,0.0,0.0,95.45945739746094,99.93634078979493,-4.479735156353802,31.544038138535953
2023-09-27,92.26267474896117,93.59923308720552,92.26267474896117,93.0406723022461,3281241,0.0,0.0,95.2100986480713,99.53896286010742,-4.348914322243775,36.130515778385714
2023-09-28,93.00078104126648,93.59924015747492,92.44222021411466,92.90103912353516,2354604,0.0,0.0,94.97270927429199,99.17868972778321,-4.24081066712559,35.72050310432
2023-09-29,93.65908914178,94.41714139597018,92.78134202330075,93.14041900634766,4696173,0.0,0.0,94.75626602172852,98.77931701660157,-4.072766563264355,37.039592887208585
2023-10-02,93.3598560758094,94.21765024799338,92.00334471560313,92.70155334472656,3268462,0.0,0.0,94.47099952697754,98.34224136352539,-3.93649949693304,35.59731876944828
2023-10-03,92.28262539296915,92.92099039653769,91.00591060547285,92.26268005371094,3408625,0.0,0.0,94.16777954101562,97.85948333740234,-3.772453798533119,34.16463410396089
2023-10-04,91.26524863886522,93.24017212166666,90.88622630208624,92.96088409423828,2869095,0.0,0.0,93.94734649658203,97.63506072998047,-3.7770389098207056,38.4114295076105
2023-10-05,93.26011326427219,94.59667166261862,92.96087991040524,93.00077819824219,4804201,0.0,0.0,93.78576202392578,97.41742050170899,-3.7279353724208852,38.65492606219486
2023-10-06,92.82124215872494,94.79616560478783,92.68160195251873,94.57672882080078,3595301,0.0,0.0,93.75683631896973,97.24326843261719,-3.585268337687876,47.48726816631929
