Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI,earningsGrowth,revenueGrowth,profitMargins,grossMargins,returnOnEquity,debtToEquity,priceToBook,forwardPE,longName,sector,longBusinessSummary
2022-06-23,183.6206100152463,183.6206100152463,177.0234623500279,179.58901977539062,10942,0.0,0.0,,,,,,,,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-06-27,179.58901921256646,182.52108483236344,175.19092078287093,178.8560028076172,8214,0.0,0.0,,,,,,,0.0,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-06-28,178.85598304201278,179.9555075279268,172.62534428850006,173.72486877441406,7444,0.0,0.0,,,,,,,0.0,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-06-29,175.2225308122306,175.2225308122306,160.24624612742457,162.86709594726562,29066,47.940002,0.0,,,,,,,0.0,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-06-30,163.2414709472656,163.2414709472656,147.51637512207031,149.7628173828125,27862,0.0,0.0,,,,,,,0.0,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-01,149.76284787332935,150.511662112696,140.62731643825595,148.86427307128906,49977,0.0,0.0,,,,,,,0.0,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-04,148.86424784998223,152.38367189352778,130.59317664941094,131.19223022460938,29834,0.0,0.0,,,,,,,0.0,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-05,131.9410574385932,138.08133148560194,126.10030449592722,128.04722595214844,17123,0.0,0.0,,,,,,,0.0,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-06,128.19700109436482,134.63680840462573,127.44818682228791,133.2889404296875,15159,0.0,0.0,,,,,,,11.626769010115154,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-07,133.28892494086645,150.88605828980107,133.13916438905378,149.01402282714844,21557,0.0,0.0,153.5206497192383,,,-2.9355183816194543,,,35.75811604745344,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-08,150.1372485305324,151.63487694480202,145.71924927883612,148.2652130126953,22702,0.0,0.0,150.38826904296874,,,-1.4117165147148778,,,35.26430652401589,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-11,149.61306563192525,149.61306563192525,145.2699413877118,149.1637725830078,8384,0.0,0.0,147.4190460205078,,,1.1835150271270192,,,36.39933438521695,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-12,149.16377692119724,149.16377692119724,144.82065255067099,148.4149627685547,6939,0.0,0.0,144.88805541992187,,,2.434229197438641,,,35.835456584857894,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-13,149.16377503777267,186.82912872530892,149.16377503777267,158.3741912841797,25047,0.0,0.0,144.4387649536133,,,9.647982198575141,,,47.48730256214414,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-14,166.2367609197443,166.2367609197443,151.26047615219977,152.38369750976562,10510,0.0,0.0,144.7008529663086,,,5.309467350027211,,,42.48925535292102,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-15,157.9997974674876,157.9997974674876,150.1372483044136,153.5069122314453,2801,0.0,0.0,145.1651168823242,,,5.746418649518425,,,43.68606094227287,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-18,155.37894112723214,160.99504743303572,153.5069056919643,159.871826171875,6057,0.0,0.0,148.03307647705077,,,7.99736786978116,,,50.03180707698017,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-19,164.73911830357144,164.73911830357144,156.1277553013393,157.2509765625,3464,0.0,0.0,150.95345153808594,,,4.171832416051232,,,47.650744934466765,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-20,157.2510009765625,168.85762247721354,157.2510009765625,168.48321533203125,6645,0.0,0.0,154.4728790283203,,,9.069770947392232,,,57.07850089667231,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-21,170.35520359621208,176.72012329101562,170.35520359621208,176.72012329101562,9861,0.0,0.0,157.24348907470704,,,12.386289779575643,,,62.42295143257775,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-22,176.7201384513609,176.7201384513609,171.10403235650833,174.0992889404297,3650,0.0,0.0,159.82689666748047,,,8.929906399073055,,,59.86856233593014,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-25,174.09929963408922,186.45473380166976,174.09929963408922,182.71066284179688,4774,0.0,0.0,163.18158569335938,,,11.967696640192793,,,64.94450200490436,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
2022-07-26,183.4594748722567,186.08032451328893,180.0898110480724,180.46421813964844,2544,0.0,0.0,166.38651123046876,,,8.460846257951808,,,62.71597509871313,,,,,,,13.994471,,Corem Property Group AB (publ),Unknown,
