Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_DIFF,RSI,MACD
2024-06-10 00:00:00+02:00,198.39962160719602,198.39962160719602,194.0102493160309,195.47337341308594,335316,0.0,0.0,,,,,
2024-06-11 00:00:00+02:00,196.44879602456243,199.7652196852764,193.62009529612172,194.10780334472656,357750,0.0,0.0,,,,,
2024-06-12 00:00:00+02:00,194.01024930118507,201.13078954970834,193.13238079648642,199.7652130126953,293718,0.0,0.0,,,,,
2024-06-13 00:00:00+02:00,199.76521412620255,200.35045483804117,191.86433800520263,192.9373016357422,306451,0.0,0.0,,,,,
2024-06-14 00:00:00+02:00,193.1323877902718,193.1323877902718,187.9626794837985,189.81597900390625,153396,0.0,0.0,,,,,
2024-06-17 00:00:00+02:00,189.71841902729346,193.81516340230615,188.35284253017844,189.13316345214844,107919,0.0,0.0,,,,,
2024-06-18 00:00:00+02:00,189.32826315384727,190.69383968405106,183.76837970625263,187.6700439453125,286881,0.0,0.0,,,,,
2024-06-19 00:00:00+02:00,186.30446846957807,187.57251233118313,184.9388919316452,185.13397216796875,270163,0.0,0.0,,,,,
2024-06-20 00:00:00+02:00,185.5241289397452,190.0110487040209,185.5241289397452,189.230712890625,255788,0.0,0.0,,,,,
2024-06-24 00:00:00+02:00,187.47496714950182,194.10779945432287,186.69463131064026,193.0348358154297,117346,0.0,0.0,,,,,
2024-06-25 00:00:00+02:00,191.18155180947736,192.54712836893492,189.13317208662284,189.62088012695312,181593,0.0,0.0,,,,,
2024-06-26 00:00:00+02:00,190.888917191799,192.9372968415048,186.79217277605508,189.230712890625,124526,0.0,0.0,,,,,
2024-06-27 00:00:00+02:00,189.13317408135143,191.96188967530168,188.4503857944215,190.59629821777344,92593,0.0,0.0,,,,,
2024-06-28 00:00:00+02:00,191.27910249915803,194.10780322586658,191.1815549360294,193.2299346923828,153155,0.0,0.0,,,,,
2024-07-01 00:00:00+02:00,195.66847229003906,198.78980078028962,194.6930562066065,195.66847229003906,144895,0.0,0.0,,,,50.245117773856705,
2024-07-02 00:00:00+02:00,196.05862630711923,201.52096214774986,195.66846584007467,197.03404235839844,198639,0.0,0.0,,,,52.018185677052855,
