Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI
2025-06-26,20.899999618530273,20.899999618530273,20.0,20.700000762939453,165846,0.0,0.0,,,,,,,
2025-06-27,20.700000762939453,21.5,20.700000762939453,21.149999618530273,155137,0.0,0.0,,,,,,,100.0
