Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI_3_months
2020-07-01,66.38762884292416,67.52181512158846,66.07005403538042,66.94715881347656,4819652,0.0,0.0,,,,,,,
2020-07-02,67.43108425501838,68.2779363965794,67.18912305935439,68.18720245361328,3781242,0.0,0.0,,,,,,,100.0
2020-07-03,68.09646893597696,68.29306316138582,67.29497773926143,67.58230590820312,1696707,0.0,0.0,,,,,,,66.96651793309327
2020-07-06,68.42916172769222,70.18337131454832,68.39891507367572,69.77506256103516,2792921,0.0,0.0,,,,,,,85.05895677508212
2020-07-07,69.56334217415316,69.72968972480294,68.82233835368949,68.91307830810547,2179506,0.0,0.0,,,,,,,69.85082993170337
2020-07-08,68.17208458642344,68.86772154354382,67.9603700380184,68.47453308105469,2406540,0.0,0.0,,,,,,,63.966762956730506
2020-07-09,69.06430666569723,69.10967363678225,67.23448944091797,67.23448944091797,2434622,0.0,0.0,,,,,,,51.54996775118546
2020-07-10,66.67495891655716,68.17208099365234,66.67495891655716,68.17208099365234,2366348,0.0,0.0,,,,,,,57.811472714324225
2020-07-13,68.95844854380073,70.33458995900322,68.8072213009019,70.01702117919922,4045652,0.0,0.0,,,,,,,66.44143895187383
2020-07-14,69.53310111128476,70.95461556351992,69.07943141089592,70.24385833740234,3817151,0.0,0.0,68.55467910766602,,,2.4639882378902938,,,67.27376817672726
2020-07-15,71.63513490017282,71.63513490017282,68.08135435641714,68.44429016113281,8286920,0.0,0.0,68.70439224243164,,,-0.3785814455370249,,,56.10940220200385
2020-07-16,68.44428316559564,70.57655488689353,68.09646771441523,69.7901840209961,5699182,0.0,0.0,68.86469039916992,,,1.3439305636337158,,,61.00386353483739
2020-07-17,69.98677907564392,69.98677907564392,67.99061426508308,68.38379669189453,6694286,0.0,0.0,68.94483947753906,,,-0.8137560256809482,,,54.57315132136865
2020-07-20,68.23256910500767,68.33842938572586,66.75056732637307,66.76569366455078,5358261,0.0,0.0,68.64390258789062,,,-2.736162794554127,,,48.611158690766246
2020-07-21,67.26473998129775,67.73353605734545,66.70520393620671,66.87155151367188,4832314,0.0,0.0,68.43974990844727,,,-2.2913561152301005,,,48.97990110607996
2020-07-22,66.9169161995869,67.15887739883333,66.35738619525713,66.84130859375,2949962,0.0,0.0,68.2764274597168,,,-2.101924367401212,,,48.878573926613576
2020-07-23,67.02277822143945,67.27985974419757,65.64663063935333,65.91883850097656,2583901,0.0,0.0,68.14486236572266,,,-3.2666055627192847,,,45.94671166655561
2020-07-24,65.40467965269826,65.78274180248026,64.92075721059392,65.08710479736328,2766625,0.0,0.0,67.83636474609375,,,-4.052781954075422,,,43.564177882455276
2020-07-27,65.10222510246952,65.3895472514992,64.28560756252381,64.89051055908203,4271604,0.0,0.0,67.32371368408204,,,-3.6141843517692194,,,43.03083877219716
2020-07-28,64.9207520383547,65.28369384101738,64.64855020258142,65.1778335571289,3348609,0.0,0.0,66.81711120605469,,,-2.453380009007692,,,44.04329933492963
2020-07-29,65.29880924746719,65.51052377769132,64.76952593272243,64.9963607788086,3718292,0.0,0.0,66.47231826782226,,,-2.220409228194684,,,43.54897743222444
2020-07-30,64.99636329589349,65.07197692139418,62.75823731518759,62.864097595214844,4993918,0.0,0.0,65.77970962524414,,,-4.432388112747727,,,38.424807413010754
2020-07-31,63.09092727444524,63.77143780486327,62.501150678532156,62.59188461303711,4406084,0.0,0.0,65.2005184173584,,,-4.000940280295053,,,37.84985706526713
2020-08-03,62.59189460797489,63.589980090169654,62.168465498249574,63.242164611816406,2850982,0.0,0.0,64.84816551208496,,,-2.4765556397570934,,,40.017979474561
2020-08-04,63.635344157703074,64.33097508263205,63.302649012169525,63.559730529785156,2030898,0.0,0.0,64.5169834136963,,,-1.4837223212576978,,,41.03383177111133
2020-08-05,63.892422063184185,64.02852297276306,63.151418186091554,63.45387268066406,2432835,0.0,0.0,64.1782398223877,,,-1.1286802874748636,,,40.80090417492101
2020-08-06,63.514362467706675,63.74119732593724,62.92458581467572,63.18166732788086,2709699,0.0,0.0,63.90452270507812,,,-1.1311490119928893,,,40.20741726221206
2020-08-07,62.93970763701935,63.2572824677708,62.53140488243674,62.75823974609375,1938261,0.0,0.0,63.67163619995117,,,-1.4345421421071063,,,39.30800794916746
2020-08-10,63.317768900167366,64.69391644540356,63.13630101169897,64.16462707519531,3447510,0.0,0.0,63.5990478515625,,,0.8892888222994277,,,43.549305993809
2020-08-11,64.64854600877662,66.35738258408463,64.37633816903006,66.3422622680664,5110743,0.0,0.0,63.71549072265625,,,4.122657638852836,,,49.116970352298466
2020-08-12,66.23640559563391,67.23449102630178,65.94908344586428,66.84130859375,4223209,0.0,0.0,63.89998550415039,,,4.603010574092483,,,50.25399584325261
2020-08-13,66.53884789666323,67.44619929865016,66.26664608904574,66.58422088623047,2379054,0.0,0.0,64.27199783325196,,,3.597559016256767,,,49.67572090647731
2020-08-14,66.53886071932146,66.53886071932146,65.5407812107538,66.29690551757812,2433502,0.0,0.0,64.64249992370605,,,2.5593156140691855,,,49.03800592391343
2020-08-17,66.10030654030423,66.75057050725249,65.35930862649172,65.58614349365234,2892174,0.0,0.0,64.87689781188965,,,1.093217625508468,,,47.512179076693464
2020-08-18,65.22320053887167,66.16079869047336,64.8753850747911,65.37442779541016,3260811,0.0,0.0,65.05836753845215,,,0.4858103099054955,,,47.07100773298324
2020-08-19,65.41979204936379,66.1607959409975,65.31393779149118,65.75248718261719,2221467,0.0,0.0,65.28822898864746,,,0.7110901936862973,,,47.94384622487275
2020-08-20,65.19295989575961,65.48028807016361,64.83001809309694,65.1778335571289,3163970,0.0,0.0,65.48784561157227,,,-0.47338868999010164,,,46.75862179522554
2020-08-21,65.34417740751918,65.78273281345288,65.13246287343675,65.40467071533203,3251508,0.0,0.0,65.75248870849609,,,-0.5289807275676763,,,47.27887283776277
2020-08-24,65.91883449927792,66.56909842531468,65.5710190509706,66.41787719726562,2647998,0.0,0.0,65.97781372070312,,,0.6669870548081117,,,49.50744785262239
2020-08-25,66.9774071639179,67.83938562629382,66.16079567210748,66.22128295898438,3907170,0.0,0.0,65.96571578979493,66.26324920654297,,0.38742423413373217,-0.44901724607651644,,49.10020710762005
2020-08-26,66.03981393594631,66.78081179013707,65.75248577957387,66.20616149902344,2115264,0.0,0.0,65.90220108032227,66.24472427368164,,0.4612295397094494,-0.5170573160577715,,49.06881202217639
2020-08-27,66.26665451650682,67.09839240383259,66.23640786015903,66.87155151367188,2860955,0.0,0.0,65.93093414306641,66.2118330001831,,1.4266707772779001,-0.424242683503294,,50.47781907185372
2020-08-28,67.29497831529761,67.80914134747262,66.50861345019405,66.84130859375,4323879,0.0,0.0,65.9853744506836,66.19330806732178,,1.2971573628124482,-0.3141308732095818,,50.413716122104645
2020-08-31,66.97740479881344,67.52181444800665,65.76760490931395,65.7978515625,3232999,0.0,0.0,66.00654525756836,66.0938777923584,,-0.3161712134061936,-0.13213407611579628,,48.274764562747464
2020-09-01,66.70520353955389,66.72032987845371,65.35930863210956,65.7827377319336,5254316,0.0,0.0,66.0473762512207,66.0156192779541,,-0.4006798366683228,0.04810524178056315,,48.244782944039585
2020-09-02,65.40466978013615,66.00956671982782,64.16462322564769,64.5275650024414,6441732,0.0,0.0,65.92488403320313,65.91694507598876,,-2.119562364429736,0.012043879165231338,,45.85319705385212
2020-09-03,65.05686032513618,65.2685748756659,63.04556908428798,63.36314392089844,5521291,0.0,0.0,65.74341506958008,65.82016143798828,,-3.620546858057897,-0.11660009141803811,,43.81557690078653
2020-09-04,63.28753035962056,63.952914646554824,62.607019733725956,63.00020217895508,4006306,0.0,0.0,65.50296821594239,65.69086446762086,,-3.8208437039623746,-0.28603102303682,,43.21034652406108
2020-09-07,63.408507450896394,64.57293440475662,63.13629960263731,64.42170715332031,2873400,0.0,0.0,65.30335121154785,65.55098161697387,,-1.3500747540068536,-0.3777676539963526,,46.1560759514749
2020-09-08,64.64854686334715,65.05685561754869,64.16462448479254,64.20999145507812,3939504,0.0,0.0,65.10222206115722,65.40013494491578,,-1.3705071468081869,-0.45552334717577847,,45.79828444649566
2020-09-09,64.04365337486097,65.32906097184467,63.78656583383259,65.23832702636719,2952194,0.0,0.0,65.0054386138916,65.31998586654663,,0.35825988938996367,-0.48154825583960553,,47.786300607384625
2020-09-10,65.25343459015623,65.69198391479708,64.6182910743158,65.52564239501953,3041256,0.0,0.0,64.87084770202637,65.21337232589721,,1.0093820509342755,-0.5252367906372206,,48.32183877898646
2020-09-11,65.48028574014035,65.84322150825683,64.6031809311398,64.75440216064453,2592929,0.0,0.0,64.66215705871582,65.12263746261597,,0.14265701319699048,-0.7070972888106548,,47.01293812634793
2020-09-14,65.1778327081117,65.3895472514992,64.75440362133672,64.89051055908203,1993371,0.0,0.0,64.57142295837403,65.07575788497925,,0.4941622564422995,-0.7749966239296537,,47.26784789391104
2020-09-15,64.6636698387324,65.3441804426321,61.276237136073775,61.911380767822266,13154725,0.0,0.0,64.1842872619629,64.95175361633301,,-3.541219496391612,-1.181594509216029,,42.71906337788999
2020-09-16,63.136304247194744,64.08902275374017,62.72799545558501,63.408512115478516,11958518,0.0,0.0,64.0723819732666,64.86593370437622,,-1.0361248284246358,-1.2233720934723535,,45.38977198943184
2020-09-17,62.75824428324411,62.803611259255355,59.90010070800781,59.90010070800781,19612555,0.0,0.0,63.72607765197754,64.715465259552,,-6.003785396716631,-1.5288271568571172,,40.873675595797174
2020-09-18,59.82448011731262,60.02107433825471,58.04002987735978,58.62980651855469,18133157,0.0,0.0,63.2890380859375,64.55403280258179,,-7.361830276289297,-1.9595905348204614,,39.43701066779837
2020-09-21,58.433214653858336,58.61468254411843,56.60339736938476,56.603397369384766,10992241,0.0,0.0,62.50720710754395,64.34685497283935,,-9.445006442219775,-2.858955369414582,,37.32089604971528
2020-09-22,57.46536670358425,57.661960901095476,56.51265441005208,56.860469818115234,7745803,0.0,0.0,61.772254943847656,64.13892087936401,,-7.951442164766921,-3.6899060711790064,,37.74940471419072
2020-09-23,56.81511291062294,57.87368565840552,56.724378963903256,56.75461959838867,5936850,0.0,0.0,60.9238842010498,63.93287734985351,,-6.843399197763704,-4.706487919099742,,37.6422524963902
2020-09-24,56.104359881956654,56.96633846271377,55.9985056099766,56.34632110595703,5491387,0.0,0.0,60.00595207214356,63.76993293762207,,-6.098779937341298,-5.902438174367118,,37.23003819611325
2020-09-25,56.8907271515603,57.02682807310264,55.847274709805426,56.2102165222168,5509680,0.0,0.0,59.15153350830078,63.610391235351564,,-4.972511804231121,-7.009637325690221,,37.093111479811995
2020-09-28,57.20830007816701,57.540995258035984,56.7395039669786,57.46538162231445,6865745,0.0,0.0,58.409020614624026,63.46597166061402,,-1.6155706471019164,-7.967972306533289,,39.179175446549216
2020-09-29,57.616606848772854,57.616606848772854,56.40680678506436,56.739501953125,5529173,0.0,0.0,57.891832733154295,63.29546594619751,,-1.990489375834465,-8.537156859918555,,38.43382703839855
2020-09-30,56.55802381691047,57.661963390280725,56.3916762629809,56.95120620727539,7315297,0.0,0.0,57.24610214233398,63.13289928436279,,-0.5151371430064805,-9.324452399237265,,38.777332573463084
2020-10-01,57.46537673050535,57.61660398907501,56.75461945416499,57.08731460571289,6249074,0.0,0.0,56.96482353210449,62.9805404663086,,0.21502932162928093,-9.551707384000954,,38.99861103662266
2020-10-02,56.84534954675064,57.02681740820312,56.058978777738766,56.694122314453125,5499298,0.0,0.0,56.77125511169434,62.82893753051758,,-0.13586593618453177,-9.641548396200196,,38.591148971833356
2020-10-05,57.2385468988017,57.76783030708619,56.98146535392656,57.329280853271484,6542309,0.0,0.0,56.84384346008301,62.65805387496948,,0.8539841144439175,-9.279270668840745,,39.621651171758614
2020-10-06,57.46537137198724,58.22149555106526,57.4048840871787,57.873680114746094,7740851,0.0,0.0,56.94516448974609,62.44633932113648,,1.6305434066613282,-8.809443261517783,,40.48724842788524
2020-10-07,57.76782385109574,58.009785050395664,57.37464141845703,57.37464141845703,5360146,0.0,0.0,57.00716667175293,62.20967264175415,,0.6446114903763289,-8.362857010935928,,39.95625564256265
2020-10-08,57.70733389606273,57.88880177633825,57.29902514381152,57.58635330200195,5593640,0.0,0.0,57.13116989135742,61.98472595214844,,0.796733922148141,-7.830245251931757,,40.292198147838654
2020-10-09,57.66196834493237,57.93417017204396,57.04194504322517,57.1326789855957,3758214,0.0,0.0,57.22341613769531,61.755620288848874,,-0.15856647195139126,-7.338933897765315,,39.80954420873945
2020-10-12,57.91904309218028,58.96249535085782,57.85855581154031,58.176124572753906,7322576,0.0,0.0,57.29449043273926,61.57036981582642,,1.5387764745890173,-6.944703102933223,,41.44104148839789
2020-10-13,58.55419064641397,58.55419064641397,57.67708587646485,57.677085876464844,9244932,0.0,0.0,57.38824882507324,61.37793626785278,,0.5033034764172983,-6.500198092957345,,40.90481279367722
2020-10-14,58.22150629660374,59.50691402529647,58.206385978018744,58.977630615234375,10499678,0.0,0.0,57.59089126586914,61.208564853668214,,2.407914374798151,-5.910404199882606,,42.85354542210379
2020-10-15,59.522031267902456,59.55227190045035,58.50882555839614,58.871761322021484,7586626,0.0,0.0,57.7693359375,61.05091304779053,,1.9083227574472783,-5.375148292576256,,42.73753238218593
2020-10-16,59.41617225259537,59.61276647649397,58.735661659695225,59.31031799316406,7172077,0.0,0.0,58.0309555053711,60.89855422973633,,2.2046207522372323,-4.7088124843610855,,43.379629859024945
2020-10-19,59.40104914591515,60.036192737564505,59.14396764607836,59.65813064575195,5695797,0.0,0.0,58.26384048461914,60.72956056594849,,2.3930625745497998,-4.060164536596201,,43.884276778208104
2020-10-20,59.71861662142938,60.187412641536326,58.91712548609216,59.582515716552734,6532746,0.0,0.0,58.43472404479981,60.563591384887694,,1.964228787788843,-3.515094285870072,,43.79845679859528
2020-10-21,59.733753707668825,60.293283765047306,58.31223905436249,58.73566818237305,10311062,0.0,0.0,58.57082672119141,60.376829051971434,,0.281439532971449,-2.991217589823153,,42.84943809236932
2020-10-22,59.06835582864957,59.12884311567049,57.661967694507496,58.59955978393555,6888289,0.0,0.0,58.67214736938477,60.17002925872803,,-0.12371728103324287,-2.489415258387937,,42.699066242911066
2020-10-23,58.84151840209961,59.17420749861296,58.448329977948305,58.84151840209961,7055755,0.0,0.0,58.843031311035155,59.970034503936766,,-0.0025710927901529262,-1.8792772127346844,,43.05828633332696
2020-10-26,58.312230926405725,58.523945460900784,57.450252472258455,57.616600036621094,5350031,0.0,0.0,58.787078857421875,59.76550321578979,,-1.991047766873363,-1.6371055303177326,,41.71936470044286
2020-10-27,57.88880222979001,58.100516765646944,56.45216744921576,56.61851501464844,4886939,0.0,0.0,58.68122177124023,59.53639764785767,,-3.5151053340929757,-1.4363917039045266,,40.677139156432204
2020-10-28,56.331186500705996,56.331186500705996,54.77357715652928,55.19700622558594,7981022,0.0,0.0,58.30315933227539,59.30313367843628,,-5.327589691987676,-1.6862082728766479,,39.2644140565673
