Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI_3_months
2020-11-09,26.74519920349121,26.74519920349121,24.80714225769043,26.357589721679688,2953,0.0,0.0,0.0,26.473872184753418,,,-0.43923481333682185,,,42.34225160525282
2020-11-10,26.357589721679688,26.357589721679688,25.194753646850586,26.357589721679688,191,0.0,0.0,0.0,26.28006649017334,,,0.29498871905569646,,,42.34225160525281
2020-11-11,25.194753646850586,26.357589721679688,24.80714225769043,26.357589721679688,1066,0.0,0.0,0.0,26.125021934509277,,,0.8902108781130048,,,42.34225160525281
2020-11-12,26.357589721679688,26.357589721679688,25.194753646850586,25.582366943359375,615,0.0,0.0,0.0,26.163783264160156,,,-2.222218075003014,,,40.656571745455615
2020-11-13,25.9699764251709,26.357589721679688,24.80714225769043,25.194753646850586,224,0.0,0.0,0.0,26.125021934509277,,,-3.5608325611771976,,,39.854337154351995
2020-11-16,25.194753646850586,26.74519920349121,24.419530868530273,24.80714225769043,1748,0.0,0.0,0.0,25.9312162399292,,,-4.334829388017315,,,39.07465754712164
2020-11-17,25.194753646850586,27.1328125,24.419530868530273,24.419530868530273,3084,0.0,0.0,0.0,25.776171684265137,,,-5.2631586736482445,,,38.31663786550139
2020-11-18,25.194753646850586,26.74519920349121,24.419530868530273,25.194753646850586,926,0.0,0.0,0.0,25.814932823181152,,,-2.4024047654064056,,,40.64538478722138
2020-11-19,27.1328125,27.1328125,24.419530868530273,25.582366943359375,2813,0.0,0.0,0.0,25.65988826751709,,,-0.30211091860384,,,41.75717119605999
2020-11-20,25.582366943359375,26.74519920349121,24.419530868530273,25.9699764251709,1269,0.0,0.0,0.0,25.58236598968506,,,1.515146940052872,,,42.83987158122899
2020-11-23,23.64430809020996,25.582366943359375,22.093860626220703,25.194753646850586,1500,0.0,0.0,0.0,25.46608238220215,,,-1.0654514160418749,,,41.28759173709627
2020-11-24,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.34979877471924,,,-0.611622716403085,,,41.28759173709627
2020-11-25,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.233515167236327,,,-0.153611259187818,,,41.28759173709627
2020-11-26,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.19475383758545,,,-7.570419770729002e-07,,,41.28759173709627
2020-11-27,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.19475383758545,,,-7.570419770729002e-07,,,41.28759173709627
2020-11-30,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.233514976501464,,,-0.15361050446984661,,,41.28759173709627
2020-12-01,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.311037254333495,,,-0.45941857820544496,,,41.28759173709627
2020-12-02,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.311037254333495,,,-0.45941857820544496,,,41.28759173709627
2020-12-03,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.272275924682617,,,-0.3067483042012759,,,41.28759173709627
2020-12-04,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.194753646850586,,,0.0,,,41.287591737096264
2020-12-07,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.194753646850586,,,0.0,,,41.28759173709627
2020-12-08,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.194753646850586,26.105641174316407,,0.0,-3.489236373791816,,41.28759173709627
2020-12-09,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.194753646850586,25.989357709884644,,0.0,-3.0574209332300755,,41.287591737096264
2020-12-10,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.194753646850586,25.882764482498168,,0.0,-2.6581814168761304,,41.28759173709626
2020-12-11,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.194753646850586,25.82462272644043,,0.0,-2.439025290948225,,41.287591737096264
2020-12-14,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.194753646850586,25.727719831466676,,0.0,-2.071564009975875,,41.28759173709626
2020-12-15,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.194753646850586,25.640507221221924,,0.0,-1.7384740891646644,,41.28759173709626
2020-12-16,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.194753646850586,25.621126651763916,,0.0,-1.6641461974271763,,41.28759173709626
2020-12-17,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.194753646850586,25.601746082305908,,0.0,-1.589705772984782,,41.28759173709626
2020-12-18,25.194753646850586,25.194753646850586,25.194753646850586,25.194753646850586,0,0.0,0.0,0.0,25.194753646850586,25.611436367034912,,0.0,-1.626940067760699,,41.287591737096264
2020-12-21,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.194690132141112,25.582349586486817,,-0.0022688605505937465,-1.515339523584948,,41.28605915716156
2020-12-22,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19462661743164,25.504811382293703,,-0.002016770018057757,-1.216181371478018,,41.28605915716156
2020-12-23,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.194563102722167,25.43696346282959,,-0.0017646782144828924,-0.9529453484557419,,41.28605915716155
2020-12-28,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.194499588012697,25.43694758415222,,-0.0015125851398877428,-0.9531332143428066,,41.28605915716155
2020-12-29,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.194436073303223,25.427241373062134,,-0.0012604907942344924,-0.9155743493493873,,41.286059157161546
2020-12-30,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19437255859375,25.38846435546875,,-0.00100839517752763,-0.7644881319227647,,41.28605915716155
2021-01-04,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.194309043884278,25.369067907333374,,-0.0007562982897716434,-0.6888659216311958,,41.28605915716155
2021-01-05,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.194245529174804,25.37874231338501,,-0.0005042001309287177,-0.7269737086731115,,41.286059157161546
2021-01-07,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.194182014465333,25.330274963378905,,-0.00025210070101744174,-0.5372738713272042,,41.286059157161546
2021-01-08,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.291497945785522,,0.0,-0.385028384789245,,41.286059157161546
2021-01-11,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.262411165237427,,0.0,-0.27033312471591325,,41.286059157161546
2021-01-12,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.233324384689332,,0.0,-0.15537344321250754,,41.286059157161546
2021-01-13,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.204237604141234,,0.0,-0.04014842481770572,,41.286059157161546
2021-01-14,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194531393051147,,0.0,-0.0016388210951256456,,41.286059157161546
2021-01-15,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.19451551437378,,0.0,-0.0015757977869990424,,41.286059157161546
2021-01-18,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.204189920425414,,0.0,-0.03995931113577425,,41.286059157161546
2021-01-19,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.223554611206055,,0.0,-0.11670088496217637,,41.286059157161546
2021-01-20,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.223538732528688,,0.0,-0.11663800660486927,,41.286059157161546
2021-01-21,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.213832521438597,,0.0,-0.07818732699987425,,41.286059157161546
2021-01-22,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194436073303223,,0.0,-0.0012604907942344924,,41.286059157161546
2021-01-25,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194420194625856,,0.0,-0.0011974670092264788,,41.28605915716154
2021-01-26,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194404315948486,,0.0,-0.0011344431447633636,,41.28605915716153
2021-01-27,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.19438843727112,,0.0,-0.001071419200873198,,41.28605915716153
2021-01-28,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.19437255859375,,0.0,-0.00100839517752763,,41.28605915716153
2021-01-29,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194356679916382,,0.0,-0.0009453710747547115,,41.28605915716153
2021-02-01,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194340801239015,,0.0,-0.0008823468925401912,,41.28605915716153
2021-02-02,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194324922561645,,0.0,-0.0008193226308698179,,41.28605915716153
2021-02-03,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194309043884278,,0.0,-0.0007562982897716434,,41.28605915716153
2021-02-04,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194293165206908,,0.0,-0.0006932738692173155,,41.28605915716153
2021-02-05,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.19427728652954,,0.0,-0.0006302493692348861,,41.28605915716154
2021-02-08,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194261407852174,,0.0,-0.000567224789810104,,41.286059157161546
2021-02-09,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194245529174804,,0.0,-0.0005042001309287177,,41.28605915716154
2021-02-10,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194229650497437,,0.0,-0.0004411753926187793,,41.286059157161546
2021-02-11,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194213771820067,,0.0,-0.0003781505748519363,,41.286059157161546
2021-02-12,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.1941978931427,,0.0,-0.00031512567765624094,,41.286059157161546
2021-02-15,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194182014465333,,0.0,-0.00025210070101744174,,41.286059157161546
2021-02-16,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194166135787963,,0.0,-0.00018907564492128725,,41.28605915716155
2021-02-17,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194150257110596,,0.0,-0.0001260505093958298,,41.286059157161546
2021-02-18,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.194134378433226,,0.0,-6.302529441271656e-05,,41.286059157161546
2021-02-19,25.19411849975586,25.19411849975586,25.19411849975586,25.19411849975586,0,0.0,0.0,0.0,25.19411849975586,25.19411849975586,,0.0,0.0,,41.286059157161546
2021-02-22,32.801334381103516,33.250667572021484,30.55466651916504,31.902666091918945,37959,0.0,0.0,0.0,25.864973258972167,25.361832189559937,,23.34312420312437,1.9838514254476667,,63.59945820879831
2021-02-23,31.453332901000977,31.453332901000977,29.65599822998047,30.55466651916504,38195,0.0,0.0,0.0,26.401028060913085,25.495845890045167,,15.732866343949109,3.5503123715591047,,59.04027908420709
2021-02-24,30.55466651916504,31.453332901000977,29.206666946411133,31.453332901000977,20810,0.0,0.0,0.0,27.0269495010376,25.652326250076293,,16.377665558569394,5.358668986042614,,60.92850731510927
2021-02-25,31.453332901000977,34.14933395385742,30.55466651916504,31.453332901000977,78280,0.0,0.0,0.0,27.65287094116211,25.80880661010742,,13.743462542913646,7.145097248830187,,60.92850731510927
2021-02-26,31.453332901000977,31.453332901000977,30.55466651916504,31.003999710083008,22129,0.0,0.0,0.0,28.233859062194824,25.9540536403656,,9.81141345852153,8.784005201728903,,59.52545068671749
2021-03-01,31.902666091918945,32.35199737548828,29.206666946411133,32.35199737548828,44381,0.0,0.0,0.0,28.949646949768066,26.13300061225891,,11.752649113903868,10.778120657862287,,62.16836404622971
2021-03-02,32.35199737548828,32.801334381103516,30.55466651916504,30.55466651916504,21638,0.0,0.0,0.0,29.485701751708984,26.26701431274414,,3.6253665470047642,12.253724007768978,,57.137809265115685
2021-03-03,30.55466651916504,38.64266586303711,30.55466651916504,38.19333267211914,240939,0.0,0.0,0.0,30.785623168945314,26.59199466705322,,24.062236656772566,15.770266782912257,,68.19762705370213
2021-03-04,38.64266586303711,40.439998626708984,33.70000076293945,34.14933395385742,350055,0.0,0.0,0.0,31.68114471435547,26.81587505340576,,7.790719880091829,18.143244071879696,,59.92024216711299
2021-03-05,34.14933395385742,35.04800033569336,32.35199737548828,33.250667572021484,86146,0.0,0.0,0.0,32.48679962158203,27.017288780212404,,2.3513179486353355,20.244484507177948,,58.329313383191675
2021-03-08,33.250667572021484,35.49733352661133,31.453332901000977,32.35199737548828,63055,0.0,0.0,0.0,32.53173274993897,27.196235752105714,,-0.5524924719880581,19.61851282091546,,56.80416634273262
2021-03-09,31.902666091918945,33.250667572021484,31.003999710083008,31.902666091918945,45781,0.0,0.0,0.0,32.66653270721436,27.36394944190979,,-2.338376778894303,19.377989557250444,,56.06299272930342
2021-03-10,30.55466651916504,34.14933395385742,30.55466651916504,31.902666091918945,112095,0.0,0.0,0.0,32.711466026306155,27.531663131713866,,-2.4725273203493323,18.813984719381686,,56.06299272930342
2021-03-11,31.902666091918945,33.250667572021484,31.902666091918945,32.801334381103516,32816,0.0,0.0,0.0,32.846266174316405,27.72184352874756,,-0.13679421878406037,18.485143819006186,,57.205004321796615
2021-03-12,32.801334381103516,34.14933395385742,31.902666091918945,32.801334381103516,45139,0.0,0.0,0.0,33.02599964141846,27.91202392578125,,-0.6802678579127287,18.32176602182413,,57.205004321796615
2021-03-15,32.35199737548828,32.35199737548828,30.10533332824707,32.35199737548828,118730,0.0,0.0,0.0,33.02599964141846,28.09097089767456,,-2.040823209738365,17.5680248351702,,56.4547332950059
2021-03-16,32.35199737548828,33.250667572021484,30.10533332824707,31.003999710083008,91068,0.0,0.0,0.0,33.070932960510255,28.23621792793274,,-6.249999819767275,17.12238885858281,,54.29445794298918
2021-03-17,31.003999710083008,31.453332901000977,29.206666946411133,31.003999710083008,62605,0.0,0.0,0.0,32.35199966430664,28.381464958190918,,-4.166666568406449,13.98988639932704,,54.29445794298918
2021-03-18,30.55466651916504,31.902666091918945,29.65599822998047,30.55466651916504,53444,0.0,0.0,0.0,31.9925329208374,28.515478658676148,,-4.494381252119773,12.193567934737514,,53.59538815024937
2021-03-19,30.55466651916504,30.55466651916504,28.757333755493164,29.65599822998047,76982,0.0,0.0,0.0,31.6330659866333,28.627025651931763,,-6.250003580077417,10.500707866933737,,52.23516114212068
2021-03-22,29.65599822998047,30.55466651916504,28.757333755493164,29.65599822998047,53991,0.0,0.0,0.0,31.36346607208252,28.73857264518738,,-5.444129925492882,9.133694492425363,,52.23516114212068
2021-03-23,29.65599822998047,29.65599822998047,28.307998657226562,28.757333755493164,59060,0.0,0.0,0.0,31.048932838439942,28.827653026580812,,-7.380604978827736,7.705378616188345,,50.913796689251654
2021-03-24,28.307998657226562,28.757333755493164,26.510665893554688,27.858665466308594,98983,0.0,0.0,0.0,30.644532775878908,28.89426670074463,,-9.090911354220879,6.057485705595607,,49.64386713200544
2021-03-25,27.858665466308594,27.858665466308594,26.510665893554688,27.409332275390625,52951,0.0,0.0,0.0,30.105332565307616,28.9496470451355,,-8.955225072065048,3.992053921660197,,49.02558243902678
2021-03-26,26.959999084472656,27.858665466308594,26.06133270263672,26.06133270263672,51970,0.0,0.0,0.0,29.431332397460938,28.97132740020752,,-11.450381006586543,1.5877939967987875,,47.240686712579866
2021-03-29,26.510665893554688,29.65599822998047,25.61199951171875,26.510665893554688,159649,0.0,0.0,0.0,28.84719924926758,29.00424108505249,,-8.099688761889823,-0.5414443885099455,,47.88030838886237
2021-03-30,26.510665893554688,26.959999084472656,25.16266632080078,26.06133270263672,43575,0.0,0.0,0.0,28.35293254852295,29.025921440124513,,-8.082408554968374,-2.3185789053754,,47.30042379103991
2021-03-31,26.06133270263672,27.409332275390625,25.61199951171875,27.409332275390625,26609,0.0,0.0,0.0,27.99346580505371,29.081301784515382,,-2.0866781331435917,-3.7406715405047706,,49.16807158063625
2021-04-01,27.409332275390625,28.307998657226562,26.510665893554688,27.858665466308594,10176,0.0,0.0,0.0,27.723865699768066,29.1479154586792,,0.4862228377540285,-4.885597259707654,,49.768136712079404
2021-04-06,27.858665466308594,28.757333755493164,26.959999084472656,28.757333755493164,40581,0.0,0.0,0.0,27.633999252319335,29.23699584007263,,4.065044993730133,-5.4827677799789765,,50.93946203367281
2021-04-07,28.757333755493164,28.757333755493164,26.510665893554688,26.959999084472656,42967,0.0,0.0,0.0,27.364399337768553,29.28114285469055,,-1.4778334737197782,-6.545999677792473,,48.64531473418163
2021-04-08,27.409332275390625,27.858665466308594,25.61199951171875,27.409332275390625,27483,0.0,0.0,0.0,27.2295991897583,29.33652319908142,26.878803300857545,0.6600651165659714,-7.181914485998433,9.143710271303124,49.22344042223253
2021-04-09,27.409332275390625,34.14933395385742,26.06133270263672,31.003999710083008,809703,0.0,0.0,0.0,27.54413261413574,29.4817702293396,26.888452529907227,12.561176437887362,-6.572324525057062,9.64472647337329,53.4617704643924
2021-04-12,31.902666091918945,34.59866714477539,29.206666946411133,34.59866714477539,350715,0.0,0.0,0.0,28.26306610107422,29.71688394546509,26.931287399927776,22.416538322642808,-4.8922284283198785,10.343347141825769,57.084209771414294
2021-04-13,35.04800033569336,35.49733352661133,31.902666091918945,33.250667572021484,117392,0.0,0.0,0.0,28.981999588012695,29.918297672271727,26.979039430618286,14.72868692529539,-3.1295165738216233,10.894599302589333,55.44755456100259
2021-04-14,33.70000076293945,33.70000076293945,29.65599822998047,30.10533332824707,98223,0.0,0.0,0.0,29.341466331481932,30.041078042984008,26.987659962972007,2.603370220613504,-2.3288502180282706,11.314126842421297,51.93418316793587
2021-04-15,30.55466651916504,31.902666091918945,29.206666946411133,31.453332901000977,90715,0.0,0.0,0.0,29.88066635131836,30.197558403015137,27.01074392000834,5.2631575587778965,-1.0493962706108557,11.798321780564315,53.218842803040026
2021-04-16,31.453332901000977,32.35199737548828,29.65599822998047,30.55466651916504,70169,0.0,0.0,0.0,30.1951997756958,30.331572103500367,27.048949670791625,1.1904764536731873,-0.4496052078646711,12.135859146698879,52.27690364515203
2021-04-19,30.55466651916504,31.453332901000977,29.65599822998047,29.65599822998047,31407,0.0,0.0,0.0,30.37493305206299,30.443119096755982,27.079666519165038,-2.3668688284851775,-0.2239785104682623,12.420583448509365,51.357690274230784
2021-04-20,29.65599822998047,30.10533332824707,26.959999084472656,28.307998657226562,95744,0.0,0.0,0.0,30.32999954223633,30.52096610069275,27.10884032249451,-6.666669685220439,-0.625689756432991,12.586764087311069,50.02348318046813
2021-04-21,28.307998657226562,29.65599822998047,26.959999084472656,28.307998657226562,64245,0.0,0.0,0.0,30.46479949951172,30.43109941482544,27.125093730290732,-7.079648898788013,0.11074225162519989,12.18799727443107,50.02348318046812
2021-04-22,28.307998657226562,28.757333755493164,27.409332275390625,28.757333755493164,18813,0.0,0.0,0.0,30.599599647521973,30.386166095733643,27.128941122690836,-6.020555540758521,0.7024036896128789,12.006458189105068,50.46215573072938
2021-04-23,29.65599822998047,29.65599822998047,26.06133270263672,27.409332275390625,92196,0.0,0.0,0.0,30.240132904052736,30.285066080093383,27.124785264333088,-9.361072048339878,-0.1483674360221463,11.650897085315586,49.15327679301949
2021-04-26,27.858665466308594,28.307998657226562,26.510665893554688,28.307998657226562,26717,0.0,0.0,0.0,29.61106605529785,30.206432723999022,27.15072897275289,-4.400609541168986,-1.9709929806711406,11.25459192757838,50.02711045549477
2021-04-27,28.757333755493164,29.65599822998047,26.959999084472656,27.409332275390625,70252,0.0,0.0,0.0,29.026932525634766,30.116566038131715,27.16595368385315,-5.5727564351334,-3.618053635721028,10.861434826167523,49.17255340022643
2021-04-28,27.858665466308594,30.55466651916504,26.959999084472656,28.757333755493164,193273,0.0,0.0,0.0,28.892132568359376,30.026699447631835,27.1827214717865,-0.46655888950832863,-3.778526778313427,10.462447547046224,50.45626874552408
2021-04-29,29.206666946411133,30.10533332824707,27.858665466308594,29.206666946411133,49857,0.0,0.0,0.0,28.66746597290039,29.992999458312987,27.209693892796835,1.8808811843378583,-4.419476242297617,10.229095470467495,50.87449195290171
2021-04-30,29.206666946411133,30.55466651916504,28.307998657226562,29.65599822998047,33304,0.0,0.0,0.0,28.577599143981935,29.779566097259522,27.25010102589925,3.773581820380563,-4.036213789522604,9.28240621550796,51.29029301416814
2021-05-03,29.65599822998047,30.55466651916504,28.757333755493164,30.55466651916504,38881,0.0,0.0,0.0,28.66746597290039,29.689699411392212,27.27861647605896,6.583074165148169,-3.443057554498447,8.838728816944712,52.1100927950743
2021-05-04,30.55466651916504,32.801334381103516,29.65599822998047,30.55466651916504,104742,0.0,0.0,0.0,28.89213275909424,29.6222993850708,27.31036203702291,5.75427841874184,-2.464922173950328,8.4654218238255,52.1100927950743
2021-05-05,31.453332901000977,34.14933395385742,31.003999710083008,33.250667572021484,140643,0.0,0.0,0.0,29.38639965057373,29.64476613998413,27.367804352442423,13.149851521100885,-0.8715416684023835,8.319855543466359,54.46133938981734
2021-05-06,34.14933395385742,34.59866714477539,31.453332901000977,32.35199737548828,81641,0.0,0.0,0.0,29.74586601257324,29.655999422073364,27.417757749557495,8.761322873616985,0.3030300521013239,8.163474537052515,53.57470061281576
2021-05-07,32.35199737548828,33.70000076293945,31.003999710083008,33.70000076293945,55510,0.0,0.0,0.0,30.374932861328126,29.700932788848878,27.478944508234658,10.946749797905364,2.269289241758427,8.086148578044375,54.69352474936752
2021-05-10,33.70000076293945,40.439998626708984,33.250667572021484,39.990665435791016,279823,0.0,0.0,0.0,31.54319953918457,29.880666065216065,27.59901366233826,26.78062473057805,5.563910357084885,8.267151974316244,59.31996049225153
2021-05-11,38.19333267211914,43.58533477783203,34.59866714477539,35.49733352661133,583241,0.0,0.0,0.0,32.35199966430664,29.94806604385376,27.684868494669598,9.722223958152663,8.027007877345849,8.174853890383895,55.24517213573183
2021-05-12,35.9466667175293,37.2946662902832,33.250667572021484,34.14933395385742,120267,0.0,0.0,0.0,32.89119968414307,29.992999458312987,27.762720092137656,3.825139495659393,9.662922275773935,8.033360415598981,54.11741647310962
2021-05-14,35.49733352661133,36.395999908447266,32.801334381103516,36.395999908447266,88306,0.0,0.0,0.0,33.61013298034668,30.127799463272094,27.862524000803628,8.288770918370385,11.558539219964578,8.130187568086544,55.64350306965421
2021-05-17,36.395999908447266,36.845333099365234,33.70000076293945,34.59866714477539,52450,0.0,0.0,0.0,34.104399871826175,30.217666149139404,27.94088994661967,1.4492771454909334,12.862455040385257,8.148545758096663,54.18550506477109
