Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_DIFF,RSI,MACD
2024-06-10 00:00:00+02:00,467.18117672724316,470.7041241699915,465.32185247989804,469.8233947753906,471691,0.0,0.0,,,,,
2024-06-11 00:00:00+02:00,470.60623998173867,472.6612950635795,462.67961601712045,465.2239685058594,331977,0.0,0.0,,,,,
2024-06-12 00:00:00+02:00,466.9854684608371,473.83563232421875,465.81114270994823,473.83563232421875,422795,0.0,0.0,,,,,
2024-06-13 00:00:00+02:00,473.8356295681463,475.4992228638274,467.670464208356,470.9976806640625,1031529,0.0,0.0,,,,,
2024-06-14 00:00:00+02:00,470.801997215257,470.801997215257,452.9915586625526,454.6551818847656,886043,0.0,0.0,,,,,
2024-06-17 00:00:00+02:00,457.19950601325075,459.9395595285344,452.2086665220937,457.4930725097656,466749,0.0,0.0,,,,,
2024-06-18 00:00:00+02:00,459.6460024083888,460.72243282713055,453.18727057421813,456.3187561035156,390073,0.0,0.0,,,,,
2024-06-19 00:00:00+02:00,457.0037959121473,458.37382273216275,452.9915510458312,453.08941650390625,405318,0.0,0.0,,,,,
2024-06-20 00:00:00+02:00,453.7744255397121,458.1781021866237,451.9150715084302,455.4380187988281,1265951,0.0,0.0,,,,,
2024-06-24 00:00:00+02:00,445.2606557156349,462.38606555085164,440.66124798558167,461.407470703125,453582,0.0,0.0,,,,,
2024-06-25 00:00:00+02:00,460.4288808918375,460.4288808918375,453.87228339461103,455.2423400878906,391696,0.0,0.0,,,,,
2024-06-26 00:00:00+02:00,457.2973706195879,463.3646707568626,456.6123721294733,459.54815673828125,434419,0.0,0.0,,,,,
2024-06-27 00:00:00+02:00,460.13529767529246,461.60318990964873,452.60010559319255,453.4808349609375,304318,0.0,0.0,,,,,
2024-06-28 00:00:00+02:00,455.0465924043781,455.82945631654053,450.8386466139031,454.1658630371094,401729,0.0,0.0,,,,,
2024-07-01 00:00:00+02:00,458.27594761908773,461.60319393746977,453.87227087759356,459.8417053222656,358039,0.0,0.0,,,,42.955786945506205,
2024-07-02 00:00:00+02:00,457.5909377288652,458.1781005859375,453.6765585008413,458.1781005859375,373169,0.0,0.0,,,,41.89636348806183,
2024-07-03 00:00:00+02:00,461.3095926471564,466.39829766210084,459.9395658706233,461.1138916015625,490330,0.0,0.0,,,,44.497826000254115,
2024-07-04 00:00:00+02:00,462.7774832114962,462.7774832114962,456.8080488520243,456.9059143066406,242835,0.0,0.0,,,,41.621333895518966,
2024-07-05 00:00:00+02:00,458.76525350363835,461.50533700086777,452.69798335529526,454.4594421386719,197242,0.0,0.0,,,,40.00228212353644,
2024-07-08 00:00:00+02:00,454.16586214000006,455.63375437066304,450.740780268453,454.8508605957031,370842,0.0,0.0,459.30348510742186,,,40.40173363902965,
