Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_DIFF,RSI,MACD
2024-06-10 00:00:00+02:00,266.1028589578729,267.28289794921875,263.34937462392986,267.28289794921875,179377,0.0,0.0,,,,,
2024-06-11 00:00:00+02:00,268.4629608447523,268.4629608447523,260.7926025390625,260.7926025390625,266879,0.0,0.0,,,,,
2024-06-12 00:00:00+02:00,262.3659784259086,274.16654771061934,259.41583610473094,270.82305908203125,362921,0.0,0.0,,,,,
2024-06-13 00:00:00+02:00,269.2496572167078,271.8064533574815,266.8895492446095,267.4795837402344,315925,0.0,0.0,,,,,
2024-06-14 00:00:00+02:00,267.87291023094673,268.85629098070086,258.825825339448,261.9726257324219,233139,0.0,0.0,,,,,
2024-06-17 00:00:00+02:00,261.9726391084237,263.34936622629374,257.44908142650763,258.629150390625,269528,0.0,0.0,,,,,
2024-06-18 00:00:00+02:00,258.6291427813947,259.8092117107928,255.28565416196608,259.21917724609375,345451,0.0,0.0,,,,,
2024-06-19 00:00:00+02:00,259.2191776376343,259.415835785898,253.71223930945763,255.6790008544922,366347,0.0,0.0,,,,,
2024-06-20 00:00:00+02:00,254.4989334286168,261.3825988769531,254.4989334286168,261.3825988769531,867239,0.0,0.0,,,,,
2024-06-24 00:00:00+02:00,255.67899493607518,263.1526946362864,255.67899493607518,261.9726257324219,309021,0.0,0.0,,,,,
2024-06-25 00:00:00+02:00,260.79258959204003,262.36597479993713,258.2357936136084,259.41583251953125,125745,0.0,0.0,,,,,
2024-06-26 00:00:00+02:00,261.9726367064338,261.9726367064338,256.46569827504567,258.8258361816406,254085,0.0,0.0,,,,,
2024-06-27 00:00:00+02:00,258.825845589713,262.7593688964844,258.2358110916171,262.7593688964844,712570,0.0,0.0,,,,,
2024-06-28 00:00:00+02:00,262.9560062418601,266.69287109375,261.77596734947286,266.69287109375,649533,0.0,0.0,,,,,
2024-07-01 00:00:00+02:00,270.8230648162758,271.01975297934536,265.90616084353877,268.0696105957031,226294,0.0,0.0,,,,50.76336804650744,
2024-07-02 00:00:00+02:00,268.46296688720497,269.6430358886719,266.29951705464936,269.6430358886719,196725,0.0,0.0,,,,52.33089721036589,
2024-07-03 00:00:00+02:00,271.0197642012915,276.9200492128853,270.4297296980518,276.5267028808594,175058,0.0,0.0,,,,58.54853707646169,
2024-07-04 00:00:00+02:00,279.2801508403789,284.0003667377461,279.08346267365494,281.6402587890625,138965,0.0,0.0,,,,62.46515373311743,
2024-07-05 00:00:00+02:00,283.41035699840165,286.16381121902947,281.0502190831204,284.39373779296875,224233,0.0,0.0,,,,64.41492017978435,
2024-07-08 00:00:00+02:00,283.41034695791694,285.18042032126857,281.24689728235455,282.8203125,142315,0.0,0.0,266.8010444641113,,,62.41957605320343,
2024-07-09 00:00:00+02:00,281.6402657744848,287.93389713054006,281.6402657744848,285.7704772949219,137075,0.0,0.0,267.7254234313965,,,64.63180016744616,
2024-07-10 00:00:00+02:00,287.34386854383916,295.0142264267757,286.75383408890576,294.6208801269531,239639,0.0,0.0,269.41683731079104,,,70.2833629058883,
2024-07-11 00:00:00+02:00,296.5876564873279,299.53779889931644,290.4906834983914,295.8009338378906,215215,0.0,0.0,270.665731048584,,,70.94990348877485,
2024-07-12 00:00:00+02:00,296.7843175345095,296.7843175345095,291.47406714325365,295.6042785644531,182756,0.0,0.0,272.07196578979494,,,70.66544262456851,
2024-07-15 00:00:00+02:00,295.6042678581904,297.57102941411927,280.8535561887238,282.4269714355469,293218,0.0,0.0,273.09468307495115,,,54.80836031182682,
2024-07-16 00:00:00+02:00,279.2801343393143,283.6070036579845,270.2330193917685,271.2164001464844,472272,0.0,0.0,273.72404556274415,,,45.461857639948825,
2024-07-17 00:00:00+02:00,271.21640827077766,271.60978459276686,267.8729196066692,270.62640380859375,295485,0.0,0.0,274.29440689086914,,,45.02666815728552,
2024-07-18 00:00:00+02:00,270.6264090600429,271.80644801770904,266.8895440014321,267.8729248046875,255708,0.0,0.0,274.9041030883789,,,42.959809869588526,
2024-07-19 00:00:00+02:00,265.709505547997,269.2496524381141,264.3327484125065,265.5128173828125,195494,0.0,0.0,275.11061401367186,,,41.213524058556544,
2024-07-22 00:00:00+02:00,265.9061736612802,271.2164242057315,265.9061736612802,267.08624267578125,233209,0.0,0.0,275.36629486083984,,,42.880526404590285,
2024-07-23 00:00:00+02:00,266.49618808834316,268.4629496240505,262.9560113219901,263.93939208984375,205226,0.0,0.0,275.5924728393555,,,40.41228908438856,
2024-07-24 00:00:00+02:00,264.33273352975203,264.7261098379728,260.98924498266774,261.9726257324219,102055,0.0,0.0,275.7498123168945,,,38.90501001215466,
2024-07-25 00:00:00+02:00,255.4823193410844,262.1693267743749,255.4823193410844,260.9892578125,170259,0.0,0.0,275.6613067626953,,,38.13906393393104,
