Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_DIFF,RSI
2023-06-12,210.30880013225612,210.8879032402734,207.6546045537172,207.70286560058594,2519451,0.0,0.0,,,,
2023-06-13,208.3785111947276,209.39193444095574,207.799422716316,208.71632385253906,2969474,0.0,0.0,,,,100.0
2023-06-14,208.71628319871752,208.812805289922,206.97898864746094,206.97898864746094,2912978,0.0,0.0,,,,35.13542108351517
2023-06-15,207.0272687566965,208.33024347192125,206.59294876068984,208.281982421875,2127672,0.0,0.0,,,,57.43523526684201
2023-06-16,208.4750221488402,211.1774790850996,207.41333790442224,210.64663696289062,11840028,0.0,0.0,,,,74.5410596665968
2023-06-19,210.21229938095632,210.21229938095632,205.19345961994776,205.67604064941406,3036218,0.0,0.0,,,,39.03196232645705
2023-06-20,205.57953791749802,206.97902008933562,204.6626368205841,205.1452178955078,2994763,0.0,0.0,,,,37.00462596538071
2023-06-21,205.14519876389215,205.33822823041876,202.05668311785314,202.2979736328125,3883919,0.0,0.0,,,,28.46443063341995
2023-06-22,201.52584010308658,202.39448006202232,200.4641559513169,201.6706085205078,2349993,0.0,0.0,,,,26.986549628157874
2023-06-26,201.6706212807543,201.6706212807543,198.7751349314909,201.6223602294922,2963948,0.0,0.0,,,,26.871000398119293
2023-06-27,201.62237088460182,203.2631583509923,200.60896239056828,203.0701141357422,2122812,0.0,0.0,,,,35.759457635088836
2023-06-28,203.9387475528053,205.8208106366326,203.64919598747701,205.09693908691406,1892635,0.0,0.0,,,,45.708374071008414
2023-06-29,205.09693908691406,206.4481600888402,204.18003806937813,205.09693908691406,1932192,0.0,0.0,,,,45.708374071008414
2023-06-30,205.48301117900857,208.47501966696285,205.1934743223465,208.13720703125,2722850,0.0,0.0,,,,57.231192333980424
2023-07-03,208.1372116778784,208.90934434302744,207.07554214960345,207.60638427734375,2324641,0.0,0.0,,,,55.03491821783432
2023-07-04,207.60638427734375,208.90934434302744,207.22031058116642,207.60638427734375,2208956,0.0,0.0,,,,55.03491821783432
2023-07-05,206.35166554285487,206.73772450248242,202.34623388249398,202.5875244140625,3437029,0.0,0.0,,,,38.73508480343142
2023-07-06,201.71886742874761,202.39447791488632,199.83680438621684,200.7054443359375,2984938,0.0,0.0,,,,34.59698632349807
2023-07-07,200.70544683744419,202.34621938914643,199.54725531431345,200.7537078857422,1964128,0.0,0.0,,,,34.78937544762232
2023-07-10,200.6089629625754,200.65720928931955,199.4507565765959,199.69204711914062,1958537,0.0,0.0,204.95458450317383,,,32.52303566219133
2023-07-11,200.7054579455419,200.7537189965109,198.14778424343953,198.82339477539062,2581513,0.0,0.0,204.51061096191407,,,30.757508305309813
2023-07-12,199.7885663243825,201.6223685301974,198.3890841433968,201.47760009765625,2036149,0.0,0.0,204.14867477416993,,,41.251759252717456
2023-07-13,202.39448122630185,202.39448122630185,200.4641571044922,200.4641571044922,1776725,0.0,0.0,203.82293319702148,,,38.83175951420079
2023-07-14,200.65718619493668,202.20145138037014,199.4507336210681,201.3810577392578,2135629,0.0,0.0,203.47788696289064,,,42.13900458406987
2023-07-17,200.51241560364264,200.51241560364264,197.42389999345576,198.87164306640625,2623843,0.0,0.0,202.8891372680664,,,36.34682851927719
2023-07-18,204.61438085268233,205.67606513478148,201.52586484185662,202.78057861328125,3963259,0.0,0.0,202.74436416625977,,,48.273992731616005
2023-07-19,203.69745242564252,205.2899639080958,203.4079008668681,204.08351135253906,2935979,0.0,0.0,202.69127883911133,,,51.53388698966864
2023-07-20,203.02187148339766,204.3730926513672,202.5392903909505,204.3730926513672,2801050,0.0,0.0,202.79503479003907,,,52.254104699058615
2023-07-21,204.22831059512328,206.25514221191406,202.29798635406237,206.25514221191406,2128227,0.0,0.0,203.02426147460938,,,56.752258166524015
2023-07-24,205.57951208319557,208.137185567997,205.09693106891578,207.70286560058594,1504070,0.0,0.0,203.32828674316406,,,59.88312463152835
2023-07-25,207.70287272604637,208.95758635165885,206.0621001666474,208.76455688476562,1673645,0.0,0.0,203.61300888061524,,,62.05272170359207
2023-07-26,208.47501439635073,208.6680438716471,206.15863123838434,208.3302459716797,1712119,0.0,0.0,203.77467422485353,,,60.60869867338002
