Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI_3_months
2021-02-22,21.963830947875977,21.963830947875977,20.703609466552734,20.79362678527832,4495,0.0,0.0,,,,,,,
2021-02-23,20.703609466552734,20.92864990234375,19.353374481201172,20.92864990234375,30302,0.0,0.0,,,,,,,100.0
2021-02-24,20.703609466552734,23.404081344604492,19.9384765625,22.954002380371094,17335,0.0,0.0,,,,,,,100.0
2021-02-25,22.954002380371094,23.404081344604492,22.954002380371094,23.224050521850586,4830,0.0,0.0,,,,,,,100.0
2021-02-26,23.224050521850586,23.224050521850586,20.703609466552734,21.693782806396484,6575,0.0,0.0,,,,,,,60.8475197082325
2021-03-01,21.693782806396484,23.224050521850586,21.693782806396484,22.32389259338379,4018,0.0,0.0,,,,,,,66.33571966901363
2021-03-02,22.32389259338379,22.683956146240234,22.278884887695312,22.278884887695312,906,0.0,0.0,,,,,,,65.67080465904996
2021-03-03,22.278884887695312,23.404081344604492,22.18886947631836,22.18886947631836,1257,0.0,0.0,,,,,,,64.36596403723252
2021-03-04,22.18886947631836,22.18886947631836,19.80345344543457,21.243703842163086,3333,0.0,0.0,,,,,,,53.15223161805265
2021-03-05,21.243703842163086,21.243703842163086,18.723264694213867,19.80345344543457,12705,0.0,0.0,21.743291664123536,,,-8.921548074019086,,,41.90302547503898
2021-03-08,19.80345344543457,21.60376739501953,18.903295516967773,20.25353240966797,4756,0.0,0.0,21.6892822265625,,,-6.61962808126584,,,45.54503494255993
2021-03-09,20.25353240966797,20.658601760864258,19.533405303955078,19.80345344543457,1906,0.0,0.0,21.57676258087158,,,-8.218606145340356,,,42.829925291143915
2021-03-10,19.80345344543457,21.4687442779541,18.903295516967773,20.523578643798828,7600,0.0,0.0,21.333720207214355,,,-3.7974697124862655,,,47.85909925603882
2021-03-11,21.60376739501953,21.73879051208496,20.523578643798828,20.973657608032227,2544,0.0,0.0,21.10868091583252,,,-0.639657723467781,,,50.6053549964519
2021-03-12,21.73879051208496,23.404081344604492,19.983484268188477,20.433563232421875,2747,0.0,0.0,20.98265895843506,,,-2.6169024960130125,,,47.56526914009969
2021-03-15,20.92864990234375,21.108680725097656,18.183170318603516,19.80345344543457,11687,0.0,0.0,20.730615043640135,,,-4.472426873268312,,,44.41723139363415
2021-03-16,19.353374481201172,19.623422622680664,19.26335906982422,19.623422622680664,3741,0.0,0.0,20.465068817138672,,,-4.11259889706876,,,43.58382192948195
2021-03-17,19.623422622680664,19.623422622680664,18.183170318603516,18.183170318603516,4856,0.0,0.0,20.064498901367188,,,-9.376404524288812,,,37.83998485639178
2021-03-18,18.183170318603516,21.06367301940918,18.183170318603516,19.038320541381836,4452,0.0,0.0,19.843960571289063,,,-4.059875179720199,,,42.39795076247044
2021-03-19,19.083328247070312,19.80345344543457,18.453218460083008,18.498226165771484,8396,0.0,0.0,19.713437843322755,,,-6.164382322400865,,,40.50121114485108
2021-03-22,18.903295516967773,20.25353240966797,18.498226165771484,19.218351364135742,10103,0.0,0.0,19.60991973876953,,,-1.9967872375308264,,,43.88595112590632
2021-03-23,19.758445739746094,19.758445739746094,18.903295516967773,18.99331283569336,3035,0.0,0.0,19.52890567779541,,,-2.7425645396558327,,,43.11094330377698
2021-03-24,19.4883975982666,19.578414916992188,18.54323387145996,18.54323387145996,4147,0.0,0.0,19.330871200561525,,,-4.074505080136712,,,41.62428323116082
2021-03-25,18.54323387145996,19.038320541381836,18.27318572998047,19.038320541381836,2359,0.0,0.0,19.137337493896485,,,-0.5174019246210653,,,43.78080475545006
2021-03-26,19.4883975982666,19.4883975982666,18.903295516967773,18.903295516967773,2495,0.0,0.0,18.984310722351076,,,-0.4267482057587658,,,43.33924604438241
2021-03-29,18.903295516967773,19.353374481201172,18.27318572998047,19.173343658447266,3882,0.0,0.0,18.921299743652344,,,1.3320644892773605,,,44.47189927207788
2021-03-30,19.173343658447266,19.173343658447266,18.453218460083008,19.038320541381836,3979,0.0,0.0,18.86278953552246,,,0.9305675893208474,,,44.02690723856026
2021-03-31,18.99331283569336,18.99331283569336,18.453218460083008,18.54323387145996,2280,0.0,0.0,18.898795890808106,,,-1.8814003886939779,,,42.45187641871018
2021-04-01,18.453218460083008,18.99331283569336,18.453218460083008,18.99331283569336,1595,0.0,0.0,18.894295120239256,,,0.5240614419536448,,,44.284228849299545
2021-04-06,19.083328247070312,21.513750076293945,19.083328247070312,19.983484268188477,11450,0.0,0.0,19.042820930480957,,,4.939726845836393,,,47.9698215267211
2021-04-07,21.153688430786133,21.513750076293945,20.343547821044922,21.423736572265625,2248,0.0,0.0,19.263359451293944,,,11.21495514027054,,,52.58342301595882
2021-04-08,21.423736572265625,21.963830947875977,20.433563232421875,21.963830947875977,15979,0.0,0.0,19.560411262512208,,,12.287163358216068,,,54.12595912442209
2021-04-09,22.233877182006836,22.233877182006836,21.513750076293945,21.87381362915039,3700,0.0,0.0,19.89346923828125,,,9.954746289593073,,,53.83080765018813
2021-04-12,21.87381362915039,22.233877182006836,18.363201141357422,21.963830947875977,6891,0.0,0.0,20.186020278930663,,,8.80713803107054,,,54.08400308583182
2021-04-13,21.963830947875977,22.59394073486328,21.783798217773438,21.963830947875977,1637,0.0,0.0,20.492073822021485,,,7.182079952654137,,,54.08400308583182
2021-04-14,21.963830947875977,21.963830947875977,19.80345344543457,21.87381362915039,15447,0.0,0.0,20.7621208190918,,,5.354427997723314,,,53.78239102331639
2021-04-15,20.703609466552734,21.87381362915039,20.25353240966797,21.60376739501953,3081,0.0,0.0,21.018665504455566,,,2.783725210527447,,,52.88764725881632
2021-04-16,18.27318572998047,22.05384635925293,18.27318572998047,21.963830947875977,13007,0.0,0.0,21.36072521209717,,,2.823432864710288,,,53.92124802459879
2021-04-19,22.05384635925293,22.05384635925293,20.433563232421875,21.87381362915039,7614,0.0,0.0,21.64877529144287,,,1.039496852260605,,,53.62382456015473
2021-04-20,21.60376739501953,21.87381362915039,21.60376739501953,21.60376739501953,7943,0.0,0.0,21.810803604125976,20.577588510513305,,-0.9492369601057676,5.993001040829485,,52.74129224968027
2021-04-21,21.60376739501953,21.783798217773438,21.153688430786133,21.60376739501953,7748,0.0,0.0,21.828806686401368,20.597842025756837,,-1.0309280512435377,5.976182646246415,,52.74129224968027
2021-04-22,21.783798217773438,21.783798217773438,19.80345344543457,21.423736572265625,29398,0.0,0.0,21.774797248840333,20.610219192504882,,-1.6122339627911084,5.650488456517539,,52.15610916884821
2021-04-23,21.243703842163086,21.513750076293945,20.433563232421875,21.513750076293945,19708,0.0,0.0,21.738790893554686,20.574212884902956,,-1.0352039281424015,5.6603769736740706,,52.42301081620708
2021-04-26,21.33371925354004,21.33371925354004,20.25353240966797,20.523578643798828,4331,0.0,0.0,21.594765663146973,20.50670108795166,,-4.960401219709471,5.305897669882084,,49.35995609669426
2021-04-27,21.06367301940918,21.06367301940918,20.523578643798828,20.973657608032227,1086,0.0,0.0,21.4957483291626,20.488697957992553,,-2.4288092376950092,4.91515065151907,,50.68444268904263
2021-04-28,20.973657608032227,20.973657608032227,19.083328247070312,19.083328247070312,2144,0.0,0.0,21.21669979095459,20.407683849334717,,-10.055152615176308,3.9642712401498024,,45.61707734399757
2021-04-29,19.173343658447266,19.173343658447266,18.903295516967773,18.903295516967773,5046,0.0,0.0,20.946652603149413,20.323294115066528,,-9.755053109891234,3.0672118631632825,,45.182026775611284
2021-04-30,18.903295516967773,18.903295516967773,18.903295516967773,18.903295516967773,0,0.0,0.0,20.640599060058594,20.241154766082765,,-8.416924034209156,1.9734264106569703,,45.182026775611284
2021-05-03,20.433563232421875,20.973657608032227,19.80345344543457,19.80345344543457,23341,0.0,0.0,20.433563041687012,20.20514850616455,,-3.0836990835467124,1.1304768952961277,,47.730795466116525
2021-05-04,19.80345344543457,20.973657608032227,18.99331283569336,20.703609466552734,1228,0.0,0.0,20.34354724884033,20.227652406692506,,1.7699087249050376,0.5729525098497313,,50.078000373014476
2021-05-05,20.25353240966797,20.523578643798828,18.99331283569336,20.343547821044922,1048,0.0,0.0,20.217525291442872,20.22990279197693,,0.6233331121657579,-0.061184181957446016,,49.184600602412424
2021-05-06,18.99331283569336,19.713436126708984,18.99331283569336,19.353374481201172,774,0.0,0.0,20.010489082336427,20.218650817871094,,-3.2838507766174523,-1.0295530468861658,,46.85979771255838
2021-05-07,19.80345344543457,19.80345344543457,18.54323387145996,19.623422622680664,2662,0.0,0.0,19.821456336975096,20.19614691734314,,-0.9990876095467243,-1.8552577474383631,,47.543611482005154
2021-05-10,19.623422622680664,19.80345344543457,18.453218460083008,19.26335906982422,2723,0.0,0.0,19.695434379577637,20.15338945388794,,-2.1937841096891026,-2.2723476631964483,,46.732787111283685
2021-05-11,18.903295516967773,18.903295516967773,18.183170318603516,18.183170318603516,4359,0.0,0.0,19.416385650634766,20.09712963104248,,-6.351415522028084,-3.387269689280518,,44.4338778348949
2021-05-12,21.513750076293945,21.513750076293945,18.183170318603516,18.183170318603516,2204,0.0,0.0,19.326369857788087,20.056622552871705,,-5.9152316115066395,-3.64095546574994,,44.4338778348949
2021-05-14,18.27318572998047,18.903295516967773,18.183170318603516,18.903295516967773,13613,0.0,0.0,19.326369857788087,20.038619375228883,,-2.1891040269511586,-3.554384182381629,,46.23688694380398
2021-05-17,17.057973861694336,18.99331283569336,17.057973861694336,18.81328010559082,3219,0.0,0.0,19.31736831665039,20.054372119903565,,-2.6095076865365647,-3.6750280629415077,,46.04801817875314
2021-05-18,18.453218460083008,18.54323387145996,18.453218460083008,18.54323387145996,1199,0.0,0.0,19.19134635925293,20.041994953155516,,-3.3771079717942074,-4.24433094555119,,45.48437078487423
2021-05-19,18.54323387145996,18.54323387145996,15.797755241394043,18.00313949584961,3527,0.0,0.0,18.921299362182616,20.02961778640747,,-4.852520161316736,-5.533397771459142,,44.38556152580763
2021-05-20,18.453218460083008,18.723264694213867,16.06780242919922,17.913124084472656,928,0.0,0.0,18.67825698852539,19.996987104415894,,-4.096382786267361,-6.594644028146073,,44.20557628459552
2021-05-21,18.27318572998047,18.99331283569336,18.27318572998047,18.81328010559082,2146,0.0,0.0,18.624247550964355,19.99248628616333,,1.0149808957875284,-6.843764780501186,,46.403365892676305
2021-05-24,17.14798927307129,18.54323387145996,17.14798927307129,18.453218460083008,605,0.0,0.0,18.50722713470459,19.990235900878908,,-0.29182477865798023,-7.418665660214222,,45.67560089723793
2021-05-25,18.363201141357422,18.363201141357422,17.55306053161621,18.093154907226562,7793,0.0,0.0,18.390206718444823,19.966606760025023,,-1.6152717354738937,-7.895182494084561,,44.96250654521499
2021-05-26,17.55306053161621,18.633249282836914,17.55306053161621,18.453218460083008,1148,0.0,0.0,18.417211532592773,19.955354833602904,,0.1955069442869418,-7.70792257935722,,45.817909967686994
2021-05-27,18.00313949584961,18.903295516967773,18.00313949584961,18.363201141357422,1277,0.0,0.0,18.435214614868165,19.93510127067566,,-0.39062997103740843,-7.523847686762506,,45.63858370052089
2021-05-28,18.363201141357422,18.723264694213867,17.598068237304688,17.598068237304688,1028,0.0,0.0,18.304691886901857,19.89909496307373,,-3.8603416761295093,-8.012440159366884,,44.153214978386536
2021-05-31,17.86811637878418,18.183170318603516,17.86811637878418,18.183170318603516,1083,0.0,0.0,18.241680908203126,19.89009337425232,,-0.3207521822909334,-8.287605467871058,,45.52426247958266
2021-06-01,17.598068237304688,17.598068237304688,16.56288719177246,17.28301429748535,16951,0.0,0.0,18.115658950805663,19.84733591079712,,-4.596270307259683,-8.72498438971555,,43.849483662329796
2021-06-02,17.28301429748535,17.28301429748535,15.032621383666992,16.2928409576416,21462,0.0,0.0,17.944629096984862,19.75506982803345,,-9.204916582091972,-9.164435999509752,,42.12560523455736
2021-06-03,16.2928409576416,16.742919921875,16.20282554626465,16.742919921875,1319,0.0,0.0,17.8276086807251,19.638049411773682,,-6.084319990840082,-9.219045604209358,,43.15286603129592
2021-06-04,16.2928409576416,16.922950744628906,15.707738876342773,16.742919921875,5311,0.0,0.0,17.620572662353517,19.507526636123657,,-4.980841186584296,-9.672953465437876,,43.152866031295915
2021-06-07,17.598068237304688,17.598068237304688,17.102981567382812,17.102981567382812,2288,0.0,0.0,17.485548973083496,19.388255834579468,,-2.1879061749195947,-9.813708245495933,,43.96651123317708
2021-06-08,16.832935333251953,17.55306053161621,16.832935333251953,17.55306053161621,1344,0.0,0.0,17.43153953552246,19.277986574172974,,0.6971328943499869,-9.578007700888369,,44.9622637497644
2021-06-09,17.508052825927734,17.598068237304688,17.508052825927734,17.598068237304688,533,0.0,0.0,17.34602451324463,19.16884250640869,,1.4530345202014996,-9.50927523430088,,45.0609905896626
2021-06-10,18.00313949584961,18.453218460083008,18.00313949584961,18.00313949584961,4247,0.0,0.0,17.31001834869385,19.072075653076173,,4.004161828101479,-9.238938311877547,,45.94350061692005
2021-06-11,17.102981567382812,17.55306053161621,17.102981567382812,17.28301429748535,2539,0.0,0.0,17.278512954711914,18.96405682563782,,0.026051679245984925,-8.88809755435446,,44.653980609112146
