Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI,earningsGrowth,revenueGrowth,profitMargins,grossMargins,returnOnEquity,debtToEquity,priceToBook,forwardPE,longName,sector,longBusinessSummary
2024-04-17,411.86557058560646,415.0414136061603,409.88067626953125,409.88067626953125,170067,80.40805,0.0,420.43023681640625,412.67610092163085,410.69874267578126,-2.5092297420753273,1.8789883585354388,0.48146196722364365,40.476753482485925,0.021,0.044,0.119729996,0.46660998,0.050640002,9.297,1.0278382,17.641418,Holmen AB (publ),Basic Materials,"Holmen AB (publ) engages in the forest, paperboard, paper, wood products, and renewable energy businesses in Sweden and internationally. It operates through Forest, Renewable Energy, Wood Products, and Board and Paper segments. The Forest segment offers logs, pulpwood, and biofuel to sawmills, pulp mills, and board and paper mills. The Renewable energy segment provides renewable energy from hydro and wind power to the Nordic electricity market. The Wood Products segment provides construction and joinery timber; CLT and glulam; and plus wood for pallets and packaging to construction, joinery, and packaging industries, as well as builders' merchants. The Board and Paper segment offers paperboards for consumer packaging and paper products for books, magazines, advertising, and transport packaging to brand owners, converters, wholesalers, publishers, printers, and retailers. The company was founded in 1609 and is headquartered in Stockholm, Sweden."
2024-04-18,411.8655712595472,412.8580184192088,404.52146833546846,407.4988098144531,147712,0.0,0.0,419.0479736328125,413.05753860473635,410.7651023864746,-2.756048124570873,1.450266480624271,0.5580893325511542,38.187199531938894,0.021,0.044,0.119729996,0.46660998,0.050640002,9.297,1.0278382,17.641418,Holmen AB (publ),Basic Materials,"Holmen AB (publ) engages in the forest, paperboard, paper, wood products, and renewable energy businesses in Sweden and internationally. It operates through Forest, Renewable Energy, Wood Products, and Board and Paper segments. The Forest segment offers logs, pulpwood, and biofuel to sawmills, pulp mills, and board and paper mills. The Renewable energy segment provides renewable energy from hydro and wind power to the Nordic electricity market. The Wood Products segment provides construction and joinery timber; CLT and glulam; and plus wood for pallets and packaging to construction, joinery, and packaging industries, as well as builders' merchants. The Board and Paper segment offers paperboards for consumer packaging and paper products for books, magazines, advertising, and transport packaging to brand owners, converters, wholesalers, publishers, printers, and retailers. The company was founded in 1609 and is headquartered in Stockholm, Sweden."
2024-04-19,406.1093884607928,413.0565185546875,403.52901979707235,413.0565185546875,204099,0.0,0.0,417.7546447753906,413.5365837097168,410.80726420084636,-1.12461376060321,1.019997076881274,0.6643795635356788,45.879714458048596,0.021,0.044,0.119729996,0.46660998,0.050640002,9.297,1.0278382,17.641418,Holmen AB (publ),Basic Materials,"Holmen AB (publ) engages in the forest, paperboard, paper, wood products, and renewable energy businesses in Sweden and internationally. It operates through Forest, Renewable Energy, Wood Products, and Board and Paper segments. The Forest segment offers logs, pulpwood, and biofuel to sawmills, pulp mills, and board and paper mills. The Renewable energy segment provides renewable energy from hydro and wind power to the Nordic electricity market. The Wood Products segment provides construction and joinery timber; CLT and glulam; and plus wood for pallets and packaging to construction, joinery, and packaging industries, as well as builders' merchants. The Board and Paper segment offers paperboards for consumer packaging and paper products for books, magazines, advertising, and transport packaging to brand owners, converters, wholesalers, publishers, printers, and retailers. The company was founded in 1609 and is headquartered in Stockholm, Sweden."
2024-04-22,413.0565174551189,418.6141972857731,413.0565174551189,416.6293029785156,207936,0.0,0.0,416.9158508300781,414.14871444702146,410.881630452474,-0.06873038072118698,0.668150421944779,0.7951399508782311,50.1726414714771,0.021,0.044,0.119729996,0.46660998,0.050640002,9.297,1.0278382,17.641418,Holmen AB (publ),Basic Materials,"Holmen AB (publ) engages in the forest, paperboard, paper, wood products, and renewable energy businesses in Sweden and internationally. It operates through Forest, Renewable Energy, Wood Products, and Board and Paper segments. The Forest segment offers logs, pulpwood, and biofuel to sawmills, pulp mills, and board and paper mills. The Renewable energy segment provides renewable energy from hydro and wind power to the Nordic electricity market. The Wood Products segment provides construction and joinery timber; CLT and glulam; and plus wood for pallets and packaging to construction, joinery, and packaging industries, as well as builders' merchants. The Board and Paper segment offers paperboards for consumer packaging and paper products for books, magazines, advertising, and transport packaging to brand owners, converters, wholesalers, publishers, printers, and retailers. The company was founded in 1609 and is headquartered in Stockholm, Sweden."
2024-04-23,416.62928820617105,419.4081583100518,413.25497406089244,414.8428955078125,133216,0.0,0.0,415.762255859375,414.6772827148437,410.92895278930666,-0.22112645835591382,0.26164277373191724,0.9121600948519498,48.11744029914782,0.021,0.044,0.119729996,0.46660998,0.050640002,9.297,1.0278382,17.641418,Holmen AB (publ),Basic Materials,"Holmen AB (publ) engages in the forest, paperboard, paper, wood products, and renewable energy businesses in Sweden and internationally. It operates through Forest, Renewable Energy, Wood Products, and Board and Paper segments. The Forest segment offers logs, pulpwood, and biofuel to sawmills, pulp mills, and board and paper mills. The Renewable energy segment provides renewable energy from hydro and wind power to the Nordic electricity market. The Wood Products segment provides construction and joinery timber; CLT and glulam; and plus wood for pallets and packaging to construction, joinery, and packaging industries, as well as builders' merchants. The Board and Paper segment offers paperboards for consumer packaging and paper products for books, magazines, advertising, and transport packaging to brand owners, converters, wholesalers, publishers, printers, and retailers. The company was founded in 1609 and is headquartered in Stockholm, Sweden."
2024-04-24,416.2323154162117,418.2172096530912,413.8504483893728,414.8428955078125,126287,0.0,0.0,414.9393371582031,415.25204849243164,410.9697914123535,-0.023242349363910068,-0.07530639171169262,1.0419882846769752,48.11744029914782,0.021,0.044,0.119729996,0.46660998,0.050640002,9.297,1.0278382,17.641418,Holmen AB (publ),Basic Materials,"Holmen AB (publ) engages in the forest, paperboard, paper, wood products, and renewable energy businesses in Sweden and internationally. It operates through Forest, Renewable Energy, Wood Products, and Board and Paper segments. The Forest segment offers logs, pulpwood, and biofuel to sawmills, pulp mills, and board and paper mills. The Renewable energy segment provides renewable energy from hydro and wind power to the Nordic electricity market. The Wood Products segment provides construction and joinery timber; CLT and glulam; and plus wood for pallets and packaging to construction, joinery, and packaging industries, as well as builders' merchants. The Board and Paper segment offers paperboards for consumer packaging and paper products for books, magazines, advertising, and transport packaging to brand owners, converters, wholesalers, publishers, printers, and retailers. The company was founded in 1609 and is headquartered in Stockholm, Sweden."
2024-04-25,414.84289408178296,423.37794532844185,414.84289408178296,421.1945495605469,204033,0.0,0.0,414.887744140625,415.75461730957034,411.0197942097982,1.52012333673183,-0.20850596309790925,1.1519696049858201,55.61469488943887,0.021,0.044,0.119729996,0.46660998,0.050640002,9.297,1.0278382,17.641418,Holmen AB (publ),Basic Materials,"Holmen AB (publ) engages in the forest, paperboard, paper, wood products, and renewable energy businesses in Sweden and internationally. It operates through Forest, Renewable Energy, Wood Products, and Board and Paper segments. The Forest segment offers logs, pulpwood, and biofuel to sawmills, pulp mills, and board and paper mills. The Renewable energy segment provides renewable energy from hydro and wind power to the Nordic electricity market. The Wood Products segment provides construction and joinery timber; CLT and glulam; and plus wood for pallets and packaging to construction, joinery, and packaging industries, as well as builders' merchants. The Board and Paper segment offers paperboards for consumer packaging and paper products for books, magazines, advertising, and transport packaging to brand owners, converters, wholesalers, publishers, printers, and retailers. The company was founded in 1609 and is headquartered in Stockholm, Sweden."
2024-04-26,411.2700948452431,427.74472367047866,410.8731220407846,415.4383850097656,356541,0.0,0.0,414.47450256347656,416.0986930847168,411.05019607543943,0.2325553056527149,-0.39033780884996466,1.2281947697577091,48.740776716456544,0.021,0.044,0.119729996,0.46660998,0.050640002,9.297,1.0278382,17.641418,Holmen AB (publ),Basic Materials,"Holmen AB (publ) engages in the forest, paperboard, paper, wood products, and renewable energy businesses in Sweden and internationally. It operates through Forest, Renewable Energy, Wood Products, and Board and Paper segments. The Forest segment offers logs, pulpwood, and biofuel to sawmills, pulp mills, and board and paper mills. The Renewable energy segment provides renewable energy from hydro and wind power to the Nordic electricity market. The Wood Products segment provides construction and joinery timber; CLT and glulam; and plus wood for pallets and packaging to construction, joinery, and packaging industries, as well as builders' merchants. The Board and Paper segment offers paperboards for consumer packaging and paper products for books, magazines, advertising, and transport packaging to brand owners, converters, wholesalers, publishers, printers, and retailers. The company was founded in 1609 and is headquartered in Stockholm, Sweden."
2024-04-29,418.8126976102941,421.7900390625,412.6595131609019,421.7900390625,237747,0.0,0.0,414.813134765625,416.53348007202146,411.0832784016927,1.6819390979065842,-0.41301489284822424,1.3258144898326507,55.305378435616205,0.021,0.044,0.119729996,0.46660998,0.050640002,9.297,1.0278382,17.641418,Holmen AB (publ),Basic Materials,"Holmen AB (publ) engages in the forest, paperboard, paper, wood products, and renewable energy businesses in Sweden and internationally. It operates through Forest, Renewable Energy, Wood Products, and Board and Paper segments. The Forest segment offers logs, pulpwood, and biofuel to sawmills, pulp mills, and board and paper mills. The Renewable energy segment provides renewable energy from hydro and wind power to the Nordic electricity market. The Wood Products segment provides construction and joinery timber; CLT and glulam; and plus wood for pallets and packaging to construction, joinery, and packaging industries, as well as builders' merchants. The Board and Paper segment offers paperboards for consumer packaging and paper products for books, magazines, advertising, and transport packaging to brand owners, converters, wholesalers, publishers, printers, and retailers. The company was founded in 1609 and is headquartered in Stockholm, Sweden."
2024-04-30,422.38549677348993,428.9356537677628,420.4006025502001,428.3401794433594,151049,0.0,0.0,416.35142517089844,417.09311752319337,411.2244369506836,2.8794795808708837,-0.17782416470914073,1.4271234987947943,60.87066221451963,0.021,0.044,0.119729996,0.46660998,0.050640002,9.297,1.0278382,17.641418,Holmen AB (publ),Basic Materials,"Holmen AB (publ) engages in the forest, paperboard, paper, wood products, and renewable energy businesses in Sweden and internationally. It operates through Forest, Renewable Energy, Wood Products, and Board and Paper segments. The Forest segment offers logs, pulpwood, and biofuel to sawmills, pulp mills, and board and paper mills. The Renewable energy segment provides renewable energy from hydro and wind power to the Nordic electricity market. The Wood Products segment provides construction and joinery timber; CLT and glulam; and plus wood for pallets and packaging to construction, joinery, and packaging industries, as well as builders' merchants. The Board and Paper segment offers paperboards for consumer packaging and paper products for books, magazines, advertising, and transport packaging to brand owners, converters, wholesalers, publishers, printers, and retailers. The company was founded in 1609 and is headquartered in Stockholm, Sweden."
