Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI,earningsGrowth,revenueGrowth,profitMargins,grossMargins,returnOnEquity,debtToEquity,priceToBook,forwardPE,longName,sector,longBusinessSummary
2023-06-20,1808.04833984375,1808.04833984375,1808.04833984375,1808.04833984375,1,0.0,0.0,1814.964404296875,1858.0900665283202,1972.0272888183595,-0.3810578563828286,-2.3209672667817296,-5.777669656808377,41.3557100145453,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-06-21,1798.1683349609375,1798.1683349609375,1798.1683349609375,1798.1683349609375,23,0.0,0.0,1814.964404296875,1856.3198486328124,1970.6174896240234,-0.9254214185233244,-2.227818894809309,-5.80009269140395,39.271125671963446,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-06-22,1817.9283854166667,1817.9283854166667,1778.408203125,1778.408203125,3,0.0,0.0,1812.9883911132813,1854.3015441894531,1969.4364919026693,-1.9073584893197815,-2.2279630411584708,-5.846085831484951,35.425097938544994,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-06-26,1817.9283447265625,1817.9283447265625,1817.9283447265625,1817.9283447265625,3,0.0,0.0,1814.9643920898438,1853.025326538086,1968.2077534993489,0.1633063794329216,-2.0539888960583923,-5.852147810945055,46.67359941788167,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-06-27,1798.1684118200233,1867.3287353515625,1798.1684118200233,1867.3287353515625,21,0.0,0.0,1818.9164184570313,1852.0004455566407,1967.5382364908853,2.6616020617153393,-1.786394122041668,-5.872200539304735,56.80294951979068,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-06-28,1847.5685632654138,1857.448609058277,1827.8084716796875,1827.8084716796875,17,0.0,0.0,1818.9164184570313,1850.7253143310547,1966.5393839518229,0.48886541088013263,-1.7187259301913602,-5.889232148915121,48.81450323874914,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-06-29,1896.9687902706185,1916.7288818359375,1896.9687902706185,1916.7288818359375,3,0.0,0.0,1827.8084594726563,1851.4272766113281,1966.2815348307292,4.864865456905466,-1.275708608004383,-5.841190907043154,61.823724385676755,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-06-30,1896.9687902706185,1916.7288818359375,1896.9687902706185,1916.7288818359375,18,0.0,0.0,1836.7005004882812,1853.3588256835938,1965.859740193685,4.357181877305578,-0.8988181330276525,-5.72273353026738,61.82372438567676,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-07-03,1966.1291094970704,1976.0091552734375,1966.1291094970704,1976.0091552734375,219,0.0,0.0,1851.5205688476562,1855.0509552001954,1964.3744649251303,6.723586468351257,-0.19031209588300269,-5.565309042494685,68.09361643350711,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-07-04,1976.0091558930837,1976.0091558930837,1817.928423421637,1946.3690185546875,12,0.0,0.0,1865.35263671875,1855.7561645507812,1962.88810933431,4.343220699462453,0.5171192396546255,-5.457873236588165,62.56106655736134,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-07-05,1877.2086588541667,1966.1290690104167,1817.9283854166667,1896.96875,7,0.0,0.0,1874.244677734375,1854.980450439453,1960.7441640218099,1.2124389379669616,1.0385137638705673,-5.394059843351412,54.598814184315216,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-07-06,1847.5685613573212,1916.7288818359375,1847.5685613573212,1916.7288818359375,4,0.0,0.0,1886.100732421875,1854.6987396240233,1959.2567240397136,1.6238872552015857,1.6931047682825966,-5.336614805644578,56.95855265551211,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-07-07,1936.488972775222,1946.3690185546875,1936.488972775222,1946.3690185546875,2,0.0,0.0,1902.8968139648437,1854.9121124267579,1957.6064239501952,2.284527688039263,2.5868989272655094,-5.245912062150552,60.29239754573835,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
2023-07-10,1847.5685607600333,1946.3690185546875,1837.6885149805678,1946.3690185546875,6,0.0,0.0,1915.7408813476563,1855.1254852294921,1955.997108968099,1.5987619988296822,3.267455306974323,-5.157043600735299,60.29239754573835,,0.581,0.03988,0.33436,0.0215,,1.2202274,,Rederiaktiebolaget Gotland (publ),Industrials,"Rederiaktiebolaget Gotland (publ), together with its subsidiaries, operates as a passenger and freight shipping company in Sweden. The company primarily owns and operates a fleet of ships that transports passengers; and cargo, including refined petroleum products, vegetable oils and chemicals, and other liquid products, such as methanol. It also owns, manages, and operates hotels and properties comprising Scandic Visby, Visby Gustavsvik, and Strandvillan located in Visby. Rederiaktiebolaget Gotland (publ)was founded in 1865 and is headquartered in Visby, Sweden."
