Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_DIFF,RSI
2023-06-12,123.1058795427515,126.0002257987703,122.91292656066965,125.03544616699219,97621,0.0,0.0,,,,
2023-06-13,125.03544919830668,126.00022885347457,123.49179586149035,124.64952850341797,18047,0.0,0.0,,,,0.0
2023-06-14,124.64952797411783,124.64952797411783,122.52701568603516,122.52701568603516,27894,0.0,0.0,,,,0.0
2023-06-15,122.52701771399103,123.87770335929827,122.52701771399103,122.719970703125,14870,0.0,0.0,,,,7.728664328896514
2023-06-16,123.10588200454092,124.45657498817744,122.52701568603516,122.52701568603516,160207,0.0,0.0,,,,7.1348205851337525
2023-06-19,122.71997123465347,123.10588457527761,120.98337224287195,121.3692855834961,30763,0.0,0.0,,,,4.767728365645979
2023-06-20,121.36928304902362,122.71996867197555,121.36928304902362,122.52701568603516,22335,0.0,0.0,,,,29.83628717050452
2023-06-21,122.33406525471408,122.71997123465347,121.3692855834961,121.3692855834961,10894,0.0,0.0,,,,23.24630974720894
2023-06-22,120.59745737386554,120.79041036138986,118.28198472015039,118.47494506835938,28905,0.0,0.0,,,,14.577628822568698
2023-06-26,118.2819836888158,118.47494403534229,115.96651105528991,117.70311737060547,29552,0.0,0.0,,,,13.167503067648369
2023-06-27,117.70311302515222,118.28197932199151,115.96650677395002,117.31719970703125,18191,0.0,0.0,,,,12.515602015591512
2023-06-28,117.70311939852898,118.66789906573004,117.51016640936265,117.89607238769531,18923,0.0,0.0,,,,18.994012397292693
2023-06-29,117.8960751243944,120.9833745475135,117.8960751243944,120.2115478515625,15404,0.0,0.0,,,,38.58492431167158
2023-06-30,120.59745334443592,121.75518595226873,120.21154002159685,121.5622329711914,28675,0.0,0.0,,,,46.684943049917244
2023-07-03,121.75519156343549,123.29884492593206,121.3692855834961,121.3692855834961,25483,0.0,0.0,,,,45.756546031083445
2023-07-04,121.56223478361787,123.29884108194337,121.36928179966371,123.10588073730469,25426,0.0,0.0,,,,54.522477419697545
2023-07-05,122.52701620632246,124.64952850341797,121.94814988535865,124.64952850341797,28047,0.0,0.0,,,,60.615227694561554
2023-07-06,123.87770259627445,123.87770259627445,121.56223729818998,121.94815063476562,11570,0.0,0.0,,,,48.39590784342271
2023-07-07,121.94815266070444,122.71997198599335,120.98337298357968,122.14110565185547,19794,0.0,0.0,,,,49.18390026729536
2023-07-10,121.94814960363682,122.33406293694938,121.17632293701172,121.17632293701172,13529,0.0,0.0,121.51399765014648,,,45.44708161423486
2023-07-11,121.1763206904715,122.33406066894531,120.40450139884008,122.33406066894531,19580,0.0,0.0,121.37892837524414,,,50.324465741855825
2023-07-12,122.3340667328819,124.26362609863281,121.94815338759474,124.26362609863281,18708,0.0,0.0,121.35963325500488,,,57.19373190642955
2023-07-13,124.26362104747837,126.57908630371094,123.29884140381994,126.57908630371094,27214,0.0,0.0,121.56223678588867,,,63.683564677591555
2023-07-14,126.38613536820617,128.12274169921875,124.8424820247796,128.12274169921875,25748,0.0,0.0,121.83237533569336,,,67.24852514372822
2023-07-17,127.73682958036838,128.8945770263672,127.15797057873928,128.8945770263672,48872,0.0,0.0,122.15075340270997,,,68.89278917995725
2023-07-18,130.05231380816758,130.82414055578826,127.15797454561802,129.28048706054688,64275,0.0,0.0,122.5463134765625,,,69.71156247269634
