Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_DIFF,RSI,MACD
2024-06-10 00:00:00+02:00,226.0,230.0,224.5,225.0,122220,0.0,0.0,,,,,
2024-06-11 00:00:00+02:00,225.0,232.0,225.0,227.5,107308,0.0,0.0,,,,,
2024-06-12 00:00:00+02:00,227.5,231.5,227.0,228.0,89277,0.0,0.0,,,,,
2024-06-13 00:00:00+02:00,228.5,232.5,227.0,229.0,168349,0.0,0.0,,,,,
2024-06-14 00:00:00+02:00,227.0,230.5,215.5,218.0,153992,0.0,0.0,,,,,
2024-06-17 00:00:00+02:00,218.0,220.5,216.0,216.0,56857,0.0,0.0,,,,,
2024-06-18 00:00:00+02:00,215.5,218.5,213.5,216.0,43952,0.0,0.0,,,,,
2024-06-19 00:00:00+02:00,215.0,219.5,212.0,218.0,86108,0.0,0.0,,,,,
2024-06-20 00:00:00+02:00,218.0,224.5,217.5,224.0,296264,0.0,0.0,,,,,
2024-06-24 00:00:00+02:00,223.0,227.5,219.5,227.5,102400,0.0,0.0,,,,,
2024-06-25 00:00:00+02:00,226.0,226.5,222.0,225.5,212819,0.0,0.0,,,,,
2024-06-26 00:00:00+02:00,227.5,229.5,223.5,226.5,73343,0.0,0.0,,,,,
2024-06-27 00:00:00+02:00,227.0,227.0,220.5,226.5,66686,0.0,0.0,,,,,
2024-06-28 00:00:00+02:00,227.5,229.0,225.0,227.0,52923,0.0,0.0,,,,,
2024-07-01 00:00:00+02:00,228.0,228.5,223.0,225.0,45327,0.0,0.0,,,,50.0,
2024-07-02 00:00:00+02:00,224.5,229.0,223.5,228.0,55858,0.0,0.0,,,,54.33884297520662,
2024-07-03 00:00:00+02:00,228.0,235.0,228.0,233.0,105024,0.0,0.0,,,,60.492299229923,
2024-07-04 00:00:00+02:00,229.0,235.5,229.0,232.5,49860,0.0,0.0,,,,59.62693414522252,
2024-07-05 00:00:00+02:00,231.0,241.0,231.0,240.0,69191,0.0,0.0,,,,67.20534697483393,
2024-07-08 00:00:00+02:00,240.0,241.5,236.5,236.5,83139,0.0,0.0,226.475,,,61.41197933944779,
2024-07-09 00:00:00+02:00,237.5,240.5,236.5,240.0,46226,0.0,0.0,227.225,,,64.68998601808788,
2024-07-10 00:00:00+02:00,240.0,242.5,240.0,241.0,40357,0.0,0.0,227.9,,,65.58941328269458,
2024-07-11 00:00:00+02:00,242.5,242.5,239.0,240.5,50736,0.0,0.0,228.525,,,64.70197051602284,
2024-07-12 00:00:00+02:00,241.0,245.5,239.5,243.5,45263,0.0,0.0,229.25,,,67.53984468611212,
2024-07-15 00:00:00+02:00,243.5,243.5,238.5,240.5,119628,0.0,0.0,230.375,,,62.15807722353149,
2024-07-16 00:00:00+02:00,238.5,238.5,229.5,236.5,64224,0.0,0.0,231.4,,,55.776348092447336,
2024-07-17 00:00:00+02:00,236.0,239.0,232.5,237.5,73239,0.0,0.0,232.475,,,56.96588617795351,
2024-07-18 00:00:00+02:00,239.5,240.0,236.5,238.5,65431,0.0,0.0,233.5,,,58.17737583575118,
2024-07-19 00:00:00+02:00,236.0,238.0,233.0,235.0,56930,0.0,0.0,234.05,,,52.59633665930412,
2024-07-22 00:00:00+02:00,236.0,238.0,234.0,235.5,48271,0.0,0.0,234.45,,,53.28577703869824,
2024-07-23 00:00:00+02:00,236.0,240.0,235.5,239.0,31439,0.0,0.0,235.125,,,57.9014465705503,
2024-07-24 00:00:00+02:00,240.0,241.5,236.5,241.0,55431,0.0,0.0,235.85,,,60.31448497180008,
2024-07-25 00:00:00+02:00,239.0,246.5,233.5,237.5,70692,0.0,0.0,236.4,,,54.43428231817262,
