Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI_3_months
2023-07-19,152.10000610351562,153.6999969482422,151.64999389648438,153.4499969482422,1201769,0.0,0.0,150.2949996948242,148.01499938964844,139.90033308664957,2.0992030738376086,1.5403846330287723,5.800319501721928,53.243155008957025
2023-07-20,142.5500030517578,146.0,117.94999694824219,122.30000305175781,10734329,0.0,0.0,147.88000030517577,147.02749938964843,139.66233310699462,-17.29780714135058,0.5798241275042488,5.273552373646361,45.43842561139938
2023-07-21,120.44999694824219,123.5999984741211,117.0,123.19999694824219,4181030,0.0,0.0,145.475,146.1574993133545,139.42366644541423,-15.311911360548416,-0.4669615425557144,4.82976315256824,45.671105601063026
2023-07-24,121.4000015258789,126.4000015258789,120.5,126.3499984741211,2206008,0.0,0.0,143.27999954223634,145.38999919891359,139.21291643778483,-11.816025350505804,-1.451268772476211,4.437147729671577,46.47893671820193
2023-07-25,126.0,129.1999969482422,125.94999694824219,128.25,1712528,0.0,0.0,141.10499954223633,144.66999912261963,139.01516647338866,-9.1102367626517,-2.4642286597110385,4.0677810865431425,46.95998540563934
2023-07-26,126.5,129.4499969482422,126.5,128.89999389648438,1000195,0.0,0.0,138.63999862670897,144.0499990463257,138.8596664428711,-7.025392979445823,-3.7556407188013208,3.7378259190835568,47.12439512250222
2023-07-27,129.64999389648438,130.9499969482422,128.14999389648438,129.60000610351562,1223545,0.0,0.0,136.35499954223633,143.57249927520752,138.71233317057292,-4.9539756234815036,-5.027076751750555,3.5037735964386902,47.302290401974595
2023-07-28,129.0,131.0,128.1999969482422,130.60000610351562,968863,0.0,0.0,134.49500045776367,143.2649995803833,138.68649991353354,-2.89601423174924,-6.121522457199284,3.3013304609347665,47.55717409476336
2023-07-31,130.6999969482422,131.0,128.75,130.0,783419,0.0,0.0,132.47500076293946,142.92249965667725,138.66983324686686,-1.8682775985549211,-7.3099049616640865,3.0667567056488645,47.41801811289585
2023-08-01,130.0,130.3000030517578,127.8499984741211,128.4499969482422,950472,0.0,0.0,130.1099998474121,142.4212495803833,138.65891660054524,-1.2758457467655806,-8.644250608138822,2.7133725490418663,47.05830891442804
2023-08-02,127.5,128.25,126.19999694824219,126.80000305175781,743241,0.0,0.0,127.44500045776367,141.9049997329712,138.63541666666666,-0.5060986336765827,-10.189915297147763,2.3584038948473616,46.67714244139785
2023-08-03,125.8499984741211,126.4000015258789,123.9000015258789,125.5999984741211,945521,0.0,0.0,127.775,141.40374984741212,138.602916653951,-1.7022121118207099,-9.638181351002931,2.0207606456463854,46.4007308406001
2023-08-04,126.4000015258789,126.9000015258789,125.4000015258789,126.9000015258789,568051,0.0,0.0,128.14500045776367,140.96625003814697,138.57824999491373,-0.971554822612931,-9.095261863682781,1.7232141720081477,46.74620576703897
2023-08-07,125.55000305175781,127.80000305175781,125.4000015258789,127.55000305175781,579300,0.0,0.0,128.26500091552734,140.55625019073486,138.57316665649415,-0.5574380062106017,-8.744719113186566,1.4310732604938776,46.91919444404309
2023-08-08,126.44999694824219,128.5,126.44999694824219,127.5,845658,0.0,0.0,128.19000091552735,140.1637502670288,138.56550000508625,-0.5382642254461294,-8.54268620002677,1.153425825247906,46.90734105402597
2023-08-09,127.5,128.8000030517578,127.0999984741211,127.1500015258789,789989,0.0,0.0,128.0150016784668,139.7462501525879,138.56391671498616,-0.675702176499988,-8.394678541507787,0.8532765712979111,46.823611442255064
2023-08-10,128.39999389648438,129.14999389648438,127.25,128.8000030517578,580178,0.0,0.0,127.93500137329102,139.33125038146972,138.56941674550373,0.6761258992313446,-8.179248357405351,0.5497848326555107,47.27230286095658
2023-08-11,127.9000015258789,128.6999969482422,126.75,128.1999969482422,621943,0.0,0.0,127.69500045776367,138.9237503051758,138.5685833613078,0.3954708396320895,-8.082671121925346,0.2563113046641508,47.12608040649747
2023-08-14,127.05000305175781,128.60000610351562,127.05000305175781,128.35000610351562,525703,0.0,0.0,127.53000106811524,138.51375045776368,138.5741667429606,0.6429899071061803,-7.929717701924228,-0.04359851956317492,47.16739694403952
2023-08-15,128.5,128.8000030517578,127.19999694824219,128.39999389648438,657930,0.0,0.0,127.52500076293946,138.10000038146973,138.57683334350585,0.6861345840502863,-7.657494271773532,-0.3440928404346981,47.18130507523811
2023-08-16,127.5,128.85000610351562,127.3499984741211,128.0,690510,0.0,0.0,127.64500045776367,137.69125022888184,138.54383328755696,0.27811472518564767,-7.296215085866718,-0.6153886740707757,47.08101579852453
2023-08-17,127.4000015258789,128.25,127.0,128.0,679948,0.0,0.0,127.88500061035157,137.28375015258788,138.50649998982746,0.08992406388519285,-6.84622144411834,-0.8828104365711212,47.08101579852453
2023-08-18,127.0,128.5,125.8499984741211,127.19999694824219,762044,0.0,0.0,127.9150001525879,137.00750007629395,138.47699991861978,-0.5589674420457251,-6.6364979425526425,-1.0611869430948297,46.877222590068435
2023-08-21,127.05000305175781,129.0500030517578,126.75,126.94999694824219,575344,0.0,0.0,127.85499954223633,136.675,138.45324986775717,-0.7078351235652518,-6.4532653797429536,-1.284368456107487,46.81318824526645
2023-08-22,127.80000305175781,128.10000610351562,126.5,126.75,644930,0.0,0.0,127.77999954223633,136.23125,138.4328332265218,-0.8060725825060516,-6.203606336845374,-1.5903620371038005,46.7615138357012
2023-08-23,127.69999694824219,127.80000305175781,124.69999694824219,125.0999984741211,856929,0.0,0.0,127.57499923706055,135.67499980926513,138.4168332417806,-1.9400358830027498,-5.970149683870821,-1.9808525945151194,46.33480842040154
2023-08-24,126.0999984741211,126.6500015258789,120.9000015258789,121.0999984741211,1537436,0.0,0.0,126.80499877929688,135.06124992370604,138.3826665878296,-4.499034233741287,-6.112968115631232,-2.4001681323401067,45.320974129102424
2023-08-25,120.4000015258789,122.0,118.9000015258789,119.5,1380445,0.0,0.0,125.93499908447265,134.36875,138.33549989064534,-5.109778164334035,-6.276571684656853,-2.8674851312794334,44.92337623715446
2023-08-28,119.5,120.75,117.69999694824219,118.80000305175781,1102902,0.0,0.0,124.97999877929688,133.63875007629395,138.264666557312,-4.944787796367614,-6.47922200114399,-3.3456967685237067,44.74969058055055
2023-08-29,118.80000305175781,120.44999694824219,118.4000015258789,120.25,1204407,0.0,0.0,124.16499938964844,132.9275001525879,138.1970832188924,-3.153061981148638,-6.591939781370258,-3.813092826248681,45.19355125936907
2023-08-30,120.9000015258789,121.5,118.44999694824219,120.19999694824219,1268222,0.0,0.0,123.38499908447265,132.19249992370607,138.14824988047283,-2.581352806146174,-6.662632785004139,-4.311129501763314,45.18089373706326
2023-08-31,120.8499984741211,121.94999694824219,120.0999984741211,120.6500015258789,1287160,0.0,0.0,122.64999923706054,131.54750003814698,138.1121665318807,-1.630654483181852,-6.763717135260102,-4.753141347774294,45.320264462763085
2023-09-01,119.0,119.80000305175781,117.30000305175781,118.44999694824219,1814223,0.0,0.0,121.77499923706054,130.82749996185302,138.05274982452391,-2.7304473903921282,-6.919417345307393,-5.233687754756615,44.757707377558596
2023-09-04,118.44999694824219,120.3499984741211,117.69999694824219,118.5999984741211,903365,0.0,0.0,120.93999938964843,130.08499984741212,138.0060831705729,-1.934844490934922,-7.030019193981353,-5.739662441814596,44.80494618440324
2023-09-05,118.0,118.1500015258789,117.0999984741211,117.69999694824219,944932,0.0,0.0,120.03499908447266,129.27749977111816,137.9582497914632,-1.9452677586036822,-7.149349811845884,-6.292302224380789,44.573683362347495
2023-09-06,117.05000305175781,117.5999984741211,116.05000305175781,116.69999694824219,830021,0.0,0.0,119.19499893188477,128.35624961853028,137.9135831197103,-2.093210290700515,-7.137362390902189,-6.929943581325239,44.316669685615814
2023-09-07,116.0,116.6500015258789,111.69999694824219,112.9000015258789,2365709,0.0,0.0,118.37499923706055,127.3674997329712,137.87958310445148,-4.625130092053715,-7.060278732615169,-7.624104406753824,43.3560250852665
2023-09-08,113.5,113.80000305175781,111.80000305175781,112.6500015258789,838017,0.0,0.0,117.68999938964843,126.45374984741211,137.83666642506918,-4.282435117603397,-6.93039982470953,-8.25826456260465,43.29359000598987
2023-09-11,113.5,116.25,113.25,115.80000305175781,1596595,0.0,0.0,117.38999938964844,125.59375,137.84333311716716,-1.3544563814273538,-6.531973613616571,-8.886598169209234,44.31532474152392
2023-09-12,115.55000305175781,118.30000305175781,115.4000015258789,116.4000015258789,2169421,0.0,0.0,117.00499954223633,124.70124988555908,137.82649981180828,-0.5170702266778233,-6.171750764636083,-9.523023470936822,44.507912620692345
2023-09-13,115.75,119.0999984741211,115.69999694824219,116.30000305175781,963739,0.0,0.0,116.6150001525879,123.77250003814697,137.78183314005534,-0.27011713794787784,-5.782786873783044,-10.167765069338182,44.481984374450604
2023-09-14,116.0999984741211,118.5,116.0,118.0999984741211,827847,0.0,0.0,116.35999984741211,123.66749992370606,137.7688330968221,1.4953580517280138,-5.908989896943133,-10.235503093218345,45.06451585814328
2023-09-15,119.5999984741211,120.4000015258789,117.6500015258789,117.8499984741211,1596181,0.0,0.0,116.3,123.53374996185303,137.7534164428711,1.332758791161734,-5.855687181913286,-10.322550865310282,44.998202389794166
2023-09-18,117.3499984741211,118.6500015258789,115.80000305175781,116.25,1171825,0.0,0.0,116.06500015258788,123.28125,137.7429997762044,0.1593933116520055,-5.853485300815911,-10.499081477607497,44.573702282791814
2023-09-19,113.80000305175781,115.8499984741211,113.69999694824219,115.80000305175781,1385174,0.0,0.0,115.87500076293945,122.97000007629394,137.72383314768473,-0.06472294341992743,-5.769699364847167,-10.712621580587204,44.45442982011039
2023-09-20,115.9000015258789,116.94999694824219,114.8499984741211,116.05000305175781,1851685,0.0,0.0,115.81000137329102,122.64875030517578,137.71558316548666,0.20723743685417817,-5.57588146219878,-10.940543193434937,44.537805899202986
2023-09-21,115.05000305175781,115.30000305175781,111.80000305175781,112.8499984741211,2226858,0.0,0.0,115.80500106811523,122.23000011444091,137.66483313242594,-2.5517055107629054,-5.256482893160528,-11.211892439616422,43.688963865217836
2023-09-22,112.0999984741211,113.0999984741211,111.3499984741211,112.3499984741211,1468670,0.0,0.0,115.77500076293946,121.77374992370605,137.5747497558594,-2.9583262934555163,-4.926143084634367,-11.485392385008037,43.5577934667075
2023-09-25,112.19999694824219,112.5,109.8499984741211,110.5,1163913,0.0,0.0,115.24500045776367,121.28624992370605,137.44624977111818,-4.117315665682756,-4.980984629125375,-11.7573232258592,43.07391939338253
2023-09-26,110.3499984741211,110.5999984741211,109.0999984741211,109.80000305175781,1008836,0.0,0.0,114.58500061035156,120.82000007629395,137.32416648864745,-4.1759371061708315,-5.160568996859123,-12.018399116748247,42.891607047620326
2023-09-27,109.69999694824219,111.19999694824219,109.44999694824219,109.75,946148,0.0,0.0,113.93000030517578,120.39375,137.19249979654947,-3.6689197700159104,-5.368841567626406,-12.244656101070605,42.87849730661489
2023-09-28,109.0,110.8499984741211,107.8499984741211,110.69999694824219,1554173,0.0,0.0,113.19000015258788,120.02124996185303,137.08208312988282,-2.199843803329802,-5.691700270940651,-12.44570608973381,43.21196734458045
2023-09-29,112.0,113.94999694824219,111.0,113.05000305175781,1787165,0.0,0.0,112.71000061035156,119.675,136.98208312988282,0.3016612896504847,-5.81992846429784,-12.634559742731247,44.029334066695036
2023-10-02,113.05000305175781,115.19999694824219,113.05000305175781,114.5999984741211,1418286,0.0,0.0,112.54500045776368,119.35124988555908,136.87749977111815,1.8259345221901917,-5.702704776298225,-12.804332278764486,44.56154667897457
2023-10-03,111.4000015258789,113.6500015258789,110.94999694824219,112.80000305175781,1304067,0.0,0.0,112.24500045776367,118.98374996185302,136.76499977111817,0.4944564049451686,-5.663588100265661,-13.001316008498373,44.06944397995546
2023-10-04,112.0999984741211,114.75,111.69999694824219,112.30000305175781,925697,0.0,0.0,111.87000045776367,118.6125,136.63666648864745,0.38437703784268157,-5.68447637663512,-13.191310174524057,43.93316180462567
2023-10-05,112.25,113.75,111.94999694824219,112.69999694824219,817671,0.0,0.0,111.85500030517578,118.2099998474121,136.47166646321614,0.7554393105010874,-5.376025336637757,-13.381287917903595,44.07307487632396
2023-10-06,113.0,113.80000305175781,111.3499984741211,113.0999984741211,779300,0.0,0.0,111.93000030517578,117.83249988555909,136.28833306630452,1.0452945285047144,-5.009228851221788,-13.541755750851125,44.21385436017357
2023-10-09,113.0999984741211,113.69999694824219,111.44999694824219,112.19999694824219,673182,0.0,0.0,112.1,117.42874965667724,136.08541634877523,0.08920334365940517,-4.537857783768238,-13.709526849139039,43.9620688988641
2023-10-10,113.75,114.55000305175781,113.1500015258789,114.4000015258789,987990,0.0,0.0,112.55999984741212,117.07874984741211,135.91249974568686,1.6346852176271525,-3.859581696840162,-13.857261056573591,44.739955595066455
2023-10-11,114.0999984741211,115.3499984741211,113.5,114.9000015258789,1151239,0.0,0.0,113.075,116.75124988555908,135.7324997584025,1.6139743761918224,-3.1487884619330204,-13.984307300483788,44.915691731357356
2023-10-12,116.0999984741211,116.5999984741211,113.5,113.9000015258789,1331486,0.0,0.0,113.39500045776367,116.39874992370605,135.5545831044515,0.44534685486714426,-2.5805684922829455,-14.131453722951537,44.628649309395044
2023-10-13,114.5,114.5,112.75,113.3499984741211,664607,0.0,0.0,113.425,116.05249996185303,135.37499980926515,-0.06612433403473962,-2.264061491753046,-14.27331477350789,44.4705833245787
2023-10-16,113.3499984741211,114.05000305175781,110.05000305175781,110.4000015258789,1544259,0.0,0.0,113.00500030517578,115.63875007629395,135.1633331298828,-2.3052066477252735,-2.277566792602407,-14.44517725441637,43.63239292867672
2023-10-17,109.80000305175781,111.19999694824219,109.30000305175781,110.5999984741211,1154159,0.0,0.0,112.78499984741211,115.23500003814698,134.95166645050048,-1.9373155794184729,-2.1260903283931354,-14.610168907832987,43.70513621740743
2023-10-18,110.0,111.30000305175781,109.4000015258789,110.5999984741211,1289664,0.0,0.0,112.61499938964843,114.87250003814697,134.7583330790202,-1.7892828898887843,-1.9652228755784564,-14.756662973274151,43.70513621740743
2023-10-19,110.19999694824219,113.5999984741211,109.25,111.3499984741211,1160710,0.0,0.0,112.47999954223633,114.62875003814698,134.3983330408732,-1.0046239977898632,-1.8745301638511898,-14.709693606626736,43.98236035355881
2023-10-20,110.55000305175781,110.94999694824219,107.75,108.69999694824219,1646743,0.0,0.0,112.03999938964844,114.35874996185302,133.94416637420653,-2.9810803816505946,-2.027610981213113,-14.622074960425488,43.221853698862894
2023-10-23,108.69999694824219,108.80000305175781,104.75,107.5,1382401,0.0,0.0,111.56999969482422,114.07624988555908,133.3924997329712,-3.6479337688956073,-2.1969956000912743,-14.480761576610323,42.882315039440826
2023-10-24,107.5,107.55000305175781,105.8499984741211,106.5999984741211,824352,0.0,0.0,110.78999938964844,113.73499984741211,132.87833302815756,-3.7819306242534725,-2.589352848036847,-14.406662654842966,42.62833486547602
2023-10-25,105.80000305175781,106.6500015258789,103.5,105.05000305175781,1016851,0.0,0.0,109.80499954223633,113.35625,132.33874969482423,-4.3304007197318155,-3.132822811061297,-14.343871117566282,42.19312080774759
2023-10-26,102.0,106.75,100.3499984741211,104.19999694824219,3086635,0.0,0.0,108.83499908447266,112.94499988555908,131.81583302815756,-4.258742293582412,-3.6389400197006196,-14.316059542382453,41.95557990321569
2023-10-27,90.4000015258789,95.5999984741211,86.87999725341797,90.0,6704338,0.0,0.0,106.49999923706055,112.23374996185302,131.1929163614909,-15.492957141091484,-5.108758040020323,-14.451364391807175,38.3118315106442
2023-10-30,91.87999725341797,97.37999725341797,90.86000061035156,92.87999725341797,3608009,0.0,0.0,104.74799880981445,111.59074993133545,130.58441638946533,-11.330050875668372,-6.132005677649373,-14.545124895670291,39.391397631392714
2023-10-31,93.4000015258789,95.33999633789062,93.04000091552734,93.5999984741211,1399154,0.0,0.0,103.04799880981446,110.98824996948242,129.9889996846517,-9.168543246657908,-7.154136732357916,-14.617198194665981,39.658364954263135
